year month day streamflow_m3s qual_control_by_ana qual_flag
1979 05 26 881.000000 1 1
1979 05 27 893.000000 1 1
1979 05 28 907.000000 1 1
1979 05 29 912.000000 1 1
1979 05 30 913.000000 1 1
1979 05 31 915.000000 1 1
1979 06 01 908.000000 1 1
1979 06 02 894.000000 1 1
1979 06 03 882.000000 1 1
1979 06 04 868.000000 1 1
1979 06 05 854.000000 1 1
1979 06 06 852.000000 1 1
1979 06 07 857.000000 1 1
1979 06 08 856.000000 1 1
1979 06 09 844.000000 1 1
1979 06 10 822.000000 1 1
1979 06 11 789.000000 1 1
1979 06 12 739.000000 1 1
1979 06 13 686.000000 1 1
1979 06 14 648.000000 1 1
1979 06 15 641.000000 1 1
1979 06 16 615.000000 1 1
1979 06 17 587.000000 1 1
1979 06 18 559.000000 1 1
1979 06 19 526.000000 1 1
1979 06 20 486.000000 1 1
1979 06 21 440.000000 1 1
1979 06 22 397.000000 1 1
1979 06 23 355.000000 1 1
1979 06 24 333.000000 1 1
1979 06 25 301.000000 1 1
1979 06 26 276.000000 1 1
1979 06 27 262.000000 1 1
1979 06 28 234.000000 1 1
1979 06 29 214.000000 1 1
1979 06 30 198.000000 1 1
1979 07 01 184.000000 1 1
1979 07 02 176.000000 1 1
1979 07 03 176.000000 1 1
1979 07 04 175.000000 1 1
1979 07 05 174.000000 1 1
1979 07 06 173.000000 1 1
1979 07 07 171.000000 1 1
1979 07 08 170.000000 1 1
1979 07 09 167.000000 1 1
1979 07 10 157.000000 1 1
1979 07 11 147.000000 1 1
1979 07 12 131.000000 1 1
1979 07 13 120.000000 1 1
1979 07 14 113.000000 1 1
1979 07 15 107.000000 1 1
1979 07 16 103.000000 1 1
1979 07 17 107.000000 1 1
1979 07 18 114.000000 1 1
1979 07 19 121.000000 1 1
1979 07 20 121.000000 1 1
1979 07 21 122.000000 1 1
1979 07 22 122.000000 1 1
1979 07 23 119.000000 1 1
1979 07 24 133.000000 1 1
1979 07 25 154.000000 1 1
1979 07 26 170.000000 1 1
1979 07 27 176.000000 1 1
1979 07 28 176.000000 1 1
1979 07 29 175.000000 1 1
1979 07 30 173.000000 1 1
1979 07 31 170.000000 1 1
1979 08 01 170.000000 1 1
1979 08 02 170.000000 1 1
1979 08 03 170.000000 1 1
1979 08 04 169.000000 1 1
1979 08 05 165.000000 1 1
1979 08 06 156.000000 1 1
1979 08 07 157.000000 1 1
1979 08 08 172.000000 1 1
1979 08 09 184.000000 1 1
1979 08 10 213.000000 1 1
1979 08 11 247.000000 1 1
1979 08 12 241.000000 1 1
1979 08 13 207.000000 1 1
1979 08 14 184.000000 1 1
1979 08 15 186.000000 1 1
1979 08 16 223.000000 1 1
1979 08 17 232.000000 1 1
1979 08 18 243.000000 1 1
1979 08 19 290.000000 1 1
1979 08 20 318.000000 1 1
1979 08 21 304.000000 1 1
1979 08 22 284.000000 1 1
1979 08 23 266.000000 1 1
1979 08 24 256.000000 1 1
1979 08 25 238.000000 1 1
1979 08 26 226.000000 1 1
1979 08 27 229.000000 1 1
1979 08 28 265.000000 1 1
1979 08 29 272.000000 1 1
1979 08 30 258.000000 1 1
1979 08 31 242.000000 1 1
1979 09 01 234.000000 1 1
1979 09 02 221.000000 1 1
1979 09 03 201.000000 1 1
1979 09 04 181.000000 1 1
1979 09 05 168.000000 1 1
1979 09 06 165.000000 1 1
1979 09 07 164.000000 1 1
1979 09 08 161.000000 1 1
1979 09 09 164.000000 1 1
1979 09 10 174.000000 1 1
1979 09 11 167.000000 1 1
1979 09 12 163.000000 1 1
1979 09 13 150.000000 1 1
1979 09 14 130.000000 1 1
1979 09 15 126.000000 1 1
1979 09 16 131.000000 1 1
1979 09 17 145.000000 1 1
1979 09 18 139.000000 1 1
1979 09 19 164.000000 1 1
1979 09 20 200.000000 1 1
1979 09 21 167.000000 1 1
1979 09 22 145.000000 1 1
1979 09 23 135.000000 1 1
1979 09 24 139.000000 1 1
1979 09 25 155.000000 1 1
1979 09 26 176.000000 1 1
1979 09 27 187.000000 1 1
1979 09 28 192.000000 1 1
1979 09 29 188.000000 1 1
1979 09 30 181.000000 1 1
1979 10 01 179.000000 1 1
1979 10 02 187.000000 1 1
1979 10 03 199.000000 1 1
1979 10 04 213.000000 1 1
1979 10 05 202.000000 1 1
1979 10 06 189.000000 1 1
1979 10 07 196.000000 1 1
1979 10 08 213.000000 1 1
1979 10 09 222.000000 1 1
1979 10 10 239.000000 1 1
1979 10 11 305.000000 1 1
1979 10 12 427.000000 1 1
1979 10 13 525.000000 1 1
1979 10 14 560.000000 1 1
1979 10 15 547.000000 1 1
1979 10 16 499.000000 1 1
1979 10 17 472.000000 1 1
1979 10 18 486.000000 1 1
1979 10 19 499.000000 1 1
1979 10 20 494.000000 1 1
1979 10 21 490.000000 1 1
1979 10 22 483.000000 1 1
1979 10 23 472.000000 1 1
1979 10 24 456.000000 1 1
1979 10 25 444.000000 1 1
1979 10 26 419.000000 1 1
1979 10 27 407.000000 1 1
1979 10 28 490.000000 1 1
1979 10 29 594.000000 1 1
1979 10 30 646.000000 1 1
1979 10 31 675.000000 1 1
1979 11 01 691.000000 1 1
1979 11 02 700.000000 1 1
1979 11 03 690.000000 1 1
1979 11 04 675.000000 1 1
1979 11 05 620.000000 1 1
1979 11 06 581.000000 1 1
1979 11 07 543.000000 1 1
1979 11 08 514.000000 1 1
1979 11 09 478.000000 1 1
1979 11 10 440.000000 1 1
1979 11 11 389.000000 1 1
1979 11 12 426.000000 1 1
1979 11 13 517.000000 1 1
1979 11 14 537.000000 1 1
1979 11 15 571.000000 1 1
1979 11 16 620.000000 1 1
1979 11 17 675.000000 1 1
1979 11 18 697.000000 1 1
1979 11 19 702.000000 1 1
1979 11 20 703.000000 1 1
1979 11 21 726.000000 1 1
1979 11 22 754.000000 1 1
1979 11 23 770.000000 1 1
1979 11 24 802.000000 1 1
1979 11 25 834.000000 1 1
1979 11 26 822.000000 1 1
1979 11 27 848.000000 1 1
1979 11 28 894.000000 1 1
1979 11 29 919.000000 1 1
1979 11 30 921.000000 1 1
1979 12 01 928.000000 1 1
1979 12 02 948.000000 1 1
1979 12 03 990.000000 1 1
1979 12 04 1022.000000 1 1
1979 12 05 1035.000000 1 1
1979 12 06 1041.000000 1 1
1979 12 07 1052.000000 1 1
1979 12 08 1062.000000 1 1
1979 12 09 1070.000000 1 1
1979 12 10 1092.000000 1 1
1979 12 11 1097.000000 1 1
1979 12 12 1089.000000 1 1
1979 12 13 1067.000000 1 1
1979 12 14 1066.000000 1 1
1979 12 15 1052.000000 1 1
1979 12 16 1036.000000 1 1
1979 12 17 1010.000000 1 1
1979 12 18 970.000000 1 1
1979 12 19 939.000000 1 1
1979 12 20 908.000000 1 1
1979 12 21 869.000000 1 1
1979 12 22 840.000000 1 1
1979 12 23 811.000000 1 1
1979 12 24 786.000000 1 1
1979 12 25 756.000000 1 1
1979 12 26 721.000000 1 1
1979 12 27 700.000000 1 1
1979 12 28 715.000000 1 1
1979 12 29 754.000000 1 1
1979 12 30 803.000000 1 1
1979 12 31 822.000000 1 1
1980 01 01 805.000000 1 1
1980 01 02 790.000000 1 1
1980 01 03 783.000000 1 1
1980 01 04 785.000000 1 1
1980 01 05 793.000000 1 1
1980 01 06 818.000000 1 1
1980 01 07 845.000000 1 1
1980 01 08 882.000000 1 1
1980 01 09 920.000000 1 1
1980 01 10 942.000000 1 1
1980 01 11 955.000000 1 1
1980 01 12 963.000000 1 1
1980 01 13 966.000000 1 1
1980 01 14 956.000000 1 1
1980 01 15 937.000000 1 1
1980 01 16 927.000000 1 1
1980 01 17 886.000000 1 1
1980 01 18 868.000000 1 1
1980 01 19 858.000000 1 1
1980 01 20 849.000000 1 1
1980 01 21 837.000000 1 1
1980 01 22 830.000000 1 1
1980 01 23 837.000000 1 1
1980 01 24 845.000000 1 1
1980 01 25 858.000000 1 1
1980 01 26 878.000000 1 1
1980 01 27 896.000000 1 1
1980 01 28 915.000000 1 1
1980 01 29 931.000000 1 1
1980 01 30 946.000000 1 1
1980 01 31 962.000000 1 1
1980 02 01 999.000000 1 1
1980 02 02 1024.000000 1 1
1980 02 03 1038.000000 1 1
1980 02 04 1039.000000 1 1
1980 02 05 1034.000000 1 1
1980 02 06 1017.000000 1 1
1980 02 07 992.000000 1 1
1980 02 08 954.000000 1 1
1980 02 09 905.000000 1 1
1980 02 10 846.000000 1 1
1980 02 11 775.000000 1 1
1980 02 12 725.000000 1 1
1980 02 13 703.000000 1 1
1980 02 14 691.000000 1 1
1980 02 15 677.000000 1 1
1980 02 16 669.000000 1 1
1980 02 17 671.000000 1 1
1980 02 18 702.000000 1 1
1980 02 19 721.000000 1 1
1980 02 20 759.000000 1 1
1980 02 21 770.000000 1 1
1980 02 22 720.000000 1 1
1980 02 23 685.000000 1 1
1980 02 24 670.000000 1 1
1980 02 25 655.000000 1 1
1980 02 26 632.000000 1 1
1980 02 27 618.000000 1 1
1980 02 28 593.000000 1 1
1980 02 29 592.000000 1 1
1980 03 01 580.000000 1 1
1980 03 02 530.000000 1 1
1980 03 03 460.000000 1 1
1980 03 04 468.000000 1 1
1980 03 05 476.000000 1 1
1980 03 06 500.000000 1 1
1980 03 07 490.000000 1 1
1980 03 08 511.000000 1 1
1980 03 09 530.000000 1 1
1980 03 10 616.000000 1 1
1980 03 11 640.000000 1 1
1980 03 12 643.000000 1 1
1980 03 13 637.000000 1 1
1980 03 14 629.000000 1 1
1980 03 15 638.000000 1 1
1980 03 16 669.000000 1 1
1980 03 17 754.000000 1 1
1980 03 18 836.000000 1 1
1980 03 19 885.000000 1 1
1980 03 20 927.000000 1 1
1980 03 21 959.000000 1 1
1980 03 22 982.000000 1 1
1980 03 23 1011.000000 1 1
1980 03 24 1045.000000 1 1
1980 03 25 1071.000000 1 1
1980 03 26 1092.000000 1 1
1980 03 27 1108.000000 1 1
1980 03 28 1122.000000 1 1
1980 03 29 1132.000000 1 1
1980 03 30 1143.000000 1 1
1980 03 31 1151.000000 1 1
1980 04 01 1167.000000 1 1
1980 04 02 1188.000000 1 1
1980 04 03 1211.000000 1 1
1980 04 04 1233.000000 1 1
1980 04 05 1246.000000 1 1
1980 04 06 1246.000000 1 1
1980 04 07 1251.000000 1 1
1980 04 08 1246.000000 1 1
1980 04 09 1240.000000 1 1
1980 04 10 1237.000000 1 1
1980 04 11 1231.000000 1 1
1980 04 12 1219.000000 1 1
1980 04 13 1210.000000 1 1
1980 04 14 1190.000000 1 1
1980 04 15 1169.000000 1 1
1980 04 16 1137.000000 1 1
1980 04 17 1092.000000 1 1
1980 04 18 1034.000000 1 1
1980 04 19 974.000000 1 1
1980 04 20 911.000000 1 1
1980 04 21 853.000000 1 1
1980 04 22 822.000000 1 1
1980 04 23 775.000000 1 1
1980 04 24 730.000000 1 1
1980 04 25 696.000000 1 1
1980 04 26 677.000000 1 1
1980 04 27 686.000000 1 1
1980 04 28 702.000000 1 1
1980 04 29 718.000000 1 1
1980 04 30 707.000000 1 1
1980 05 01 681.000000 1 1
1980 05 02 679.000000 1 1
1980 05 03 743.000000 1 1
1980 05 04 797.000000 1 1
1980 05 05 826.000000 1 1
1980 05 06 837.000000 1 1
1980 05 07 825.000000 1 1
1980 05 08 787.000000 1 1
1980 05 09 721.000000 1 1
1980 05 10 710.000000 1 1
1980 05 11 668.000000 1 1
1980 05 12 615.000000 1 1
1980 05 13 583.000000 1 1
1980 05 14 560.000000 1 1
1980 05 15 549.000000 1 1
1980 05 16 546.000000 1 1
1980 05 17 543.000000 1 1
1980 05 18 547.000000 1 1
1980 05 19 582.000000 1 1
1980 05 20 622.000000 1 1
1980 05 21 637.000000 1 1
1980 05 22 650.000000 1 1
1980 05 23 664.000000 1 1
1980 05 24 676.000000 1 1
1980 05 25 692.000000 1 1
1980 05 26 714.000000 1 1
1980 05 27 730.000000 1 1
1980 05 28 735.000000 1 1
1980 05 29 720.000000 1 1
1980 05 30 675.000000 1 1
1980 05 31 616.000000 1 1
1980 06 01 565.000000 1 1
1980 06 02 541.000000 1 1
1980 06 03 506.000000 1 1
1980 06 04 481.000000 1 1
1980 06 05 485.000000 1 1
1980 06 06 538.000000 1 1
1980 06 07 589.000000 1 1
1980 06 08 603.000000 1 1
1980 06 09 585.000000 1 1
1980 06 10 560.000000 1 1
1980 06 11 528.000000 1 1
1980 06 12 486.000000 1 1
1980 06 13 432.000000 1 1
1980 06 14 380.000000 1 1
1980 06 15 336.000000 1 1
1980 06 16 302.000000 1 1
1980 06 17 277.000000 1 1
1980 06 18 265.000000 1 1
1980 06 19 257.000000 1 1
1980 06 20 251.000000 1 1
1980 06 21 246.000000 1 1
1980 06 22 244.000000 1 1
1980 06 23 241.000000 1 1
1980 06 24 235.000000 1 1
1980 06 25 233.000000 1 1
1980 06 26 224.000000 1 1
1980 06 27 218.000000 1 1
1980 06 28 215.000000 1 1
1980 06 29 219.000000 1 1
1980 06 30 217.000000 1 1
1980 07 01 214.000000 1 1
1980 07 02 214.000000 1 1
1980 07 03 224.000000 1 1
1980 07 04 290.000000 1 1
1980 07 05 357.000000 1 1
1980 07 06 353.000000 1 1
1980 07 07 328.000000 1 1
1980 07 08 294.000000 1 1
1980 07 09 276.000000 1 1
1980 07 10 264.000000 1 1
1980 07 11 247.000000 1 1
1980 07 12 226.000000 1 1
1980 07 13 222.000000 1 1
1980 07 14 224.000000 1 1
1980 07 15 220.000000 1 1
1980 07 16 220.000000 1 1
1980 07 17 216.000000 1 1
1980 07 18 212.000000 1 1
1980 07 19 207.000000 1 1
1980 07 20 199.000000 1 1
1980 07 21 192.000000 1 1
1980 07 22 184.000000 1 1
1980 07 23 180.000000 1 1
1980 07 24 176.000000 1 1
1980 07 25 173.000000 1 1
1980 07 26 171.000000 1 1
1980 07 27 170.000000 1 1
1980 07 28 164.000000 1 1
1980 07 29 155.000000 1 1
1980 07 30 154.000000 1 1
1980 07 31 166.000000 1 1
1980 08 01 159.000000 1 1
1980 08 02 152.000000 1 1
1980 08 03 151.000000 1 1
1980 08 04 159.000000 1 1
1980 08 05 178.000000 1 1
1980 08 06 181.000000 1 1
1980 08 07 173.000000 1 1
1980 08 08 163.000000 1 1
1980 08 09 154.000000 1 1
1980 08 10 154.000000 1 1
1980 08 11 153.000000 1 1
1980 08 12 166.000000 1 1
1980 08 13 187.000000 1 1
1980 08 14 200.000000 1 1
1980 08 15 213.000000 1 1
1980 08 16 217.000000 1 1
1980 08 17 206.000000 1 1
1980 08 18 189.000000 1 1
1980 08 19 173.000000 1 1
1980 08 20 157.000000 1 1
1980 08 21 147.000000 1 1
1980 08 22 139.000000 1 1
1980 08 23 133.000000 1 1
1980 08 24 129.000000 1 1
1980 08 25 133.000000 1 1
1980 08 26 145.000000 1 1
1980 08 27 147.000000 1 1
1980 08 28 147.000000 1 1
1980 08 29 141.000000 1 1
1980 08 30 133.000000 1 1
1980 08 31 124.000000 1 1
1980 09 01 118.000000 1 1
1980 09 02 113.000000 1 1
1980 09 03 110.000000 1 1
1980 09 04 108.000000 1 1
1980 09 05 107.000000 1 1
1980 09 06 106.000000 1 1
1980 09 07 107.000000 1 1
1980 09 08 112.000000 1 1
1980 09 09 124.000000 1 1
1980 09 10 132.000000 1 1
1980 09 11 128.000000 1 1
1980 09 12 131.000000 1 1
1980 09 13 127.000000 1 1
1980 09 14 122.000000 1 1
1980 09 15 131.000000 1 1
1980 09 16 135.000000 1 1
1980 09 17 140.000000 1 1
1980 09 18 142.000000 1 1
1980 09 19 122.000000 1 1
1980 09 20 110.000000 1 1
1980 09 21 102.000000 1 1
1980 09 22 106.000000 1 1
1980 09 23 113.000000 1 1
1980 09 24 114.000000 1 1
1980 09 25 118.000000 1 1
1980 09 26 131.000000 1 1
1980 09 27 142.000000 1 1
1980 09 28 159.000000 1 1
1980 09 29 176.000000 1 1
1980 09 30 181.000000 1 1
1980 10 01 184.000000 1 1
1980 10 02 191.000000 1 1
1980 10 03 198.000000 1 1
1980 10 04 222.000000 1 1
1980 10 05 252.000000 1 1
1980 10 06 404.000000 1 1
1980 10 07 653.000000 1 1
1980 10 08 676.000000 1 1
1980 10 09 626.000000 1 1
1980 10 10 591.000000 1 1
1980 10 11 589.000000 1 1
1980 10 12 561.000000 1 1
1980 10 13 489.000000 1 1
1980 10 14 426.000000 1 1
1980 10 15 367.000000 1 1
1980 10 16 333.000000 1 1
1980 10 17 343.000000 1 1
1980 10 18 374.000000 1 1
1980 10 19 406.000000 1 1
1980 10 20 437.000000 1 1
1980 10 21 493.000000 1 1
1980 10 22 523.000000 1 1
1980 10 23 528.000000 1 1
1980 10 24 528.000000 1 1
1980 10 25 555.000000 1 1
1980 10 26 621.000000 1 1
1980 10 27 672.000000 1 1
1980 10 28 708.000000 1 1
1980 10 29 729.000000 1 1
1980 10 30 725.000000 1 1
1980 10 31 718.000000 1 1
1980 11 01 697.000000 1 1
1980 11 02 670.000000 1 1
1980 11 03 646.000000 1 1
1980 11 04 638.000000 1 1
1980 11 05 652.000000 1 1
1980 11 06 663.000000 1 1
1980 11 07 646.000000 1 1
1980 11 08 596.000000 1 1
1980 11 09 504.000000 1 1
1980 11 10 429.000000 1 1
1980 11 11 377.000000 1 1
1980 11 12 342.000000 1 1
1980 11 13 313.000000 1 1
1980 11 14 290.000000 1 1
1980 11 15 276.000000 1 1
1980 11 16 280.000000 1 1
1980 11 17 290.000000 1 1
1980 11 18 292.000000 1 1
1980 11 19 282.000000 1 1
1980 11 20 308.000000 1 1
1980 11 21 350.000000 1 1
1980 11 22 401.000000 1 1
1980 11 23 436.000000 1 1
1980 11 24 456.000000 1 1
1980 11 25 489.000000 1 1
1980 11 26 553.000000 1 1
1980 11 27 614.000000 1 1
1980 11 28 654.000000 1 1
1980 11 29 705.000000 1 1
1980 11 30 734.000000 1 1
1980 12 01 763.000000 1 1
1980 12 02 803.000000 1 1
1980 12 03 845.000000 1 1
1980 12 04 873.000000 1 1
1980 12 05 884.000000 1 1
1980 12 06 892.000000 1 1
1980 12 07 899.000000 1 1
1980 12 08 913.000000 1 1
1980 12 09 890.000000 1 1
1980 12 10 844.000000 1 1
1980 12 11 795.000000 1 1
1980 12 12 754.000000 1 1
1980 12 13 729.000000 1 1
1980 12 14 710.000000 1 1
1980 12 15 690.000000 1 1
1980 12 16 680.000000 1 1
1980 12 17 674.000000 1 1
1980 12 18 664.000000 1 1
1980 12 19 649.000000 1 1
1980 12 20 657.000000 1 1
1980 12 21 647.000000 1 1
1980 12 22 652.000000 1 1
1980 12 23 676.000000 1 1
1980 12 24 698.000000 1 1
1980 12 25 715.000000 1 1
1980 12 26 704.000000 1 1
1980 12 27 669.000000 1 1
1980 12 28 631.000000 1 1
1980 12 29 596.000000 1 1
1980 12 30 543.000000 1 1
1980 12 31 481.000000 1 1
1981 01 01 426.000000 1 1
1981 01 02 375.000000 1 1
1981 01 03 336.000000 1 1
1981 01 04 304.000000 1 1
1981 01 05 288.000000 1 1
1981 01 06 296.000000 1 1
1981 01 07 317.000000 1 1
1981 01 08 361.000000 1 1
1981 01 09 414.000000 1 1
1981 01 10 468.000000 1 1
1981 01 11 506.000000 1 1
1981 01 12 532.000000 1 1
1981 01 13 529.000000 1 1
1981 01 14 518.000000 1 1
1981 01 15 619.000000 1 1
1981 01 16 759.000000 1 1
1981 01 17 841.000000 1 1
1981 01 18 874.000000 1 1
1981 01 19 897.000000 1 1
1981 01 20 923.000000 1 1
1981 01 21 944.000000 1 1
1981 01 22 962.000000 1 1
1981 01 23 969.000000 1 1
1981 01 24 954.000000 1 1
1981 01 25 894.000000 1 1
1981 01 26 811.000000 1 1
1981 01 27 680.000000 1 1
1981 01 28 524.000000 1 1
1981 01 29 411.000000 1 1
1981 01 30 377.000000 1 1
1981 01 31 424.000000 1 1
1981 02 01 563.000000 1 1
1981 02 02 672.000000 1 1
1981 02 03 740.000000 1 1
1981 02 04 790.000000 1 1
1981 02 05 834.000000 1 1
1981 02 06 882.000000 1 1
1981 02 07 921.000000 1 1
1981 02 08 943.000000 1 1
1981 02 09 955.000000 1 1
1981 02 10 984.000000 1 1
1981 02 11 1031.000000 1 1
1981 02 12 1062.000000 1 1
1981 02 13 1083.000000 1 1
1981 02 14 1110.000000 1 1
1981 02 15 1146.000000 1 1
1981 02 16 1180.000000 1 1
1981 02 17 1211.000000 1 1
1981 02 18 1242.000000 1 1
1981 02 19 1285.000000 1 1
1981 02 20 1313.000000 1 1
1981 02 21 1328.000000 1 1
1981 02 22 1343.000000 1 1
1981 02 23 1363.000000 1 1
1981 02 24 1368.000000 1 1
1981 02 25 1370.000000 1 1
1981 02 26 1361.000000 1 1
1981 02 27 1354.000000 1 1
1981 02 28 1343.000000 1 1
1981 03 01 1341.000000 1 1
1981 03 02 1337.000000 1 1
1981 03 03 1335.000000 1 1
1981 03 04 1332.000000 1 1
1981 03 05 1330.000000 1 1
1981 03 06 1326.000000 1 1
1981 03 07 1328.000000 1 1
1981 03 08 1332.000000 1 1
1981 03 09 1337.000000 1 1
1981 03 10 1341.000000 1 1
1981 03 11 1344.000000 1 1
1981 03 12 1344.000000 1 1
1981 03 13 1339.000000 1 1
1981 03 14 1332.000000 1 1
1981 03 15 1324.000000 1 1
1981 03 16 1315.000000 1 1
1981 03 17 1306.000000 1 1
1981 03 18 1294.000000 1 1
1981 03 19 1276.000000 1 1
1981 03 20 1251.000000 1 1
1981 03 21 1219.000000 1 1
1981 03 22 1190.000000 1 1
1981 03 23 1154.000000 1 1
1981 03 24 1114.000000 1 1
1981 03 25 1085.000000 1 1
1981 03 26 1056.000000 1 1
1981 03 27 1028.000000 1 1
1981 03 28 996.000000 1 1
1981 03 29 965.000000 1 1
1981 03 30 944.000000 1 1
1981 03 31 940.000000 1 1
1981 04 01 951.000000 1 1
1981 04 02 971.000000 1 1
1981 04 03 997.000000 1 1
1981 04 04 1020.000000 1 1
1981 04 05 1050.000000 1 1
1981 04 06 1086.000000 1 1
1981 04 07 1113.000000 1 1
1981 04 08 1129.000000 1 1
1981 04 09 1141.000000 1 1
1981 04 10 1152.000000 1 1
1981 04 11 1162.000000 1 1
1981 04 12 1178.000000 1 1
1981 04 13 1198.000000 1 1
1981 04 14 1224.000000 1 1
1981 04 15 1242.000000 1 1
1981 04 16 1258.000000 1 1
1981 04 17 1267.000000 1 1
1981 04 18 1301.000000 1 1
1981 04 19 1339.000000 1 1
1981 04 20 1372.000000 1 1
1981 04 21 1389.000000 1 1
1981 04 22 1398.000000 1 1
1981 04 23 1398.000000 1 1
1981 04 24 1396.000000 1 1
1981 04 25 1390.000000 1 1
1981 04 26 1385.000000 1 1
1981 04 27 1374.000000 1 1
1981 04 28 1359.000000 1 1
1981 04 29 1341.000000 1 1
1981 04 30 1341.000000 1 1
1981 05 01 1337.000000 1 1
1981 05 02 1321.000000 1 1
1981 05 03 1294.000000 1 1
1981 05 04 1262.000000 1 1
1981 05 05 1228.000000 1 1
1981 05 06 1177.000000 1 1
1981 05 07 1108.000000 1 1
1981 05 08 1045.000000 1 1
1981 05 09 997.000000 1 1
1981 05 10 967.000000 1 1
1981 05 11 948.000000 1 1
1981 05 12 937.000000 1 1
1981 05 13 927.000000 1 1
1981 05 14 919.000000 1 1
1981 05 15 912.000000 1 1
1981 05 16 903.000000 1 1
1981 05 17 929.000000 1 1
1981 05 18 999.000000 1 1
1981 05 19 1039.000000 1 1
1981 05 20 1039.000000 1 1
1981 05 21 1022.000000 1 1
1981 05 22 1007.000000 1 1
1981 05 23 992.000000 1 1
1981 05 24 981.000000 1 1
1981 05 25 966.000000 1 1
1981 05 26 959.000000 1 1
1981 05 27 936.000000 1 1
1981 05 28 913.000000 1 1
1981 05 29 886.000000 1 1
1981 05 30 860.000000 1 1
1981 05 31 850.000000 1 1
1981 06 01 845.000000 1 1
1981 06 02 836.000000 1 1
1981 06 03 823.000000 1 1
1981 06 04 817.000000 1 1
1981 06 05 810.000000 1 1
1981 06 06 805.000000 1 1
1981 06 07 799.000000 1 1
1981 06 08 782.000000 1 1
1981 06 09 756.000000 1 1
