year month day streamflow_m3s qual_control_by_ana qual_flag
1973 10 31 24796.537000 1 1
1973 11 01 24897.539000 1 1
1973 11 02 25304.418000 1 1
1973 11 03 26027.598000 1 1
1973 11 04 26800.576000 1 1
1973 11 05 27589.451000 1 1
1973 11 06 28357.469000 1 1
1973 11 07 29291.104000 1 1
1973 11 08 30400.781000 1 1
1973 11 09 31858.799000 1 1
1973 11 10 33323.633000 1 1
1973 11 11 34834.891000 1 1
1973 11 12 36701.984000 1 1
1973 11 13 38181.473000 1 1
1973 11 14 40265.430000 1 1
1973 11 15 41940.262000 1 1
1973 11 16 43314.707000 1 1
1973 11 17 44416.469000 1 1
1973 11 18 45025.609000 1 1
1973 11 19 45537.664000 1 1
1973 11 20 45898.516000 1 1
1973 11 21 46053.773000 1 1
1973 11 22 46261.359000 1 1
1973 11 23 46365.395000 1 1
1973 11 24 46417.477000 1 1
1973 11 25 46469.594000 1 1
1973 11 26 46521.758000 1 1
1973 11 27 46626.203000 1 1
1973 11 28 46730.813000 1 1
1973 11 29 46835.582000 1 1
1973 11 30 46940.520000 1 1
1973 12 01 47150.887000 1 1
1973 12 02 47256.316000 1 1
1973 12 03 47414.770000 1 1
1973 12 04 47626.617000 1 1
1973 12 05 47732.789000 1 1
1973 12 06 47892.359000 1 1
1973 12 07 47998.941000 1 1
1973 12 08 48105.695000 1 1
1973 12 09 48212.609000 1 1
1973 12 10 48373.297000 1 1
1973 12 11 48426.941000 1 1
1973 12 12 48426.941000 1 1
1973 12 13 48373.297000 1 1
1973 12 14 48266.129000 1 1
1973 12 15 48159.133000 1 1
1973 12 16 47839.129000 1 1
1973 12 17 47045.621000 1 1
1973 12 18 46417.477000 1 1
1973 12 19 46157.484000 1 1
1973 12 20 45950.227000 1 1
1973 12 21 45795.211000 1 1
1973 12 22 45537.664000 1 1
1973 12 23 45127.695000 1 1
1973 12 24 44872.781000 1 1
1973 12 25 44974.625000 1 1
1973 12 26 45127.695000 1 1
1973 12 27 45281.133000 1 1
1973 12 28 45434.930000 1 1
1973 12 29 45640.563000 1 1
1973 12 30 45743.621000 1 1
1973 12 31 45846.844000 1 1
1974 01 01 45950.227000 1 1
1974 01 02 46209.402000 1 1
1974 01 03 46573.957000 1 1
1974 01 04 47045.621000 1 1
1974 01 05 47573.594000 1 1
1974 01 06 47892.359000 1 1
1974 01 07 48319.691000 1 1
1974 01 08 48803.621000 1 1
1974 01 09 49236.613000 1 1
1974 01 10 49454.113000 1 1
1974 01 11 49836.352000 1 1
1974 01 12 50275.715000 1 1
1974 01 13 50496.410000 1 1
1974 01 14 50662.375000 1 1
1974 01 15 50995.445000 1 1
1974 01 16 51330.043000 1 1
1974 01 17 51666.172000 1 1
1974 01 18 51947.453000 1 1
1974 01 19 52173.246000 1 1
1974 01 20 52399.723000 1 1
1974 01 21 52399.723000 1 1
1974 01 22 52286.398000 1 1
1974 01 23 52116.734000 1 1
1974 01 24 52003.836000 1 1
1974 01 25 51778.555000 1 1
1974 01 26 51441.914000 1 1
1974 01 27 51218.340000 1 1
1974 01 28 50939.828000 1 1
1974 01 29 50717.781000 1 1
1974 01 30 50496.410000 1 1
1974 01 31 50220.648000 1 1
1974 02 01 49672.281000 1 1
1974 02 02 49128.113000 1 1
1974 02 03 48588.125000 1 1
1974 02 04 48052.297000 1 1
1974 02 05 47467.672000 1 1
1974 02 06 46940.520000 1 1
1974 02 07 46573.957000 1 1
1974 02 08 46313.355000 1 1
1974 02 09 46209.402000 1 1
1974 02 10 46001.980000 1 1
1974 02 11 46105.609000 1 1
1974 02 12 46365.395000 1 1
1974 02 13 46783.176000 1 1
1974 02 14 47098.234000 1 1
1974 02 15 47414.770000 1 1
1974 02 16 48052.297000 1 1
1974 02 17 48695.789000 1 1
1974 02 18 49128.113000 1 1
1974 02 19 49672.281000 1 1
1974 02 20 50055.695000 1 1
1974 02 21 50441.172000 1 1
1974 02 22 50773.227000 1 1
1974 02 23 51274.172000 1 1
1974 02 24 52060.262000 1 1
1974 02 25 52626.887000 1 1
1974 02 26 52968.922000 1 1
1974 02 27 53427.379000 1 1
1974 02 28 53830.797000 1 1
1974 03 01 54236.340000 1 1
1974 03 02 54585.645000 1 1
1974 03 03 54877.926000 1 1
1974 03 04 55112.539000 1 1
1974 03 05 55347.852000 1 1
1974 03 06 56058.004000 1 1
1974 03 07 56534.957000 1 1
1974 03 08 56714.543000 1 1
1974 03 09 57074.914000 1 1
1974 03 10 57376.438000 1 1
1974 03 11 57618.461000 1 1
1974 03 12 57861.195000 1 1
1974 03 13 58043.715000 1 1
1974 03 14 58165.613000 1 1
1974 03 15 58287.695000 1 1
1974 03 16 58471.152000 1 1
1974 03 17 58716.391000 1 1
1974 03 18 58962.344000 1 1
1974 03 19 59209.016000 1 1
1974 03 20 59456.410000 1 1
1974 03 21 59642.430000 1 1
1974 03 22 59766.664000 1 1
1974 03 23 59891.086000 1 1
1974 03 24 60140.465000 1 1
1974 03 25 60327.973000 1 1
1974 03 26 60453.207000 1 1
1974 03 27 60704.219000 1 1
1974 03 28 60892.957000 1 1
1974 03 29 61145.242000 1 1
1974 03 30 61334.934000 1 1
1974 03 31 61398.258000 1 1
1974 04 01 61461.625000 1 1
1974 04 02 61652.000000 1 1
1974 04 03 61970.215000 1 1
1974 04 04 62161.688000 1 1
1974 04 05 62417.633000 1 1
1974 04 06 62674.313000 1 1
1974 04 07 62931.730000 1 1
1974 04 08 63189.883000 1 1
1974 04 09 63189.883000 1 1
1974 04 10 63189.883000 1 1
1974 04 11 63189.883000 1 1
1974 04 12 63189.883000 1 1
1974 04 13 63189.883000 1 1
1974 04 14 63189.883000 1 1
1974 04 15 63189.883000 1 1
1974 04 16 63189.883000 1 1
1974 04 17 63578.500000 1 1
1974 04 18 63903.621000 1 1
1974 04 19 63708.410000 1 1
1974 04 20 63513.617000 1 1
1974 04 21 63319.238000 1 1
1974 04 22 63448.777000 1 1
1974 04 23 63513.617000 1 1
1974 04 24 63578.500000 1 1
1974 04 25 63708.410000 1 1
1974 04 26 63578.500000 1 1
1974 04 27 63708.410000 1 1
1974 04 28 63903.621000 1 1
1974 04 29 64295.301000 1 1
1974 04 30 64491.766000 1 1
1974 05 01 65149.680000 1 1
1974 05 02 65281.824000 1 1
1974 05 03 65480.391000 1 1
1974 05 04 65679.375000 1 1
1974 05 05 65812.273000 1 1
1974 05 06 65945.352000 1 1
1974 05 07 66145.328000 1 1
1974 05 08 66212.078000 1 1
1974 05 09 66212.078000 1 1
1974 05 10 66212.078000 1 1
1974 05 11 66212.078000 1 1
1974 05 12 66212.078000 1 1
1974 05 13 66412.617000 1 1
1974 05 14 66613.578000 1 1
1974 05 15 66882.188000 1 1
1974 05 16 67151.555000 1 1
1974 05 17 67354.070000 1 1
1974 05 18 67624.766000 1 1
1974 05 19 67760.398000 1 1
1974 05 20 67692.555000 1 1
1974 05 21 67421.672000 1 1
1974 05 22 67219.016000 1 1
1974 05 23 67219.016000 1 1
1974 05 24 67151.555000 1 1
1974 05 25 67084.141000 1 1
1974 05 26 67151.555000 1 1
1974 05 27 66949.453000 1 1
1974 05 28 66814.961000 1 1
1974 05 29 66546.539000 1 1
1974 05 30 66345.719000 1 1
1974 05 31 66078.617000 1 1
1974 06 01 65812.273000 1 1
1974 06 02 65613.000000 1 1
1974 06 03 65480.391000 1 1
1974 06 04 65347.965000 1 1
1974 06 05 65149.680000 1 1
1974 06 06 64885.953000 1 1
1974 06 07 64622.973000 1 1
1974 06 08 64360.742000 1 1
1974 06 09 64099.250000 1 1
1974 06 10 63838.504000 1 1
1974 06 11 63578.500000 1 1
1974 06 12 63319.238000 1 1
1974 06 13 63189.883000 1 1
1974 06 14 62996.199000 1 1
1974 06 15 62802.930000 1 1
1974 06 16 62610.074000 1 1
1974 06 17 62417.633000 1 1
1974 06 18 62161.688000 1 1
1974 06 19 62033.992000 1 1
1974 06 20 61906.480000 1 1
1974 06 21 61715.551000 1 1
1974 06 22 61525.039000 1 1
1974 06 23 61398.258000 1 1
1974 06 24 61145.242000 1 1
1974 06 25 61019.008000 1 1
1974 06 26 60892.957000 1 1
1974 06 27 60641.398000 1 1
1974 06 28 60327.973000 1 1
1974 06 29 59828.852000 1 1
1974 06 30 59456.410000 1 1
1974 07 01 59147.281000 1 1
1974 07 02 58900.789000 1 1
1974 07 03 58777.813000 1 1
1974 07 04 58593.680000 1 1
1974 07 05 58471.152000 1 1
1974 07 06 58287.695000 1 1
1974 07 07 58165.613000 1 1
1974 07 08 58043.715000 1 1
1974 07 09 57921.988000 1 1
1974 07 10 57679.078000 1 1
1974 07 11 57436.879000 1 1
1974 07 12 57195.391000 1 1
1974 07 13 56954.613000 1 1
1974 07 14 56714.543000 1 1
1974 07 15 56594.777000 1 1
1974 07 16 56475.184000 1 1
1974 07 17 56355.770000 1 1
1974 07 18 56236.531000 1 1
1974 07 19 56117.469000 1 1
1974 07 20 55879.871000 1 1
1974 07 21 55642.980000 1 1
1974 07 22 55406.789000 1 1
1974 07 23 55171.301000 1 1
1974 07 24 54585.645000 1 1
1974 07 25 54120.254000 1 1
1974 07 26 53600.012000 1 1
1974 07 27 53140.520000 1 1
1974 07 28 52797.711000 1 1
1974 07 29 52456.449000 1 1
1974 07 30 51891.109000 1 1
1974 07 31 51330.043000 1 1
1974 08 01 50828.719000 1 1
1974 08 02 50275.715000 1 1
1974 08 03 49726.930000 1 1
1974 08 04 49019.781000 1 1
1974 08 05 48212.609000 1 1
1974 08 06 47626.617000 1 1
1974 08 07 46888.031000 1 1
1974 08 08 46053.773000 1 1
1974 08 09 45383.625000 1 1
1974 08 10 44618.871000 1 1
1974 08 11 43963.410000 1 1
1974 08 12 43314.707000 1 1
1974 08 13 42918.848000 1 1
1974 08 14 42623.613000 1 1
1974 08 15 42280.973000 1 1
1974 08 16 41988.820000 1 1
1974 08 17 41746.434000 1 1
1974 08 18 41505.031000 1 1
1974 08 19 41216.637000 1 1
1974 08 20 41025.152000 1 1
1974 08 21 40834.293000 1 1
1974 08 22 40549.164000 1 1
1974 08 23 40312.621000 1 1
1974 08 24 40030.047000 1 1
1974 08 25 39608.785000 1 1
1974 08 26 39005.777000 1 1
1974 08 27 38363.590000 1 1
1974 08 28 37999.961000 1 1
1974 08 29 37773.918000 1 1
1974 08 30 37279.941000 1 1
1974 08 31 36657.789000 1 1
1974 09 01 35781.637000 1 1
1974 09 02 35349.098000 1 1
1974 09 03 34962.949000 1 1
1974 09 04 34410.391000 1 1
1974 09 05 33905.785000 1 1
1974 09 06 33489.246000 1 1
1974 09 07 33117.430000 1 1
1974 09 08 32626.172000 1 1
1974 09 09 31778.764000 1 1
1974 09 10 31025.422000 1 1
1974 09 11 30014.873000 1 1
1974 09 12 29594.344000 1 1
1974 09 13 29442.451000 1 1
1974 09 14 29442.451000 1 1
1974 09 15 29442.451000 1 1
1974 09 16 29480.373000 1 1
1974 09 17 29708.623000 1 1
1974 09 18 30053.309000 1 1
1974 09 19 30323.324000 1 1
1974 09 20 30439.561000 1 1
1974 09 21 30556.109000 1 1
1974 09 22 30633.980000 1 1
1974 09 23 30711.990000 1 1
1974 09 24 30829.268000 1 1
1974 09 25 30946.855000 1 1
1974 09 26 31104.127000 1 1
1974 09 27 31261.955000 1 1
1974 09 28 31579.291000 1 1
1974 09 29 32140.031000 1 1
1974 09 30 32912.113000 1 1
1974 10 01 33655.430000 1 1
1974 10 02 34283.750000 1 1
1974 10 03 35091.336000 1 1
1974 10 04 35694.836000 1 1
1974 10 05 36525.422000 1 1
1974 10 06 36879.145000 1 1
1974 10 07 37279.941000 1 1
1974 10 08 37683.766000 1 1
1974 10 09 38226.945000 1 1
1974 10 10 38867.539000 1 1
1974 10 11 39515.594000 1 1
1974 10 12 40030.047000 1 1
1974 10 13 40549.164000 1 1
1974 10 14 40881.949000 1 1
1974 10 15 41120.816000 1 1
1974 10 16 41456.867000 1 1
1974 10 17 41891.746000 1 1
1974 10 18 42280.973000 1 1
1974 10 19 42476.531000 1 1
1974 10 20 42672.723000 1 1
1974 10 21 42574.547000 1 1
1974 10 22 42378.676000 1 1
1974 10 23 42183.434000 1 1
1974 10 24 41988.820000 1 1
1974 10 25 41794.832000 1 1
1974 10 26 41601.477000 1 1
1974 10 27 41746.434000 1 1
1974 10 28 41988.820000 1 1
1974 10 29 42086.047000 1 1
1974 10 30 42329.805000 1 1
1974 10 31 42672.723000 1 1
1974 11 01 43017.574000 1 1
1974 11 02 43364.367000 1 1
1974 11 03 43763.090000 1 1
1974 11 04 43963.410000 1 1
1974 11 05 44063.809000 1 1
1974 11 06 44114.070000 1 1
1974 11 07 44013.590000 1 1
1974 11 08 43863.172000 1 1
1974 11 09 43713.113000 1 1
1974 11 10 43713.113000 1 1
1974 11 11 43813.113000 1 1
1974 11 12 43863.172000 1 1
1974 11 13 43663.172000 1 1
1974 11 14 43314.707000 1 1
1974 11 15 42574.547000 1 1
1974 11 16 41940.262000 1 1
1974 11 17 41505.031000 1 1
1974 11 18 41312.613000 1 1
1974 11 19 41120.816000 1 1
1974 11 20 41264.605000 1 1
1974 11 21 41120.816000 1 1
1974 11 22 41025.152000 1 1
1974 11 23 41408.742000 1 1
1974 11 24 42280.973000 1 1
1974 11 25 43215.504000 1 1
1974 11 26 44063.809000 1 1
1974 11 27 44669.574000 1 1
1974 11 28 45332.355000 1 1
1974 11 29 45640.563000 1 1
1974 11 30 45795.211000 1 1
1974 12 01 45898.516000 1 1
1974 12 02 45898.516000 1 1
1974 12 03 45640.563000 1 1
1974 12 04 45589.094000 1 1
1974 12 05 45846.844000 1 1
1974 12 06 46053.773000 1 1
1974 12 07 45692.070000 1 1
1974 12 08 45486.277000 1 1
1974 12 09 45281.133000 1 1
1974 12 10 45127.695000 1 1
1974 12 11 45178.801000 1 1
1974 12 12 45178.801000 1 1
1974 12 13 45229.945000 1 1
1974 12 14 45434.930000 1 1
1974 12 15 45486.277000 1 1
1974 12 16 45692.070000 1 1
1974 12 17 46001.980000 1 1
1974 12 18 46261.359000 1 1
1974 12 19 46053.773000 1 1
1974 12 20 46053.773000 1 1
1974 12 21 45795.211000 1 1
1974 12 22 45589.094000 1 1
1974 12 23 45434.930000 1 1
1974 12 24 45640.563000 1 1
1974 12 25 46001.980000 1 1
1974 12 26 46261.359000 1 1
1974 12 27 46626.203000 1 1
1974 12 28 47045.621000 1 1
1974 12 29 47256.316000 1 1
1974 12 30 47732.789000 1 1
1974 12 31 47892.359000 1 1
1975 01 01 47998.941000 1 1
1975 01 02 48319.691000 1 1
1975 01 03 48426.941000 1 1
1975 01 04 48426.941000 1 1
1975 01 05 48695.789000 1 1
1975 01 06 48319.691000 1 1
1975 01 07 48426.941000 1 1
1975 01 08 48373.297000 1 1
1975 01 09 48373.297000 1 1
1975 01 10 48266.129000 1 1
1975 01 11 48266.129000 1 1
1975 01 12 48480.629000 1 1
1975 01 13 48534.355000 1 1
1975 01 14 48641.938000 1 1
1975 01 15 48965.680000 1 1
1975 01 16 49345.277000 1 1
1975 01 17 49836.352000 1 1
1975 01 18 50055.695000 1 1
1975 01 19 50441.172000 1 1
1975 01 20 51385.957000 1 1
1975 01 21 52060.262000 1 1
1975 01 22 52683.785000 1 1
1975 01 23 53140.520000 1 1
1975 01 24 53542.426000 1 1
1975 01 25 53773.035000 1 1
1975 01 26 54178.277000 1 1
1975 01 27 54469.035000 1 1
1975 01 28 54760.883000 1 1
1975 01 29 54936.516000 1 1
1975 01 30 55053.820000 1 1
1975 01 31 55347.852000 1 1
1975 02 01 55524.797000 1 1
1975 02 02 55642.980000 1 1
1975 02 03 55820.582000 1 1
1975 02 04 55761.340000 1 1
1975 02 05 55702.137000 1 1
1975 02 06 55524.797000 1 1
1975 02 07 55406.789000 1 1
1975 02 08 55288.961000 1 1
1975 02 09 55112.539000 1 1
1975 02 10 54877.926000 1 1
1975 02 11 54644.012000 1 1
1975 02 12 54236.340000 1 1
1975 02 13 53773.035000 1 1
1975 02 14 53197.805000 1 1
1975 02 15 52683.785000 1 1
1975 02 16 52286.398000 1 1
1975 02 17 51834.813000 1 1
1975 02 18 51162.555000 1 1
1975 02 19 50496.410000 1 1
1975 02 20 49617.676000 1 1
1975 02 21 48695.789000 1 1
1975 02 22 48105.695000 1 1
1975 02 23 47520.613000 1 1
1975 02 24 47045.621000 1 1
1975 02 25 46678.484000 1 1
1975 02 26 46469.594000 1 1
1975 02 27 47098.234000 1 1
1975 02 28 48105.695000 1 1
1975 03 01 48965.680000 1 1
1975 03 02 49672.281000 1 1
1975 03 03 50441.172000 1 1
1975 03 04 51385.957000 1 1
1975 03 05 51778.555000 1 1
1975 03 06 52060.262000 1 1
1975 03 07 52626.887000 1 1
1975 03 08 53197.805000 1 1
1975 03 09 53542.426000 1 1
1975 03 10 53715.320000 1 1
1975 03 11 54062.277000 1 1
1975 03 12 54352.602000 1 1
1975 03 13 54585.645000 1 1
1975 03 14 54819.383000 1 1
1975 03 15 55347.852000 1 1
1975 03 16 55820.582000 1 1
1975 03 17 56355.770000 1 1
1975 03 18 56714.543000 1 1
1975 03 19 57014.742000 1 1
1975 03 20 57618.461000 1 1
1975 03 21 57982.828000 1 1
1975 03 22 58471.152000 1 1
1975 03 23 58777.813000 1 1
1975 03 24 59147.281000 1 1
1975 03 25 59642.430000 1 1
1975 03 26 60140.465000 1 1
1975 03 27 60515.895000 1 1
1975 03 28 60767.086000 1 1
1975 03 29 60892.957000 1 1
1975 03 30 61019.008000 1 1
1975 03 31 61271.656000 1 1
1975 04 01 61461.625000 1 1
1975 04 02 61652.000000 1 1
1975 04 03 61906.480000 1 1
1975 04 04 62097.816000 1 1
1975 04 05 62225.605000 1 1
1975 04 06 62481.734000 1 1
1975 04 07 62674.313000 1 1
1975 04 08 62867.309000 1 1
1975 04 09 63189.883000 1 1
1975 04 10 63383.984000 1 1
1975 04 11 63513.617000 1 1
1975 04 12 63643.434000 1 1
1975 04 13 63773.434000 1 1
1975 04 14 63968.785000 1 1
1975 04 15 63838.504000 1 1
1975 04 16 64099.250000 1 1
1975 04 17 64295.301000 1 1
1975 04 18 64360.742000 1 1
1975 04 19 64295.301000 1 1
1975 04 20 64360.742000 1 1
1975 04 21 64360.742000 1 1
1975 04 22 64426.230000 1 1
1975 04 23 64557.348000 1 1
1975 04 24 64688.648000 1 1
1975 04 25 64820.141000 1 1
1975 04 26 64951.816000 1 1
1975 04 27 65083.680000 1 1
1975 04 28 65215.727000 1 1
1975 04 29 65347.965000 1 1
1975 04 30 65414.152000 1 1
1975 05 01 65480.391000 1 1
1975 05 02 65546.672000 1 1
1975 05 03 65679.375000 1 1
1975 05 04 65745.797000 1 1
1975 05 05 65878.789000 1 1
1975 05 06 66011.961000 1 1
1975 05 07 66078.617000 1 1
1975 05 08 66078.617000 1 1
1975 05 09 66212.078000 1 1
1975 05 10 66345.719000 1 1
1975 05 11 66412.617000 1 1
1975 05 12 66546.539000 1 1
1975 05 13 66412.617000 1 1
1975 05 14 66345.719000 1 1
1975 05 15 66546.539000 1 1
1975 05 16 66680.656000 1 1
1975 05 17 66680.656000 1 1
1975 05 18 66613.578000 1 1
1975 05 19 66546.539000 1 1
1975 05 20 66546.539000 1 1
1975 05 21 66546.539000 1 1
1975 05 22 66479.555000 1 1
1975 05 23 66479.555000 1 1
1975 05 24 66747.789000 1 1
1975 05 25 66680.656000 1 1
1975 05 26 66613.578000 1 1
1975 05 27 66747.789000 1 1
1975 05 28 66882.188000 1 1
1975 05 29 66882.188000 1 1
1975 05 30 66814.961000 1 1
1975 05 31 66680.656000 1 1
1975 06 01 66479.555000 1 1
1975 06 02 66345.719000 1 1
1975 06 03 66345.719000 1 1
1975 06 04 66412.617000 1 1
1975 06 05 66278.875000 1 1
1975 06 06 66145.328000 1 1
1975 06 07 66145.328000 1 1
1975 06 08 66078.617000 1 1
1975 06 09 66212.078000 1 1
1975 06 10 66145.328000 1 1
1975 06 11 66145.328000 1 1
1975 06 12 66011.961000 1 1
1975 06 13 65878.789000 1 1
1975 06 14 65878.789000 1 1
1975 06 15 65878.789000 1 1
1975 06 16 65878.789000 1 1
1975 06 17 65812.273000 1 1
1975 06 18 65945.352000 1 1
1975 06 19 65878.789000 1 1
1975 06 20 65745.797000 1 1
1975 06 21 65679.375000 1 1
1975 06 22 65546.672000 1 1
1975 06 23 65480.391000 1 1
1975 06 24 65347.965000 1 1
1975 06 25 65347.965000 1 1
1975 06 26 65281.824000 1 1
1975 06 27 65414.152000 1 1
1975 06 28 65613.000000 1 1
1975 06 29 65613.000000 1 1
1975 06 30 65613.000000 1 1
1975 07 01 65149.680000 1 1
1975 07 02 65215.727000 1 1
1975 07 03 65083.680000 1 1
1975 07 04 64951.816000 1 1
1975 07 05 64820.141000 1 1
1975 07 06 64754.371000 1 1
1975 07 07 64754.371000 1 1
1975 07 08 64622.973000 1 1
1975 07 09 64557.348000 1 1
1975 07 10 64491.766000 1 1
1975 07 11 64295.301000 1 1
1975 07 12 64164.555000 1 1
1975 07 13 63968.785000 1 1
1975 07 14 63773.434000 1 1
1975 07 15 63643.434000 1 1
1975 07 16 63578.500000 1 1
1975 07 17 63513.617000 1 1
1975 07 18 63383.984000 1 1
1975 07 19 63319.238000 1 1
1975 07 20 63189.883000 1 1
1975 07 21 62931.730000 1 1
1975 07 22 62674.313000 1 1
1975 07 23 62417.633000 1 1
1975 07 24 62097.816000 1 1
1975 07 25 61652.000000 1 1
1975 07 26 61271.656000 1 1
1975 07 27 60892.957000 1 1
1975 07 28 60327.973000 1 1
1975 07 29 59704.523000 1 1
1975 07 30 58962.344000 1 1
1975 07 31 58593.680000 1 1
1975 08 01 57800.445000 1 1
1975 08 02 56954.613000 1 1
1975 08 03 55939.207000 1 1
1975 08 04 54644.012000 1 1
1975 08 05 53312.504000 1 1
1975 08 06 51778.555000 1 1
1975 08 07 50220.648000 1 1
1975 08 08 48588.125000 1 1
1975 08 09 46888.031000 1 1
1975 08 10 45076.633000 1 1
1975 08 11 43414.070000 1 1
1975 08 12 41891.746000 1 1
1975 08 13 40124.086000 1 1
1975 08 14 38546.313000 1 1
1975 08 15 37235.258000 1 1
1975 08 16 36305.551000 1 1
1975 08 17 35306.047000 1 1
1975 08 18 34495.000000 1 1
1975 08 19 33530.738000 1 1
1975 08 20 32626.172000 1 1
1975 08 21 31898.869000 1 1
1975 08 22 31460.027000 1 1
1975 08 23 31222.445000 1 1
1975 08 24 31380.693000 1 1
1975 08 25 31539.502000 1 1
1975 08 26 31738.799000 1 1
1975 08 27 32099.750000 1 1
1975 08 28 32544.795000 1 1
1975 08 29 32994.133000 1 1
1975 08 30 33323.633000 1 1
1975 08 31 33489.246000 1 1
1975 09 01 33863.969000 1 1
1975 09 02 34325.930000 1 1
1975 09 03 34792.277000 1 1
1975 09 04 35306.047000 1 1
1975 09 05 35694.836000 1 1
1975 09 06 35868.590000 1 1
1975 09 07 35825.094000 1 1
1975 09 08 35825.094000 1 1
1975 09 09 35781.637000 1 1
1975 09 10 35651.492000 1 1
1975 09 11 35435.313000 1 1
1975 09 12 34962.949000 1 1
1975 09 13 34452.680000 1 1
1975 09 14 33738.734000 1 1
1975 09 15 33035.195000 1 1
1975 09 16 32463.559000 1 1
1975 09 17 32059.504000 1 1
1975 09 18 31979.115000 1 1
1975 09 19 31979.115000 1 1
1975 09 20 32059.504000 1 1
1975 09 21 32019.291000 1 1
1975 09 22 31979.115000 1 1
1975 09 23 31898.869000 1 1
1975 09 24 31778.764000 1 1
1975 09 25 31619.115000 1 1
1975 09 26 31341.080000 1 1
1975 09 27 31025.422000 1 1
1975 09 28 30672.969000 1 1
1975 09 29 30284.646000 1 1
1975 09 30 29899.773000 1 1
1975 10 01 29518.328000 1 1
