year month day streamflow_m3s qual_control_by_ana qual_flag
1995 03 10 37741.461000 0 1
1995 03 11 38589.617000 0 1
1995 03 12 39549.609000 0 1
1995 03 13 40911.016000 0 1
1995 03 14 41849.359000 0 1
1995 03 15 42829.609000 0 1
1995 03 16 43559.508000 0 1
1995 03 17 44329.332000 0 1
1995 03 18 44623.520000 0 1
1995 03 19 44881.348000 0 1
1995 03 20 45213.406000 0 1
1995 03 21 45620.113000 0 1
1995 03 22 45805.297000 0 1
1995 03 23 45879.422000 0 1
1995 03 24 46027.770000 0 1
1995 03 25 46101.992000 0 1
1995 03 26 46101.992000 0 1
1995 03 27 46101.992000 0 1
1995 03 28 46101.992000 0 1
1995 03 29 46101.992000 0 1
1995 03 30 46027.770000 0 1
1995 03 31 46027.770000 0 1
1995 04 01 46027.770000 0 1
1995 04 02 46101.992000 0 1
1995 04 03 46473.559000 0 1
1995 04 04 46585.176000 0 1
1995 04 05 46622.398000 0 1
1995 04 06 46734.113000 0 1
1995 04 07 46808.629000 0 1
1995 04 08 46845.898000 0 1
1995 04 09 46845.898000 0 1
1995 04 10 46845.898000 0 1
1995 04 11 46845.898000 0 1
1995 04 12 46920.457000 0 1
1995 04 13 46995.047000 0 1
1995 04 14 46920.457000 0 1
1995 04 15 46920.457000 0 1
1995 04 16 46845.898000 0 1
1995 04 17 46734.113000 0 1
1995 04 18 46585.176000 0 1
1995 04 19 46473.559000 0 1
1995 04 20 46324.836000 0 1
1995 04 21 46324.836000 0 1
1995 04 22 46213.379000 0 1
1995 04 23 46176.242000 0 1
1995 04 24 46176.242000 0 1
1995 04 25 46139.113000 0 1
1995 04 26 46250.523000 0 1
1995 04 27 46362.004000 0 1
1995 04 28 46399.180000 0 1
1995 04 29 46324.836000 0 1
1995 04 30 46287.676000 0 1
1995 05 01 46101.992000 0 1
1995 05 02 46027.770000 0 1
1995 05 03 45953.582000 0 1
1995 05 04 45768.246000 0 1
1995 05 05 45546.098000 0 1
1995 05 06 45324.230000 0 1
1995 05 07 44918.211000 0 1
1995 05 08 44660.328000 0 1
1995 05 09 44366.078000 0 1
1995 05 10 43925.652000 0 1
1995 05 11 43559.508000 0 1
1995 05 12 43230.656000 0 1
1995 05 13 43011.785000 0 1
1995 05 14 42611.270000 0 1
1995 05 15 41885.559000 0 1
1995 05 16 41451.695000 0 1
1995 05 17 41271.262000 0 1
1995 05 18 41307.332000 0 1
1995 05 19 41885.559000 0 1
1995 05 20 42211.727000 0 1
1995 05 21 42538.551000 0 1
1995 05 22 42938.891000 0 1
1995 05 23 43194.160000 0 1
1995 05 24 43340.203000 0 1
1995 05 25 43559.508000 0 1
1995 05 26 43779.098000 0 1
1995 05 27 43962.313000 0 1
1995 05 28 44035.652000 0 1
1995 05 29 44145.723000 0 1
1995 05 30 44255.867000 0 1
1995 05 31 44292.594000 0 1
1995 06 01 44366.078000 0 1
1995 06 02 44402.832000 0 1
1995 06 03 44402.832000 0 1
1995 06 04 44439.594000 0 1
1995 06 05 44439.594000 0 1
1995 06 06 44329.332000 0 1
1995 06 07 44035.652000 0 1
1995 06 08 43742.480000 0 1
1995 06 09 43303.680000 0 1
1995 06 10 42902.457000 0 1
1995 06 11 42465.867000 0 1
1995 06 12 42102.934000 0 1
1995 06 13 41704.641000 0 1
1995 06 14 41127.066000 0 1
1995 06 15 40587.500000 0 1
1995 06 16 39942.469000 0 1
1995 06 17 39442.641000 0 1
1995 06 18 38695.980000 0 1
1995 06 19 37741.461000 0 1
1995 06 20 37143.664000 0 1
1995 06 21 36653.227000 0 1
1995 06 22 35990.352000 0 1
1995 06 23 35122.965000 0 1
1995 06 24 34501.863000 0 1
1995 06 25 33969.344000 0 1
1995 06 26 33387.777000 0 1
1995 06 27 32808.828000 0 1
1995 06 28 32283.264000 0 1
1995 06 29 31776.762000 0 1
1995 06 30 31911.625000 0 1
1995 07 01 32012.871000 0 1
1995 07 02 31709.387000 0 1
1995 07 03 31642.047000 0 1
1995 07 04 32825.816000 0 1
1995 07 05 33097.973000 0 1
1995 07 06 33268.367000 0 1
1995 07 07 33370.711000 0 1
1995 07 08 33336.586000 0 1
1995 07 09 33336.586000 0 1
1995 07 10 33132.031000 0 1
1995 07 11 32995.844000 0 1
1995 07 12 32927.809000 0 1
1995 07 13 32825.816000 0 1
1995 07 14 32723.910000 0 1
1995 07 15 32452.559000 0 1
1995 07 16 31726.227000 0 1
1995 07 17 31272.350000 0 1
1995 07 18 30553.031000 0 1
1995 07 19 30070.377000 0 1
1995 07 20 29507.061000 0 1
1995 07 21 28962.971000 0 1
1995 07 22 28749.357000 0 1
1995 07 23 28192.623000 0 1
1995 07 24 27736.270000 0 1
1995 07 25 27120.041000 0 1
1995 07 26 26539.582000 0 1
1995 07 27 26154.430000 0 1
1995 07 28 26026.371000 0 1
1995 07 29 26652.193000 0 1
1995 07 30 27265.664000 0 1
1995 07 31 27606.238000 0 1
1995 08 01 27703.746000 0 1
1995 08 02 27217.102000 0 1
1995 08 03 26748.816000 0 1
1995 08 04 26250.580000 0 1
1995 08 05 25277.342000 0 1
1995 08 06 24392.361000 0 1
1995 08 07 23718.424000 0 1
1995 08 08 22801.771000 0 1
1995 08 09 22108.990000 0 1
1995 08 10 21285.045000 0 1
1995 08 11 20770.465000 0 1
1995 08 12 20094.469000 0 1
1995 08 13 19453.990000 0 1
1995 08 14 18701.402000 0 1
1995 08 15 18437.635000 0 1
1995 08 16 17884.008000 0 1
1995 08 17 17349.195000 0 1
1995 08 18 16990.236000 0 1
1995 08 19 16505.201000 0 1
1995 08 20 16136.770000 0 1
1995 08 21 15756.467000 0 1
1995 08 22 15294.874000 0 1
1995 08 23 15044.607000 0 1
1995 08 24 14892.195000 0 1
1995 08 25 14809.232000 0 1
1995 08 26 14809.232000 0 1
1995 08 27 15100.129000 0 1
1995 08 28 15280.942000 0 1
1995 08 29 15141.806000 0 1
1995 08 30 14975.279000 0 1
1995 08 31 14629.893000 0 1
1995 09 01 14396.231000 0 1
1995 09 02 14259.241000 0 1
1995 09 03 14149.895000 0 1
1995 09 04 14013.520000 0 1
1995 09 05 13823.172000 0 1
1995 09 06 13633.504000 0 1
1995 09 07 13498.444000 0 1
1995 09 08 13417.577000 0 1
1995 09 09 13606.464000 0 1
1995 09 10 13768.912000 0 1
1995 09 11 13959.065000 0 1
1995 09 12 14781.604000 0 1
1995 09 13 15280.942000 0 1
1995 09 14 15336.689000 0 1
1995 09 15 15141.806000 0 1
1995 09 16 15058.482000 0 1
1995 09 17 15141.806000 0 1
1995 09 18 15169.606000 0 1
1995 09 19 15336.689000 0 1
1995 09 20 15700.326000 0 1
1995 09 21 15728.391000 0 1
1995 09 22 15897.045000 0 1
1995 09 23 16462.580000 0 1
1995 09 24 16747.262000 0 1
1995 09 25 17033.207000 0 1
1995 09 26 17176.650000 0 1
1995 09 27 17464.473000 0 1
1995 09 28 17522.186000 0 1
1995 09 29 17579.947000 0 1
1995 09 30 17608.848000 0 1
1995 10 01 17681.150000 0 1
1995 10 02 17768.016000 0 1
1995 10 03 17869.498000 0 1
1995 10 04 17695.619000 0 1
1995 10 05 17579.947000 0 1
1995 10 06 17291.631000 0 1
1995 10 07 16832.914000 0 1
1995 10 08 16975.918000 0 1
1995 10 09 16832.914000 0 1
1995 10 10 17464.473000 0 1
1995 10 11 17884.008000 0 1
1995 10 12 18306.117000 0 1
1995 10 13 18393.768000 0 1
1995 10 14 18160.273000 0 1
1995 10 15 17956.604000 0 1
1995 10 16 17377.994000 0 1
1995 10 17 16904.377000 0 1
1995 10 18 16320.715000 0 1
1995 10 19 16434.182000 0 1
1995 10 20 16718.736000 0 1
1995 10 21 17061.871000 0 1
1995 10 22 17377.994000 0 1
1995 10 23 17869.498000 0 1
1995 10 24 19143.168000 0 1
1995 10 25 20664.928000 0 1
1995 10 26 21986.412000 0 1
1995 10 27 23282.232000 0 1
1995 10 28 24219.492000 0 1
1995 10 29 24723.268000 0 1
1995 10 30 25293.221000 0 1
1995 10 31 25452.137000 0 1
1995 11 01 25547.611000 0 1
1995 11 02 25611.313000 0 1
1995 11 03 25547.611000 0 1
1995 11 04 25388.539000 0 1
1995 11 05 25324.982000 0 1
1995 11 06 25102.861000 0 1
1995 11 07 25166.273000 0 1
1995 11 08 25834.590000 0 1
1995 11 09 26475.289000 0 1
1995 11 10 27023.072000 0 1
1995 11 11 27346.654000 0 1
1995 11 12 27638.730000 0 1
1995 11 13 27931.611000 0 1
1995 11 14 28127.311000 0 1
1995 11 15 28618.105000 0 1
1995 11 16 28650.904000 0 1
1995 11 17 28585.318000 0 1
1995 11 18 28880.764000 0 1
1995 11 19 29111.098000 0 1
1995 11 20 29573.189000 0 1
1995 11 21 30703.227000 0 1
1995 11 22 31709.387000 0 1
1995 11 23 32588.160000 0 1
1995 11 24 33370.711000 0 1
1995 11 25 33952.203000 0 1
1995 11 26 34398.629000 0 1
1995 11 27 34881.082000 0 1
1995 11 28 35642.738000 0 1
1995 11 29 36269.074000 0 1
1995 11 30 36758.176000 0 1
1995 12 01 36793.176000 0 1
1995 12 02 36723.184000 0 1
1995 12 03 36583.301000 0 1
1995 12 04 35885.977000 0 1
1995 12 05 35712.188000 0 1
1995 12 06 35122.965000 0 1
1995 12 07 34777.551000 0 1
1995 12 08 34777.551000 0 1
1995 12 09 34674.102000 0 1
1995 12 10 34158.055000 0 1
1995 12 11 33678.234000 0 1
1995 12 12 33336.586000 0 1
1995 12 13 33029.879000 0 1
1995 12 14 32927.809000 0 1
1995 12 15 32622.084000 0 1
1995 12 16 32588.160000 0 1
1995 12 17 32588.160000 0 1
1995 12 18 32588.160000 0 1
1995 12 19 32927.809000 0 1
1995 12 20 33370.711000 0 1
1995 12 21 33986.488000 0 1
1995 12 22 34467.441000 0 1
1995 12 23 34846.563000 0 1
1995 12 24 35192.152000 0 1
1995 12 25 35469.258000 0 1
1995 12 26 35746.930000 0 1
1995 12 27 36129.641000 0 1
1995 12 28 36793.176000 0 1
1995 12 29 37108.574000 0 1
1995 12 30 37424.672000 0 1
1995 12 31 37953.043000 0 1
1996 01 01 38412.516000 0 1
1996 01 02 38766.930000 0 1
1996 01 03 39015.523000 0 1
1996 01 04 39228.930000 0 1
1996 01 05 39478.289000 0 1
1996 01 06 39692.352000 0 1
1996 01 07 40049.785000 0 1
1996 01 08 40228.816000 0 1
1996 01 09 40443.926000 0 1
1996 01 10 40479.809000 0 1
1996 01 11 40875.039000 0 1
1996 01 12 41019.004000 0 1
1996 01 13 41127.066000 0 1
1996 01 14 41271.262000 0 1
1996 01 15 41235.203000 0 1
1996 01 16 40983.000000 0 1
1996 01 17 40695.262000 0 1
1996 01 18 40300.488000 0 1
1996 01 19 39870.965000 0 1
1996 01 20 39585.281000 0 1
1996 01 21 39193.344000 0 1
1996 01 22 38908.934000 0 1
1996 01 23 38766.930000 0 1
1996 01 24 38412.516000 0 1
1996 01 25 38023.637000 0 1
1996 01 26 37671.004000 0 1
1996 01 27 37213.863000 0 1
1996 01 28 37038.426000 0 1
1996 01 29 36775.676000 0 1
1996 01 30 36321.395000 0 1
1996 01 31 35885.977000 0 1
1996 02 01 35920.758000 0 1
1996 02 02 36147.063000 0 1
1996 02 03 36618.258000 0 1
1996 02 04 36915.750000 0 1
1996 02 05 37495.008000 0 1
1996 02 06 38306.355000 0 1
1996 02 07 39264.527000 0 1
1996 02 08 40300.488000 0 1
1996 02 09 41091.039000 0 1
1996 02 10 41849.359000 0 1
1996 02 11 42248.008000 0 1
1996 02 12 42502.207000 0 1
1996 02 13 42902.457000 0 1
1996 02 14 43449.820000 0 1
1996 02 15 43998.980000 0 1
1996 02 16 44182.430000 0 1
1996 02 17 44476.363000 0 1
1996 02 18 44623.520000 0 1
1996 02 19 44623.520000 0 1
1996 02 20 44623.520000 0 1
1996 02 21 44697.145000 0 1
1996 02 22 44807.641000 0 1
1996 02 23 44918.211000 0 1
1996 02 24 44918.211000 0 1
1996 02 25 45028.848000 0 1
1996 02 26 45361.191000 0 1
1996 02 27 45583.102000 0 1
1996 02 28 45731.199000 0 1
1996 02 29 45731.199000 0 1
1996 03 01 45916.500000 0 1
1996 03 02 46213.379000 0 1
1996 03 03 46473.559000 0 1
1996 03 04 46771.367000 0 1
1996 03 05 46845.898000 0 1
1996 03 06 47144.324000 0 1
1996 03 07 47219.008000 0 1
1996 03 08 47331.090000 0 1
1996 03 09 47518.047000 0 1
1996 03 10 47817.578000 0 1
1996 03 11 47967.527000 0 1
1996 03 12 48080.070000 0 1
1996 03 13 48117.598000 0 1
1996 03 14 48192.680000 0 1
1996 03 15 48192.680000 0 1
1996 03 16 48267.789000 0 1
1996 03 17 48267.789000 0 1
1996 03 18 48305.355000 0 1
1996 03 19 48192.680000 0 1
1996 03 20 48117.598000 0 1
1996 03 21 48042.547000 0 1
1996 03 22 47967.527000 0 1
1996 03 23 47892.539000 0 1
1996 03 24 47780.109000 0 1
1996 03 25 47780.109000 0 1
1996 03 26 47742.648000 0 1
1996 03 27 47742.648000 0 1
1996 03 28 47667.754000 0 1
1996 03 29 47892.539000 0 1
1996 03 30 47892.539000 0 1
1996 03 31 47930.027000 0 1
1996 04 01 47948.777000 0 1
1996 04 02 48023.789000 0 1
1996 04 03 48155.133000 0 1
1996 04 04 48230.230000 0 1
1996 04 05 48342.934000 0 1
1996 04 06 48418.105000 0 1
1996 04 07 48530.918000 0 1
1996 04 08 48624.984000 0 1
1996 04 09 48794.418000 0 1
1996 04 10 48982.859000 0 1
1996 04 11 49190.363000 0 1
1996 04 12 49303.641000 0 1
1996 04 13 49416.988000 0 1
1996 04 14 49530.402000 0 1
1996 04 15 49606.051000 0 1
1996 04 16 49738.504000 0 1
1996 04 17 49871.051000 0 1
1996 04 18 49908.938000 0 1
1996 04 19 49927.883000 0 1
1996 04 20 49927.883000 0 1
1996 04 21 49927.883000 0 1
1996 04 22 49927.883000 0 1
1996 04 23 50003.688000 0 1
1996 04 24 50003.688000 0 1
1996 04 25 50041.602000 0 1
1996 04 26 50079.523000 0 1
1996 04 27 50079.523000 0 1
1996 04 28 50079.523000 0 1
1996 04 29 50079.523000 0 1
1996 04 30 50079.523000 0 1
1996 05 01 50307.203000 0 1
1996 05 02 50649.230000 0 1
1996 05 03 50801.434000 0 1
1996 05 04 50953.758000 0 1
1996 05 05 50991.855000 0 1
1996 05 06 50991.855000 0 1
1996 05 07 51106.199000 0 1
1996 05 08 51144.328000 0 1
1996 05 09 51220.605000 0 1
1996 05 10 51296.914000 0 1
1996 05 11 51487.816000 0 1
1996 05 12 51640.672000 0 1
1996 05 13 51812.773000 0 1
1996 05 14 52023.320000 0 1
1996 05 15 52176.586000 0 1
1996 05 16 52368.332000 0 1
1996 05 17 52521.859000 0 1
1996 05 18 52598.668000 0 1
1996 05 19 52637.082000 0 1
1996 05 20 52675.504000 0 1
1996 05 21 52675.504000 0 1
1996 05 22 52675.504000 0 1
1996 05 23 52675.504000 0 1
1996 05 24 52675.504000 0 1
1996 05 25 52598.668000 0 1
1996 05 26 52637.082000 0 1
1996 05 27 52829.266000 0 1
1996 05 28 52752.371000 0 1
1996 05 29 52713.934000 0 1
1996 05 30 52675.504000 0 1
1996 05 31 52560.262000 0 1
1996 06 01 52329.969000 0 1
1996 06 02 52176.586000 0 1
1996 06 03 52023.320000 0 1
1996 06 04 51678.902000 0 1
1996 06 05 51449.621000 0 1
1996 06 06 51144.328000 0 1
1996 06 07 50801.434000 0 1
1996 06 08 50421.145000 0 1
1996 06 09 50003.688000 0 1
1996 06 10 49549.313000 0 1
1996 06 11 49209.238000 0 1
1996 06 12 48907.461000 0 1
1996 06 13 48530.918000 0 1
1996 06 14 47967.527000 0 1
1996 06 15 47443.242000 0 1
1996 06 16 46752.738000 0 1
1996 06 17 45953.582000 0 1
1996 06 18 45361.191000 0 1
1996 06 19 44421.211000 0 1
1996 06 20 43267.164000 0 1
1996 06 21 41957.984000 0 1
1996 06 22 40731.203000 0 1
1996 06 23 39371.371000 0 1
1996 06 24 38270.984000 0 1
1996 06 25 37213.863000 0 1
1996 06 26 36269.074000 0 1
1996 06 27 35608.023000 0 1
1996 06 28 35122.965000 0 1
1996 06 29 34743.059000 0 1
1996 06 30 34364.234000 0 1
1996 07 01 34055.090000 0 1
1996 07 02 33746.672000 0 1
1996 07 03 33473.137000 0 1
1996 07 04 33200.180000 0 1
1996 07 05 32791.840000 0 1
1996 07 06 32350.955000 0 1
1996 07 07 31945.365000 0 1
1996 07 08 31541.107000 0 1
1996 07 09 31037.676000 0 1
1996 07 10 30269.855000 0 1
1996 07 11 29474.012000 0 1
1996 07 12 28454.264000 0 1
1996 07 13 27508.820000 0 1
1996 07 14 26636.100000 0 1
1996 07 15 25866.527000 0 1
1996 07 16 25356.756000 0 1
1996 07 17 24849.633000 0 1
1996 07 18 24282.316000 0 1
1996 07 19 23812.166000 0 1
1996 07 20 23500.064000 0 1
1996 07 21 23344.416000 0 1
1996 07 22 23189.037000 0 1
1996 07 23 23002.938000 0 1
1996 07 24 22755.414000 0 1
1996 07 25 22477.781000 0 1
1996 07 26 22879.088000 0 1
1996 07 27 23468.914000 0 1
1996 07 28 24188.096000 0 1
1996 07 29 24376.633000 0 1
1996 07 30 24534.037000 0 1
1996 07 31 24849.633000 0 1
1996 08 01 24912.877000 0 1
1996 08 02 24660.148000 0 1
1996 08 03 24345.184000 0 1
1996 08 04 24031.273000 0 1
1996 08 05 23874.715000 0 1
1996 08 06 24408.092000 0 1
1996 08 07 24912.877000 0 1
1996 08 08 25356.756000 0 1
1996 08 09 25834.590000 0 1
1996 08 10 26250.580000 0 1
1996 08 11 26539.582000 0 1
1996 08 12 26700.494000 0 1
1996 08 13 26926.193000 0 1
1996 08 14 27184.738000 0 1
1996 08 15 27379.066000 0 1
1996 08 16 27573.756000 0 1
1996 08 17 27703.746000 0 1
1996 08 18 27703.746000 0 1
1996 08 19 27346.654000 0 1
1996 08 20 27023.072000 0 1
1996 08 21 26732.707000 0 1
1996 08 22 26507.432000 0 1
1996 08 23 26186.471000 0 1
1996 08 24 25898.477000 0 1
1996 08 25 25579.457000 0 1
1996 08 26 25388.539000 0 1
1996 08 27 25197.994000 0 1
1996 08 28 25102.861000 0 1
1996 08 29 24912.877000 0 1
1996 08 30 24282.316000 0 1
1996 08 31 23812.166000 0 1
1996 09 01 23220.092000 0 1
1996 09 02 22693.641000 0 1
1996 09 03 21986.412000 0 1
1996 09 04 21376.191000 0 1
1996 09 05 21042.482000 0 1
1996 09 06 20921.471000 0 1
1996 09 07 21254.686000 0 1
1996 09 08 21558.789000 0 1
1996 09 09 21589.260000 0 1
1996 09 10 21315.416000 0 1
1996 09 11 21103.055000 0 1
1996 09 12 20740.297000 0 1
1996 09 13 20349.162000 0 1
1996 09 14 20109.428000 0 1
1996 09 15 19810.803000 0 1
1996 09 16 19602.457000 0 1
1996 09 17 19498.500000 0 1
1996 09 18 19483.660000 0 1
1996 09 19 19498.500000 0 1
1996 09 20 19721.441000 0 1
1996 09 21 20349.162000 0 1
1996 09 22 20830.834000 0 1
1996 09 23 21133.357000 0 1
1996 09 24 21528.328000 0 1
1996 09 25 21802.877000 0 1
1996 09 26 22201.039000 0 1
1996 09 27 22508.586000 0 1
1996 09 28 22786.316000 0 1
1996 09 29 23126.961000 0 1
1996 09 30 23500.064000 0 1
1996 10 01 23937.307000 0 1
1996 10 02 24345.184000 0 1
1996 10 03 25134.563000 0 1
1996 10 04 25611.313000 0 1
1996 10 05 26122.400000 0 1
1996 10 06 26926.193000 0 1
1996 10 07 27638.730000 0 1
1996 10 08 28159.963000 0 1
1996 10 09 28568.928000 0 1
1996 10 10 28650.904000 0 1
1996 10 11 28749.357000 0 1
1996 10 12 28880.764000 0 1
1996 10 13 29078.164000 0 1
1996 10 14 29242.932000 0 1
1996 10 15 29523.590000 0 1
1996 10 16 29871.244000 0 1
1996 10 17 30369.721000 0 1
1996 10 18 30770.041000 0 1
1996 10 19 31272.350000 0 1
1996 10 20 31574.744000 0 1
1996 10 21 32046.637000 0 1
1996 10 22 32283.264000 0 1
1996 10 23 32723.910000 0 1
1996 10 24 33302.473000 0 1
1996 10 25 33661.129000 0 1
1996 10 26 33780.906000 0 1
1996 10 27 33541.465000 0 1
1996 10 28 33302.473000 0 1
1996 10 29 33166.102000 0 1
1996 10 30 33029.879000 0 1
1996 10 31 32893.801000 0 1
1996 11 01 32791.840000 0 1
1996 11 02 32689.959000 0 1
1996 11 03 32656.018000 0 1
1996 11 04 32622.084000 0 1
1996 11 05 32706.934000 0 1
1996 11 06 33097.973000 0 1
1996 11 07 33592.738000 0 1
1996 11 08 34398.629000 0 1
1996 11 09 35140.258000 0 1
1996 11 10 35573.320000 0 1
1996 11 11 36147.063000 0 1
1996 11 12 36513.410000 0 1
1996 11 13 36898.230000 0 1
1996 11 14 37003.363000 0 1
1996 11 15 37108.574000 0 1
1996 11 16 37038.426000 0 1
1996 11 17 36793.176000 0 1
1996 11 18 36618.258000 0 1
1996 11 19 36234.203000 0 1
1996 11 20 35608.023000 0 1
1996 11 21 35019.246000 0 1
1996 11 22 34329.848000 0 1
1996 11 23 33456.059000 0 1
1996 11 24 32537.293000 0 1
1996 11 25 31205.252000 0 1
1996 11 26 30203.324000 0 1
1996 11 27 29111.098000 0 1
1996 11 28 28029.418000 0 1
1996 11 29 27281.857000 0 1
1996 11 30 26990.770000 0 1
1996 12 01 26764.930000 0 1
1996 12 02 26684.391000 0 1
1996 12 03 26861.656000 0 1
1996 12 04 27346.654000 0 1
1996 12 05 28094.670000 0 1
1996 12 06 28732.941000 0 1
1996 12 07 29738.680000 0 1
1996 12 08 30836.893000 0 1
1996 12 09 31642.047000 0 1
1996 12 10 32012.871000 0 1
1996 12 11 32418.682000 0 1
1996 12 12 32893.801000 0 1
1996 12 13 33507.297000 0 1
1996 12 14 33986.488000 0 1
1996 12 15 34553.512000 0 1
1996 12 16 35192.152000 0 1
1996 12 17 35851.199000 0 1
1996 12 18 36863.207000 0 1
1996 12 19 37706.230000 0 1
1996 12 20 38394.816000 0 1
1996 12 21 39086.625000 0 1
1996 12 22 39692.352000 0 1
1996 12 23 40031.895000 0 1
1996 12 24 40282.566000 0 1
1996 12 25 40336.336000 0 1
1996 12 26 40085.578000 0 1
1996 12 27 39763.770000 0 1
1996 12 28 39407.004000 0 1
1996 12 29 39051.070000 0 1
1996 12 30 38695.980000 0 1
1996 12 31 38306.355000 0 1
1997 01 01 37776.703000 0 1
1997 01 02 37354.367000 0 1
1997 01 03 36968.313000 0 1
1997 01 04 36583.301000 0 1
1997 01 05 36216.770000 0 1
1997 01 06 35538.625000 0 1
1997 01 07 34846.563000 0 1
1997 01 08 34020.785000 0 1
1997 01 09 33200.180000 0 1
1997 01 10 32350.955000 0 1
1997 01 11 31406.654000 0 1
1997 01 12 30736.629000 0 1
1997 01 13 29771.807000 0 1
1997 01 14 29275.914000 0 1
1997 01 15 28487.012000 0 1
1997 01 16 27736.270000 0 1
1997 01 17 27541.283000 0 1
1997 01 18 27736.270000 0 1
1997 01 19 28257.975000 0 1
1997 01 20 28749.357000 0 1
1997 01 21 29440.971000 0 1
1997 01 22 30070.377000 0 1
1997 01 23 30803.463000 0 1
1997 01 24 31440.254000 0 1
1997 01 25 31776.762000 0 1
1997 01 26 31945.365000 0 1
1997 01 27 32215.609000 0 1
1997 01 28 32384.813000 0 1
1997 01 29 32452.559000 0 1
1997 01 30 32384.813000 0 1
1997 01 31 32317.104000 0 1
1997 02 01 32181.797000 0 1
1997 02 02 31877.896000 0 1
1997 02 03 31305.912000 0 1
1997 02 04 30636.449000 0 1
1997 02 05 30070.377000 0 1
1997 02 06 29440.971000 0 1
1997 02 07 28815.041000 0 1
1997 02 08 28290.664000 0 1
1997 02 09 28127.311000 0 1
1997 02 10 28127.311000 0 1
1997 02 11 28388.795000 0 1
1997 02 12 29308.906000 0 1
1997 02 13 30486.340000 0 1
1997 02 14 31776.762000 0 1
1997 02 15 33404.844000 0 1
1997 02 16 35157.555000 0 1
1997 02 17 37073.496000 0 1
1997 02 18 38873.418000 0 1
1997 02 19 40677.297000 0 1
1997 02 20 41885.559000 0 1
1997 02 21 43285.422000 0 1
1997 02 22 44145.723000 0 1
1997 02 23 44807.641000 0 1
1997 02 24 45250.340000 0 1
1997 02 25 45805.297000 0 1
1997 02 26 46324.836000 0 1
1997 02 27 46622.398000 0 1
1997 02 28 46957.750000 0 1
1997 03 01 47368.465000 0 1
1997 03 02 47742.648000 0 1
1997 03 03 48230.230000 0 1
1997 03 04 48493.305000 0 1
1997 03 05 48945.156000 0 1
1997 03 06 49322.527000 0 1
1997 03 07 49587.137000 0 1
1997 03 08 50003.688000 0 1
1997 03 09 50345.180000 0 1
1997 03 10 50763.371000 0 1
1997 03 11 51144.328000 0 1
1997 03 12 51602.445000 0 1
1997 03 13 51908.449000 0 1
1997 03 14 52176.586000 0 1
1997 03 15 52368.332000 0 1
1997 03 16 52521.859000 0 1
1997 03 17 52675.504000 0 1
1997 03 18 52829.266000 0 1
1997 03 19 53021.633000 0 1
1997 03 20 53060.129000 0 1
1997 03 21 53175.656000 0 1
1997 03 22 53406.906000 0 1
1997 03 23 53541.926000 0 1
1997 03 24 53677.031000 0 1
1997 03 25 53677.031000 0 1
1997 03 26 53715.648000 0 1
1997 03 27 53715.648000 0 1
1997 03 28 53715.648000 0 1
1997 03 29 53715.648000 0 1
1997 03 30 53677.031000 0 1
