year month day streamflow_m3s qual_control_by_ana qual_flag
1979 05 24 10663.731000 1 1
1979 05 25 10649.757000 1 1
1979 05 26 10649.757000 1 1
1979 05 27 10663.731000 1 1
1979 05 28 10705.688000 1 1
1979 05 29 10705.688000 1 1
1979 05 30 10705.688000 1 1
1979 05 31 10691.697000 1 1
1979 06 01 10733.687000 1 1
1979 06 02 10663.731000 1 1
1979 06 03 10607.866000 1 1
1979 06 04 10552.090000 1 1
1979 06 05 10524.235000 1 1
1979 06 06 10496.402000 1 1
1979 06 07 10454.694000 1 1
1979 06 08 10385.293000 1 1
1979 06 09 10357.571000 1 1
1979 06 10 10288.364000 1 1
1979 06 11 10246.907000 1 1
1979 06 12 10191.710000 1 1
1979 06 13 10122.839000 1 1
1979 06 14 10054.108000 1 1
1979 06 15 9985.519000 1 1
1979 06 16 9917.071000 1 1
1979 06 17 9889.731000 1 1
1979 06 18 9835.121000 1 1
1979 06 19 9794.223000 1 1
1979 06 20 9739.771000 1 1
1979 06 21 9658.266000 1 1
1979 06 22 9576.966000 1 1
1979 06 23 9455.405000 1 1
1979 06 24 9334.313000 1 1
1979 06 25 9200.317000 1 1
1979 06 26 9080.221000 1 1
1979 06 27 8934.083000 1 1
1979 06 28 8815.047000 1 1
1979 06 29 8683.350000 1 1
1979 06 30 8552.250000 1 1
1979 07 01 8421.753000 1 1
1979 07 02 8291.860000 1 1
1979 07 03 8175.478000 1 1
1979 07 04 8059.591000 1 1
1979 07 05 7969.802000 1 1
1979 07 06 7944.203000 1 1
1979 07 07 7969.802000 1 1
1979 07 08 8008.246000 1 1
1979 07 09 8111.035000 1 1
1979 07 10 8136.793000 1 1
1979 07 11 8111.035000 1 1
1979 07 12 8033.906000 1 1
1979 07 13 7905.852000 1 1
1979 07 14 7714.936000 1 1
1979 07 15 7512.847000 1 1
1979 07 16 7362.344000 1 1
1979 07 17 7187.919000 1 1
1979 07 18 7088.814000 1 1
1979 07 19 7027.084000 1 1
1979 07 20 7014.758000 1 1
1979 07 21 7014.758000 1 1
1979 07 22 6977.818000 1 1
1979 07 23 6891.852000 1 1
1979 07 24 6793.999000 1 1
1979 07 25 6733.055000 1 1
1979 07 26 6684.419000 1 1
1979 07 27 6635.889000 1 1
1979 07 28 6611.664000 1 1
1979 07 29 6660.141000 1 1
1979 07 30 6733.055000 1 1
1979 07 31 6781.797000 1 1
1979 08 01 6793.999000 1 1
1979 08 02 6793.999000 1 1
1979 08 03 6818.423000 1 1
1979 08 04 6842.873000 1 1
1979 08 05 6879.598000 1 1
1979 08 06 6928.655000 1 1
1979 08 07 7002.438000 1 1
1979 08 08 7088.814000 1 1
1979 08 09 7200.336000 1 1
1979 08 10 7349.843000 1 1
1979 08 11 7462.578000 1 1
1979 08 12 7550.616000 1 1
1979 08 13 7588.441000 1 1
1979 08 14 7550.616000 1 1
1979 08 15 7462.578000 1 1
1979 08 16 7337.349000 1 1
1979 08 17 7200.336000 1 1
1979 08 18 6990.125000 1 1
1979 08 19 6879.598000 1 1
1979 08 20 6818.423000 1 1
1979 08 21 6769.602000 1 1
1979 08 22 6781.797000 1 1
1979 08 23 6793.999000 1 1
1979 08 24 6720.886000 1 1
1979 08 25 6551.218000 1 1
1979 08 26 6311.113000 1 1
1979 08 27 6050.136000 1 1
1979 08 28 5850.759000 1 1
1979 08 29 5804.139000 1 1
1979 08 30 5850.759000 1 1
1979 08 31 6168.352000 1 1
1979 09 01 6346.957000 1 1
1979 09 02 6382.861000 1 1
1979 09 03 6358.918000 1 1
1979 09 04 6287.251000 1 1
1979 09 05 6168.352000 1 1
1979 09 06 5991.288000 1 1
1979 09 07 5839.093000 1 1
1979 09 08 5769.249000 1 1
1979 09 09 5804.139000 1 1
1979 09 10 5885.797000 1 1
1979 09 11 6073.725000 1 1
1979 09 12 6215.830000 1 1
1979 09 13 6311.113000 1 1
1979 09 14 6335.002000 1 1
1979 09 15 6323.054000 1 1
1979 09 16 6311.113000 1 1
1979 09 17 6239.609000 1 1
1979 09 18 6097.340000 1 1
1979 09 19 5874.110000 1 1
1979 09 20 5515.327000 1 1
1979 09 21 5230.993000 1 1
1979 09 22 5062.582000 1 1
1979 09 23 4906.903000 1 1
1979 09 24 4807.599000 1 1
1979 09 25 4719.843000 1 1
1979 09 26 4708.908000 1 1
1979 09 27 4829.614000 1 1
1979 09 28 4951.233000 1 1
1979 09 29 5051.414000 1 1
1979 09 30 5118.535000 1 1
1979 10 01 5107.330000 1 1
1979 10 02 5051.414000 1 1
1979 10 03 4951.233000 1 1
1979 10 04 4884.782000 1 1
1979 10 05 4840.632000 1 1
1979 10 06 4785.615000 1 1
1979 10 07 4752.695000 1 1
1979 10 08 4763.661000 1 1
1979 10 09 4763.661000 1 1
1979 10 10 4851.659000 1 1
1979 10 11 4973.443000 1 1
1979 10 12 5140.968000 1 1
1979 10 13 5298.820000 1 1
1979 10 14 5492.415000 1 1
1979 10 15 5699.657000 1 1
1979 10 16 5932.612000 1 1
1979 10 17 6323.054000 1 1
1979 10 18 6708.724000 1 1
1979 10 19 6965.518000 1 1
1979 10 20 7064.103000 1 1
1979 10 21 7051.757000 1 1
1979 10 22 6953.224000 1 1
1979 10 23 6806.208000 1 1
1979 10 24 6635.889000 1 1
1979 10 25 6418.827000 1 1
1979 10 26 6168.352000 1 1
1979 10 27 5874.110000 1 1
1979 10 28 5561.238000 1 1
1979 10 29 5264.874000 1 1
1979 10 30 5029.099000 1 1
1979 10 31 4752.695000 1 1
1979 11 01 4427.292000 1 1
1979 11 02 4267.218000 1 1
1979 11 03 4150.963000 1 1
1979 11 04 4119.426000 1 1
1979 11 05 4150.963000 1 1
1979 11 06 4119.426000 1 1
1979 11 07 4004.409000 1 1
1979 11 08 3869.751000 1 1
1979 11 09 3705.935000 1 1
1979 11 10 3624.830000 1 1
1979 11 11 3767.116000 1 1
1979 11 12 3952.454000 1 1
1979 11 13 4046.120000 1 1
1979 11 14 4067.024000 1 1
1979 11 15 4077.488000 1 1
1979 11 16 4150.963000 1 1
1979 11 17 4309.731000 1 1
1979 11 18 4405.847000 1 1
1979 11 19 4416.565000 1 1
1979 11 20 4395.136000 1 1
1979 11 21 4427.292000 1 1
1979 11 22 4481.042000 1 1
1979 11 23 4599.977000 1 1
1979 11 24 4818.603000 1 1
1979 11 25 4984.560000 1 1
1979 11 26 4973.443000 1 1
1979 11 27 4840.632000 1 1
1979 11 28 4741.737000 1 1
1979 11 29 4687.061000 1 1
1979 11 30 4665.244000 1 1
1979 12 01 4665.244000 1 1
1979 12 02 4730.786000 1 1
1979 12 03 4895.839000 1 1
1979 12 04 5017.953000 1 1
1979 12 05 5051.414000 1 1
1979 12 06 5040.252000 1 1
1979 12 07 5051.414000 1 1
1979 12 08 5208.443000 1 1
1979 12 09 5480.969000 1 1
1979 12 10 5734.421000 1 1
1979 12 11 5944.333000 1 1
1979 12 12 6156.499000 1 1
1979 12 13 6275.331000 1 1
1979 12 14 6335.002000 1 1
1979 12 15 6335.002000 1 1
1979 12 16 6442.837000 1 1
1979 12 17 6733.055000 1 1
1979 12 18 6928.655000 1 1
1979 12 19 7027.084000 1 1
1979 12 20 7027.084000 1 1
1979 12 21 7027.084000 1 1
1979 12 22 6977.818000 1 1
1979 12 23 6879.598000 1 1
1979 12 24 6757.413000 1 1
1979 12 25 6635.889000 1 1
1979 12 26 6430.829000 1 1
1979 12 27 6203.950000 1 1
1979 12 28 6085.529000 1 1
1979 12 29 6132.814000 1 1
1979 12 30 6061.927000 1 1
1979 12 31 5850.759000 1 1
1980 01 01 5595.747000 1 1
1980 01 02 5446.675000 1 1
1980 01 03 5264.874000 1 1
1980 01 04 5084.941000 1 1
1980 01 05 4984.560000 1 1
1980 01 06 4984.560000 1 1
1980 01 07 5062.582000 1 1
1980 01 08 5230.993000 1 1
1980 01 09 5503.867000 1 1
1980 01 10 5769.249000 1 1
1980 01 11 5932.612000 1 1
1980 01 12 6132.814000 1 1
1980 01 13 6192.077000 1 1
1980 01 14 6156.499000 1 1
1980 01 15 6109.158000 1 1
1980 01 16 6085.529000 1 1
1980 01 17 5979.539000 1 1
1980 01 18 5804.139000 1 1
1980 01 19 5584.237000 1 1
1980 01 20 5310.150000 1 1
1980 01 21 5140.968000 1 1
1980 01 22 5029.099000 1 1
1980 01 23 4851.659000 1 1
1980 01 24 4610.835000 1 1
1980 01 25 4352.370000 1 1
1980 01 26 4193.126000 1 1
1980 01 27 4161.492000 1 1
1980 01 28 4224.832000 1 1
1980 01 29 4309.731000 1 1
1980 01 30 4427.292000 1 1
1980 01 31 4578.283000 1 1
1980 02 01 4719.843000 1 1
1980 02 02 4840.632000 1 1
1980 02 03 4995.683000 1 1
1980 02 04 5219.714000 1 1
1980 02 05 5366.909000 1 1
1980 02 06 5389.663000 1 1
1980 02 07 5298.820000 1 1
1980 02 08 5140.968000 1 1
1980 02 09 5051.414000 1 1
1980 02 10 4951.233000 1 1
1980 02 11 4752.695000 1 1
1980 02 12 4246.009000 1 1
1980 02 13 3942.087000 1 1
1980 02 14 3484.204000 1 1
1980 02 15 3111.087000 1 1
1980 02 16 2863.251000 1 1
1980 02 17 2695.345000 1 1
1980 02 18 2612.545000 1 1
1980 02 19 2503.364000 1 1
1980 02 20 2422.404000 1 1
1980 02 21 2333.393000 1 1
1980 02 22 2175.729000 1 1
1980 02 23 2081.029000 1 1
1980 02 24 2012.958000 1 1
1980 02 25 1928.833000 1 1
1980 02 26 1895.488000 1 1
1980 02 27 1862.317000 1 1
1980 02 28 1780.167000 1 1
1980 02 29 1675.057000 1 1
1980 03 01 1579.759000 1 1
1980 03 02 1470.728000 1 1
1980 03 03 1432.361000 1 1
1980 03 04 1401.888000 1 1
1980 03 05 1379.163000 1 1
1980 03 06 1401.888000 1 1
1980 03 07 1463.030000 1 1
1980 03 08 1556.199000 1 1
1980 03 09 1603.426000 1 1
1980 03 10 1643.105000 1 1
1980 03 11 1683.074000 1 1
1980 03 12 1707.194000 1 1
1980 03 13 1723.330000 1 1
1980 03 14 1683.074000 1 1
1980 03 15 1651.076000 1 1
1980 03 16 1643.105000 1 1
1980 03 17 1651.076000 1 1
1980 03 18 1763.872000 1 1
1980 03 19 2012.958000 1 1
1980 03 20 2458.287000 1 1
1980 03 21 2967.349000 1 1
1980 03 22 3227.537000 1 1
1980 03 23 3464.252000 1 1
1980 03 24 3554.308000 1 1
1980 03 25 3655.181000 1 1
1980 03 26 3838.874000 1 1
1980 03 27 3994.002000 1 1
1980 03 28 4150.963000 1 1
1980 03 29 4459.519000 1 1
1980 03 30 4884.782000 1 1
1980 03 31 5344.183000 1 1
1980 04 01 5815.784000 1 1
1980 04 02 6168.352000 1 1
1980 04 03 6599.562000 1 1
1980 04 04 6793.999000 1 1
1980 04 05 7002.438000 1 1
1980 04 06 7138.315000 1 1
1980 04 07 7287.437000 1 1
1980 04 08 7387.364000 1 1
1980 04 09 7500.271000 1 1
1980 04 10 7626.324000 1 1
1980 04 11 7689.587000 1 1
1980 04 12 7727.620000 1 1
1980 04 13 7727.620000 1 1
1980 04 14 7765.710000 1 1
1980 04 15 7791.134000 1 1
1980 04 16 7829.317000 1 1
1980 04 17 7829.317000 1 1
1980 04 18 7791.134000 1 1
1980 04 19 7753.007000 1 1
1980 04 20 7803.855000 1 1
1980 04 21 7854.804000 1 1
1980 04 22 7893.081000 1 1
1980 04 23 7944.203000 1 1
1980 04 24 8008.246000 1 1
1980 04 25 8059.591000 1 1
1980 04 26 8162.577000 1 1
1980 04 27 8253.011000 1 1
1980 04 28 8499.979000 1 1
1980 04 29 8749.124000 1 1
1980 04 30 8934.083000 1 1
1980 05 01 9026.997000 1 1
1980 05 02 9093.541000 1 1
1980 05 03 9133.538000 1 1
1980 05 04 9186.949000 1 1
1980 05 05 9186.949000 1 1
1980 05 06 9186.949000 1 1
1980 05 07 9186.949000 1 1
1980 05 08 9173.588000 1 1
1980 05 09 9146.883000 1 1
1980 05 10 9120.200000 1 1
1980 05 11 9106.868000 1 1
1980 05 12 9120.200000 1 1
1980 05 13 9120.200000 1 1
1980 05 14 9120.200000 1 1
1980 05 15 9120.200000 1 1
1980 05 16 9080.221000 1 1
1980 05 17 9026.997000 1 1
1980 05 18 8973.868000 1 1
1980 05 19 8894.351000 1 1
1980 05 20 8867.893000 1 1
1980 05 21 8854.672000 1 1
1980 05 22 8828.249000 1 1
1980 05 23 8801.851000 1 1
1980 05 24 8788.660000 1 1
1980 05 25 8801.851000 1 1
1980 05 26 8854.672000 1 1
1980 05 27 8867.893000 1 1
1980 05 28 8907.589000 1 1
1980 05 29 8973.868000 1 1
1980 05 30 9026.997000 1 1
1980 05 31 9093.541000 1 1
1980 06 01 9160.232000 1 1
1980 06 02 9186.949000 1 1
1980 06 03 9227.069000 1 1
1980 06 04 9213.690000 1 1
1980 06 05 9213.690000 1 1
1980 06 06 9213.690000 1 1
1980 06 07 9213.690000 1 1
1980 06 08 9227.069000 1 1
1980 06 09 9227.069000 1 1
1980 06 10 9227.069000 1 1
1980 06 11 9240.454000 1 1
1980 06 12 9307.467000 1 1
1980 06 13 9401.528000 1 1
1980 06 14 9482.378000 1 1
1980 06 15 9509.374000 1 1
1980 06 16 9563.437000 1 1
1980 06 17 9576.966000 1 1
1980 06 18 9563.437000 1 1
1980 06 19 9522.881000 1 1
1980 06 20 9549.912000 1 1
1980 06 21 9604.043000 1 1
1980 06 22 9644.701000 1 1
1980 06 23 9658.266000 1 1
1980 06 24 9658.266000 1 1
1980 06 25 9658.266000 1 1
1980 06 26 9644.701000 1 1
1980 06 27 9631.143000 1 1
1980 06 28 9604.043000 1 1
1980 06 29 9563.437000 1 1
1980 06 30 9536.394000 1 1
1980 07 01 9495.873000 1 1
1980 07 02 9455.405000 1 1
1980 07 03 9468.889000 1 1
1980 07 04 9468.889000 1 1
1980 07 05 9468.889000 1 1
1980 07 06 9468.889000 1 1
1980 07 07 9468.889000 1 1
1980 07 08 9468.889000 1 1
1980 07 09 9468.889000 1 1
1980 07 10 9468.889000 1 1
1980 07 11 9468.889000 1 1
1980 07 12 9495.873000 1 1
1980 07 13 9522.881000 1 1
1980 07 14 9522.881000 1 1
1980 07 15 9522.881000 1 1
1980 07 16 9522.881000 1 1
1980 07 17 9522.881000 1 1
1980 07 18 9509.374000 1 1
1980 07 19 9549.912000 1 1
1980 07 20 9563.437000 1 1
1980 07 21 9576.966000 1 1
1980 07 22 9590.501000 1 1
1980 07 23 9604.043000 1 1
1980 07 24 9604.043000 1 1
1980 07 25 9590.501000 1 1
1980 07 26 9590.501000 1 1
1980 07 27 9590.501000 1 1
1980 07 28 9563.437000 1 1
1980 07 29 9549.912000 1 1
1980 07 30 9549.912000 1 1
1980 07 31 9549.912000 1 1
1980 08 01 9549.912000 1 1
1980 08 02 9536.394000 1 1
1980 08 03 9495.873000 1 1
1980 08 04 9428.455000 1 1
1980 08 05 9347.744000 1 1
1980 08 06 9240.454000 1 1
1980 08 07 9106.868000 1 1
1980 08 08 8947.339000 1 1
1980 08 09 8801.851000 1 1
1980 08 10 8617.725000 1 1
1980 08 11 8408.736000 1 1
1980 08 12 8214.217000 1 1
1980 08 13 8008.246000 1 1
1980 08 14 7778.419000 1 1
1980 08 15 7487.700000 1 1
1980 08 16 7212.760000 1 1
1980 08 17 6965.518000 1 1
1980 08 18 6708.724000 1 1
1980 08 19 6478.904000 1 1
1980 08 20 6263.417000 1 1
1980 08 21 6026.576000 1 1
1980 08 22 5850.759000 1 1
1980 08 23 5711.238000 1 1
1980 08 24 5630.320000 1 1
1980 08 25 5549.750000 1 1
1980 08 26 5492.415000 1 1
1980 08 27 5378.282000 1 1
1980 08 28 5253.573000 1 1
1980 08 29 5152.195000 1 1
1980 08 30 5062.582000 1 1
1980 08 31 4973.443000 1 1
1980 09 01 4840.632000 1 1
1980 09 02 4610.835000 1 1
1980 09 03 4363.050000 1 1
1980 09 04 4140.443000 1 1
1980 09 05 3942.087000 1 1
1980 09 06 3746.689000 1 1
1980 09 07 3554.308000 1 1
1980 09 08 3424.450000 1 1
1980 09 09 3374.894000 1 1
1980 09 10 3384.788000 1 1
1980 09 11 3454.289000 1 1
1980 09 12 3544.267000 1 1
1980 09 13 3655.181000 1 1
1980 09 14 3756.898000 1 1
1980 09 15 3808.070000 1 1
1980 09 16 3849.158000 1 1
1980 09 17 3890.377000 1 1
1980 09 18 3973.211000 1 1
1980 09 19 4119.426000 1 1
1980 09 20 4320.379000 1 1
1980 09 21 4589.126000 1 1
1980 09 22 4840.632000 1 1
1980 09 23 5062.582000 1 1
1980 09 24 5264.874000 1 1
1980 09 25 5412.446000 1 1
1980 09 26 5515.327000 1 1
1980 09 27 5561.238000 1 1
1980 09 28 5584.237000 1 1
1980 09 29 5572.734000 1 1
1980 09 30 5549.750000 1 1
1980 10 01 5515.327000 1 1
1980 10 02 5480.969000 1 1
1980 10 03 5389.663000 1 1
1980 10 04 5253.573000 1 1
1980 10 05 5107.330000 1 1
1980 10 06 4995.683000 1 1
1980 10 07 4929.053000 1 1
1980 10 08 4929.053000 1 1
1980 10 09 4995.683000 1 1
1980 10 10 5219.714000 1 1
1980 10 11 5412.446000 1 1
1980 10 12 5630.320000 1 1
1980 10 13 5780.872000 1 1
1980 10 14 5897.490000 1 1
1980 10 15 5956.062000 1 1
1980 10 16 5979.539000 1 1
1980 10 17 5979.539000 1 1
1980 10 18 6061.927000 1 1
1980 10 19 6251.510000 1 1
1980 10 20 6466.875000 1 1
1980 10 21 6660.141000 1 1
1980 10 22 6830.645000 1 1
1980 10 23 6977.818000 1 1
1980 10 24 7212.760000 1 1
1980 10 25 7412.410000 1 1
1980 10 26 7563.218000 1 1
1980 10 27 7676.922000 1 1
1980 10 28 7803.855000 1 1
1980 10 29 7893.081000 1 1
1980 10 30 7931.413000 1 1
1980 10 31 7957.000000 1 1
1980 11 01 7982.610000 1 1
1980 11 02 7995.425000 1 1
1980 11 03 8008.246000 1 1
1980 11 04 7995.425000 1 1
1980 11 05 7995.425000 1 1
1980 11 06 7995.425000 1 1
1980 11 07 7995.425000 1 1
1980 11 08 7969.802000 1 1
1980 11 09 7931.413000 1 1
1980 11 10 7880.315000 1 1
1980 11 11 7829.317000 1 1
1980 11 12 7753.007000 1 1
1980 11 13 7676.922000 1 1
1980 11 14 7575.827000 1 1
1980 11 15 7487.700000 1 1
1980 11 16 7412.410000 1 1
1980 11 17 7312.380000 1 1
1980 11 18 7163.104000 1 1
1980 11 19 6990.125000 1 1
1980 11 20 6793.999000 1 1
1980 11 21 6672.277000 1 1
1980 11 22 6684.419000 1 1
1980 11 23 6696.568000 1 1
1980 11 24 6660.141000 1 1
1980 11 25 6623.773000 1 1
1980 11 26 6502.982000 1 1
1980 11 27 6430.829000 1 1
1980 11 28 6478.904000 1 1
1980 11 29 6587.466000 1 1
1980 11 30 6684.419000 1 1
1980 12 01 6793.999000 1 1
1980 12 02 6940.936000 1 1
1980 12 03 7064.103000 1 1
1980 12 04 7125.930000 1 1
1980 12 05 7163.104000 1 1
1980 12 06 7187.919000 1 1
1980 12 07 7225.190000 1 1
1980 12 08 7287.437000 1 1
1980 12 09 7349.843000 1 1
1980 12 10 7287.437000 1 1
1980 12 11 7076.456000 1 1
1980 12 12 6891.852000 1 1
1980 12 13 6575.376000 1 1
1980 12 14 6263.417000 1 1
1980 12 15 5827.435000 1 1
1980 12 16 5561.238000 1 1
1980 12 17 5332.832000 1 1
1980 12 18 5129.748000 1 1
1980 12 19 4995.683000 1 1
1980 12 20 4929.053000 1 1
1980 12 21 4929.053000 1 1
1980 12 22 5006.814000 1 1
1980 12 23 5051.414000 1 1
1980 12 24 5163.430000 1 1
1980 12 25 5412.446000 1 1
1980 12 26 5526.794000 1 1
1980 12 27 5515.327000 1 1
1980 12 28 5242.279000 1 1
1980 12 29 5185.921000 1 1
1980 12 30 5253.573000 1 1
1980 12 31 5276.182000 1 1
1981 01 01 5219.714000 1 1
1981 01 02 5185.921000 1 1
1981 01 03 5140.968000 1 1
1981 01 04 5084.941000 1 1
1981 01 05 5107.330000 1 1
1981 01 06 5006.814000 1 1
1981 01 07 4807.599000 1 1
1981 01 08 4589.126000 1 1
1981 01 09 4416.565000 1 1
1981 01 10 4363.050000 1 1
1981 01 11 4341.699000 1 1
1981 01 12 4352.370000 1 1
1981 01 13 4267.218000 1 1
1981 01 14 4150.963000 1 1
1981 01 15 4067.024000 1 1
1981 01 16 3962.829000 1 1
1981 01 17 3777.342000 1 1
1981 01 18 3675.457000 1 1
1981 01 19 3524.212000 1 1
1981 01 20 3424.450000 1 1
1981 01 21 3414.522000 1 1
1981 01 22 3574.415000 1 1
1981 01 23 3695.767000 1 1
1981 01 24 3685.608000 1 1
1981 01 25 3494.193000 1 1
1981 01 26 3208.040000 1 1
1981 01 27 2900.976000 1 1
1981 01 28 2640.059000 1 1
1981 01 29 2548.686000 1 1
1981 01 30 2640.059000 1 1
1981 01 31 2778.917000 1 1
1981 02 01 2957.840000 1 1
1981 02 02 3082.176000 1 1
1981 02 03 3217.784000 1 1
1981 02 04 3355.133000 1 1
1981 02 05 3355.133000 1 1
1981 02 06 3544.267000 1 1
1981 02 07 4119.426000 1 1
1981 02 08 4818.603000 1 1
1981 02 09 5208.443000 1 1
1981 02 10 5503.867000 1 1
1981 02 11 5641.858000 1 1
1981 02 12 5653.404000 1 1
1981 02 13 5641.858000 1 1
1981 02 14 5780.872000 1 1
1981 02 15 5979.539000 1 1
1981 02 16 5991.288000 1 1
1981 02 17 5967.796000 1 1
1981 02 18 6026.576000 1 1
1981 02 19 6003.043000 1 1
1981 02 20 6038.353000 1 1
1981 02 21 6358.918000 1 1
1981 02 22 6745.231000 1 1
1981 02 23 7076.456000 1 1
1981 02 24 7412.410000 1 1
1981 02 25 7727.620000 1 1
1981 02 26 7918.629000 1 1
1981 02 27 8059.591000 1 1
1981 02 28 8136.793000 1 1
1981 03 01 8227.142000 1 1
1981 03 02 8343.744000 1 1
1981 03 03 8513.038000 1 1
1981 03 04 8709.642000 1 1
1981 03 05 8881.118000 1 1
1981 03 06 9013.706000 1 1
1981 03 07 9093.541000 1 1
1981 03 08 9160.232000 1 1
1981 03 09 9388.073000 1 1
1981 03 10 9522.881000 1 1
1981 03 11 9631.143000 1 1
1981 03 12 9753.375000 1 1
1981 03 13 9862.415000 1 1
1981 03 14 9944.434000 1 1
1981 03 15 10026.655000 1 1
1981 03 16 10067.843000 1 1
1981 03 17 10081.584000 1 1
1981 03 18 10081.584000 1 1
1981 03 19 10122.839000 1 1
1981 03 20 10136.602000 1 1
1981 03 21 10122.839000 1 1
1981 03 22 10109.081000 1 1
1981 03 23 10067.843000 1 1
1981 03 24 10012.938000 1 1
1981 03 25 9944.434000 1 1
1981 03 26 9876.070000 1 1
1981 03 27 9794.223000 1 1
1981 03 28 9698.992000 1 1
1981 03 29 9563.437000 1 1
1981 03 30 9334.313000 1 1
1981 03 31 9066.906000 1 1
1981 04 01 8683.350000 1 1
1981 04 02 8240.073000 1 1
1981 04 03 7791.134000 1 1
1981 04 04 7362.344000 1 1
1981 04 05 6891.852000 1 1
1981 04 06 6551.218000 1 1
1981 04 07 6323.054000 1 1
1981 04 08 6038.353000 1 1
1981 04 09 5804.139000 1 1
1981 04 10 5584.237000 1 1
1981 04 11 5572.734000 1 1
1981 04 12 6132.814000 1 1
1981 04 13 6527.086000 1 1
1981 04 14 6781.797000 1 1
1981 04 15 6953.224000 1 1
1981 04 16 7051.757000 1 1
1981 04 17 7212.760000 1 1
1981 04 18 7387.364000 1 1
1981 04 19 7588.441000 1 1
1981 04 20 7829.317000 1 1
1981 04 21 7982.610000 1 1
1981 04 22 8098.165000 1 1
1981 04 23 8265.955000 1 1
1981 04 24 8434.775000 1 1
1981 04 25 8526.103000 1 1
1981 04 26 8617.725000 1 1
1981 04 27 8670.213000 1 1
1981 04 28 8722.796000 1 1
1981 04 29 8749.124000 1 1
1981 04 30 8788.660000 1 1
1981 05 01 8828.249000 1 1
1981 05 02 8854.672000 1 1
