,DEPARTAMENTO,nombre,latitud,longitud,altitud,ThermalLevelValue
283,Meta,RANCHO ALEGRE [35017070],3.86363889,-73.54061111,337,"Cálido, T>=24°C, <=800meter"
2172,Meta,EL BARRO [35017040],3.74972222,-73.17977778,193,"Cálido, T>=24°C, <=800meter"
1782,Meta,HACIENDA LA CABAÑA [35045020],4.30044444,-73.3575,305,"Cálido, T>=24°C, <=800meter"
3298,Bolívar,TIERRABUENA FINCA [23200070],7.51666667,-74.18333333,529,"Cálido, T>=24°C, <=800meter"
4047,Bolívar,MONTERRUBIO FINCA [23170060],7.33333333,-74.05,250,"Cálido, T>=24°C, <=800meter"
2072,Antioquia,CAMPAMENTO [26190120],5.68133333,-75.87558333,1228,"Templado, 24°C>T>18°C, <=1800meter"
441,Santander,FE LA [23187200],7.7,-73.81666667,77,"Cálido, T>=24°C, <=800meter"
1522,Boyacá,REBOSADERO [24017680],5.45,-73.53333333,3300,"Muy Frío, 12°C>T>6°C, <=3700meter"
767,Santander,TABETA [37010050],6.81027778,-72.55611111,3168,"Muy Frío, 12°C>T>6°C, <=3700meter"
627,Bolívar,CANELOS LOS [23200020],7.86666667,-74.16666667,170,"Cálido, T>=24°C, <=800meter"
3440,Bolívar,SAN PABLITO [23187170],7.38333333,-73.91666667,62,"Cálido, T>=24°C, <=800meter"
1804,Boyacá,AMARILLO EL [24017670],5.5,-73.53333333,3100,"Muy Frío, 12°C>T>6°C, <=3700meter"
3222,Córdoba,PUENTE EL [13067070],8.43333333,-75.95,21,"Cálido, T>=24°C, <=800meter"
1800,Boyacá,CANAL RUCHICAL BOC [24017660],5.48333333,-73.51666667,3200,"Muy Frío, 12°C>T>6°C, <=3700meter"
1523,Boyacá,SALIDA EMBALSE [24017690],5.45,-73.53333333,3300,"Muy Frío, 12°C>T>6°C, <=3700meter"
3019,Córdoba,JUNQUILLO [13067060],8.40797222,-75.91208333,21,"Cálido, T>=24°C, <=800meter"
2648,Córdoba,TRAPICHE EL [13070250],9.31666667,-75.88333333,4,"Cálido, T>=24°C, <=800meter"
2375,Cauca,JULUMITO ALERTAS [26030100],2.48333333,-76.61666667,1500,"Templado, 24°C>T>18°C, <=1800meter"
1525,Boyacá,PUENTE EL [24017700],5.45616667,-73.54011111,3200,"Muy Frío, 12°C>T>6°C, <=3700meter"
1147,Meta,ALTO COROZAL [35017030],3.8,-73.58333333,331,"Cálido, T>=24°C, <=800meter"
3903,Meta,RINCON DEL PAJURE [35017050],3.88333333,-73.11666667,190,"Cálido, T>=24°C, <=800meter"
3121,Santander,GIRON [23197210],7.06666667,-73.16666667,777,"Cálido, T>=24°C, <=800meter"
3228,Córdoba,TRES PIEDRAS [13067010],8.4895,-75.95316667,20,"Cálido, T>=24°C, <=800meter"
4312,Córdoba,MARACAYO [13065020],8.41,-75.88,25,"Cálido, T>=24°C, <=800meter"
1831,Antioquia,PUERTO BELLO  - AUT [23087230],6.21197222,-74.60711111,1729,"Templado, 24°C>T>18°C, <=1800meter"
1159,Meta,OROTOY [35017080],3.83333333,-73.61666667,358,"Cálido, T>=24°C, <=800meter"
3063,Córdoba,UNIV DE CORDOBA [13075050],8.79388889,-75.86152778,15,"Cálido, T>=24°C, <=800meter"
1215,Tolima,PUENTE CARRETERA [23027060],5.28927778,-74.74608333,222,"Cálido, T>=24°C, <=800meter"
360,Bolívar,DESEO EL [23187180],7.98333333,-73.85,60,"Cálido, T>=24°C, <=800meter"
3047,Córdoba,GALAN [13055030],8.65916667,-75.9725,30,"Cálido, T>=24°C, <=800meter"
3161,Bolívar,BELLAVISTA [23177040],7.26666667,-74.01666667,63,"Cálido, T>=24°C, <=800meter"
2797,Bolívar,SOCORRO EL [23207070],8.08333333,-73.91666667,73,"Cálido, T>=24°C, <=800meter"
1589,Huila,CASA BOMBAS 2 [21090120],2.78333333,-75.36666667,455,"Cálido, T>=24°C, <=800meter"
3932,Meta,PUERTO LLERAS [32070050],3.28333333,-73.38333333,245,"Cálido, T>=24°C, <=800meter"
1520,Boyacá,GACHANECA [24015290],5.43333333,-73.55,3400,"Muy Frío, 12°C>T>6°C, <=3700meter"
3789,Valle del Cauca,TIMBA [26055020],3.11711111,-76.62402778,124,"Cálido, T>=24°C, <=800meter"
1060,Meta,FUENTE DE ORO [32070060],3.46666667,-73.63333333,300,"Cálido, T>=24°C, <=800meter"
1588,Boyacá,MINAS LAS [24010800],5.48333333,-73.53333333,2800,"Frío, 18°C>T>12°C, <=2800meter"
1768,Tolima,CARMEN EL [21217200],4.30061111,-75.20655556,821,"Templado, 24°C>T>18°C, <=1800meter"
1532,Tolima,PUENTE CUCUANA [22077080],4.28333333,-75.2,345,"Cálido, T>=24°C, <=800meter"
2984,Bolívar,SIERRA LA [23177050],7.46666667,-73.93333333,64,"Cálido, T>=24°C, <=800meter"
1886,Boyacá,MUSEO EL [24011050],5.65,-73.53333333,2215,"Frío, 18°C>T>12°C, <=2800meter"
3416,Cesar,GAMARRA [23210160],8.32666667,-73.73777778,150,"Cálido, T>=24°C, <=800meter"
4338,Meta,PUERTO RICO [32080010],2.94,-73.21,230,"Cálido, T>=24°C, <=800meter"
1382,Meta,PORVENIR EL [35177010],4.73333333,-71.4,128,"Cálido, T>=24°C, <=800meter"
3256,Bolívar,MARIA LA BAJA [29030460],9.98333333,-75.3,10,"Cálido, T>=24°C, <=800meter"
442,Santander,NO HAY COMO DIOS [23187210],7.7,-73.8,79,"Cálido, T>=24°C, <=800meter"
3972,Casanare,PUERTO TEXAS [35177020],4.41838889,-71.96097222,139,"Cálido, T>=24°C, <=800meter"
4036,Bolívar,HONDURAS [29030440],9.95,-75.36666667,10,"Cálido, T>=24°C, <=800meter"
945,Santander,REMOLINO [24040060],6.60611111,-73.27611111,630,"Cálido, T>=24°C, <=800meter"
1724,Meta,LOS MICOS [32070030],3.31638889,-73.89216667,500,"Cálido, T>=24°C, <=800meter"
1944,Cauca,REMOLINO [26030090],2.515,-76.82972222,1628,"Templado, 24°C>T>18°C, <=1800meter"
1473,Meta,CAÑO BLANCO [32070020],3.25,-73.51666667,240,"Cálido, T>=24°C, <=800meter"
3952,Boyacá,QUEBRADA LOS TRABAJOS [35060310],4.86666667,-73.36666667,1800,"Templado, 24°C>T>18°C, <=1800meter"
55,Bolívar,MANCHA LA [25028350],8.26666667,-74.58333333,30,"Cálido, T>=24°C, <=800meter"
3194,Bolívar,COLU NUEVO [29030710],9.93333333,-75.35,10,"Cálido, T>=24°C, <=800meter"
3499,Bolívar,CATIVA [29030420],10.05,-75.21666667,50,"Cálido, T>=24°C, <=800meter"
3239,Córdoba,TRES PALMAS [13067050],8.50555556,-75.95222222,18,"Cálido, T>=24°C, <=800meter"
557,Bolívar,CANDELARIA [25028110],9.06666667,-74.53333333,19,"Cálido, T>=24°C, <=800meter"
1169,Valle del Cauca,MEDIACANOA-ALERTAS [26080290],3.89088889,-76.35083333,962,"Templado, 24°C>T>18°C, <=1800meter"
493,Magdalena,SEVILLANO [29060310],10.93305556,-74.25244444,5,"Cálido, T>=24°C, <=800meter"
645,Bolívar,SAN FRANCISCO [25028050],9.18333333,-74.71666667,17,"Cálido, T>=24°C, <=800meter"
2976,Bolívar,CAMARON [29030480],9.85527778,-75.31055556,60,"Cálido, T>=24°C, <=800meter"
2842,Bolívar,MESA [29030470],9.8,-75.31666667,60,"Cálido, T>=24°C, <=800meter"
2080,Meta,CAMPO ALEGRE [32070010],3.2,-73.75,260,"Cálido, T>=24°C, <=800meter"
50,Bolívar,NUEVO HORIZONTE [25028240],8.86666667,-74.35,21,"Cálido, T>=24°C, <=800meter"
3981,Meta,LEJANIAS [32060050],3.53333333,-74.01666667,680,"Cálido, T>=24°C, <=800meter"
466,Bolívar,NUEVO PORVENIR [25028290],8.96666667,-74.23333333,24,"Cálido, T>=24°C, <=800meter"
470,Magdalena,LADRILLERAS [25028330],9.0,-73.96666667,28,"Cálido, T>=24°C, <=800meter"
3864,Huila,RIONEGRO HACIENDA [21120130],2.91186111,-75.42605556,560,"Cálido, T>=24°C, <=800meter"
888,Santander,LA CEIBA - AUT [24017640],6.44888889,-73.30694444,724,"Cálido, T>=24°C, <=800meter"
925,Santander,PUERTO ARAUJO ALERTAS [23120200],6.53388889,-74.0825,118,"Cálido, T>=24°C, <=800meter"
3711,Nariño,PILCUAN [52057010],1.02177778,-77.47280556,1780,"Templado, 24°C>T>18°C, <=1800meter"
1009,Antioquia,SAN FERNANDO P [23077050],5.89,-74.61333333,145,"Cálido, T>=24°C, <=800meter"
1234,Huila,PUERTA COLORADA HD [21100090],2.56666667,-75.3,1160,"Templado, 24°C>T>18°C, <=1800meter"
2042,Cundinamarca,CAMBAO [21237050],4.90552778,-74.73891667,2449,"Frío, 18°C>T>12°C, <=2800meter"
2378,Cauca,BOCAS DE NAPI [53040010],2.48566667,-77.773,20,"Cálido, T>=24°C, <=800meter"
1939,Huila,MANGA LA HACIENDA [21130170],3.2,-75.26666667,450,"Cálido, T>=24°C, <=800meter"
3914,Valle del Cauca,CARACOLI [26117180],4.55,-76.08333333,915,"Templado, 24°C>T>18°C, <=1800meter"
865,Santander,RODEO EL HACIENDA [24010740],6.36666667,-73.36666667,1200,"Templado, 24°C>T>18°C, <=1800meter"
1837,Cauca,OVEJAS ABAJO ALERT [26020390],2.85383333,-76.58861111,1546,"Templado, 24°C>T>18°C, <=1800meter"
1320,Huila,SANTA ROSA HACIENDA [21080070],2.63691667,-75.58091667,650,"Cálido, T>=24°C, <=800meter"
861,Santander,CARMEN EL HACIENDA [24020160],6.35,-73.11666667,1400,"Templado, 24°C>T>18°C, <=1800meter"
921,Santander,AVENTINO EL [24027080],6.5,-73.11666667,1145,"Templado, 24°C>T>18°C, <=1800meter"
1476,Huila,SANTO DOMINGO D C [21140140],3.25,-74.86666667,1300,"Templado, 24°C>T>18°C, <=1800meter"
940,Santander,MAMONAL EL HACIENDA [24020150],6.57666667,-73.10616667,1408,"Templado, 24°C>T>18°C, <=1800meter"
1776,Huila,SINAI HACIENDA [21110310],3.33333333,-75.2,400,"Cálido, T>=24°C, <=800meter"
2147,Huila,VILLALOSADA [21057080],2.31219444,-75.97013889,1300,"Templado, 24°C>T>18°C, <=1800meter"
1517,Caldas,RIOSUCIO [26175050],5.43333333,-75.7,1810,"Frío, 18°C>T>12°C, <=2800meter"
1585,Cauca,BOCAS DE PATIA [53060010],2.78875,-77.46616667,40,"Cálido, T>=24°C, <=800meter"
3987,Valle del Cauca,UNION LA [26117190],4.51666667,-76.11666667,954,"Templado, 24°C>T>18°C, <=1800meter"
4290,Antioquia,PUERTO VALDIVIA [26240150],7.29,-75.4,150,"Cálido, T>=24°C, <=800meter"
896,Santander,MERIDA - AUT [24027070],6.44472222,-73.15833333,1201,"Templado, 24°C>T>18°C, <=1800meter"
3860,Antioquia,PUENTE PESCADERO [26237050],7.08833333,-75.69591667,425,"Cálido, T>=24°C, <=800meter"
3251,Cesar,BOSCONIA [28040030],9.97575,-73.88175,130,"Cálido, T>=24°C, <=800meter"
2149,Huila,CRISTALINA  LA HACIENDA [21060100],2.31716667,-75.50358333,1460,"Templado, 24°C>T>18°C, <=1800meter"
1256,Tolima,MAPORITA LA DC HACIENDA [21170030],3.94722222,-74.85688889,311,"Cálido, T>=24°C, <=800meter"
2167,Tolima,SAN AGUSTIN [21137080],3.75,-75.21666667,370,"Cálido, T>=24°C, <=800meter"
2850,Cesar,NUEVO MUNDO DC HACIENDA [28020470],9.83333333,-73.26666667,120,"Cálido, T>=24°C, <=800meter"
3413,Cesar,AGUAS CLARAS D C [23210150],8.3,-73.61666667,200,"Cálido, T>=24°C, <=800meter"
1351,Tolima,AEROPUERTO BARROSO DC [21180240],4.01666667,-74.96666667,330,"Cálido, T>=24°C, <=800meter"
1676,Tolima,AEROPUERTO FARCA [21180220],4.15,-74.9,350,"Cálido, T>=24°C, <=800meter"
1909,Tolima,BAMBU EL MOLINO [21180230],4.2,-75.0,390,"Cálido, T>=24°C, <=800meter"
1820,Cundinamarca,MUNDO NUEVO [35067130],4.85283333,-73.39297222,1757,"Templado, 24°C>T>18°C, <=1800meter"
859,Antioquia,AGARA [26217060],6.35,-75.83333333,475,"Cálido, T>=24°C, <=800meter"
2405,Tolima,ALTAMIRA DC HACIENDA [21130180],3.45361111,-75.15088889,500,"Cálido, T>=24°C, <=800meter"
2803,Cesar,SAN DANIEL HACIENDA [23190580],8.08875,-73.61877778,75,"Cálido, T>=24°C, <=800meter"
1102,Boyacá,PUENTE FORERO [35087030],5.10020556,-73.25025,1686,"Templado, 24°C>T>18°C, <=1800meter"
646,Cesar,CURUMANI D C [25021580],9.18333333,-73.53333333,100,"Cálido, T>=24°C, <=800meter"
444,Santander,SAMARKANDA [23190550],7.7,-73.53333333,100,"Cálido, T>=24°C, <=800meter"
993,Santander,CEPITA [24037500],6.75,-72.98333333,615,"Cálido, T>=24°C, <=800meter"
3770,Santander,SAN ALBERTO [23197090],7.51666667,-73.51666667,330,"Cálido, T>=24°C, <=800meter"
1766,Tolima,PROMIN DC [21210070],4.3,-75.2,990,"Templado, 24°C>T>18°C, <=1800meter"
740,Santander,SAN PEDRO HACIENDA [24010770],6.11666667,-73.45,1400,"Templado, 24°C>T>18°C, <=1800meter"
3456,Cesar,TAMALAMEQUE D C [25021590],8.86666667,-73.81666667,33,"Cálido, T>=24°C, <=800meter"
2256,Valle del Cauca,CEROS [26110300],4.61638889,-76.03444444,940,"Templado, 24°C>T>18°C, <=1800meter"
1719,Tolima,CONDOR EL [22020070],3.32816667,-75.61305556,755,"Cálido, T>=24°C, <=800meter"
3492,Cesar,CODAZZI DC [28020460],10.04463889,-73.24338889,90,"Cálido, T>=24°C, <=800meter"
1010,Chocó,EL SIETE - AUT [11027030],5.862,-76.15205556,2300,"Frío, 18°C>T>12°C, <=2800meter"
837,Boyacá,VILLA DE LEIVA  - AUT [24015300],5.65583333,-73.54394444,2215,"Frío, 18°C>T>12°C, <=2800meter"
3259,Chocó,GINDRAMA - AUT [11027050],5.52155556,-76.51772222,75,"Cálido, T>=24°C, <=800meter"
1412,Boyacá,JENESANO [35070220],5.41666667,-73.36666667,2110,"Frío, 18°C>T>12°C, <=2800meter"
2386,Chocó,ARRAYANES LOS [11027040],5.8,-76.3,1500,"Templado, 24°C>T>18°C, <=1800meter"
1058,Tolima,PUENTE LA HAMACA [22057050],3.4635,-75.52325,569,"Cálido, T>=24°C, <=800meter"
1064,Tolima,ESPERANZA LA [22037010],3.47308333,-75.58094444,563,"Cálido, T>=24°C, <=800meter"
3262,Bolívar,PUERTO SANTANDER [29037460],10.01,-75.32,3,"Cálido, T>=24°C, <=800meter"
1063,Tolima,BOCAS [22017030],3.47291667,-75.66555556,765,"Cálido, T>=24°C, <=800meter"
2208,Cundinamarca,MACHETA GRANJA AGROP [35070230],5.07511111,-73.57941667,1815,"Frío, 18°C>T>12°C, <=2800meter"
2139,Boyacá,CARACOL EL [35070200],5.05,-73.38333333,1600,"Templado, 24°C>T>18°C, <=1800meter"
144,Casanare,PUENTE LA CABANA [35217030],5.43794444,-72.45522222,497,"Cálido, T>=24°C, <=800meter"
3206,Bolívar,ALTAMIRA [29037470],9.96666667,-75.33333333,5,"Cálido, T>=24°C, <=800meter"
3204,Bolívar,COMPUERTA RADIAL [29037660],9.95,-75.28333333,33,"Cálido, T>=24°C, <=800meter"
3203,Bolívar,RADIAL PPAL 4 [29037670],9.95,-75.3,20,"Cálido, T>=24°C, <=800meter"
1247,Tolima,MOLINO MURRA [22050090],3.92313889,-75.02119444,324,"Cálido, T>=24°C, <=800meter"
1700,Antioquia,SAN MIGUEL [23050100],5.73075,-74.72608333,1751,"Templado, 24°C>T>18°C, <=1800meter"
3674,Nariño,SAN PEDRO  - AUT [52057050],1.383,-77.48227778,850,"Templado, 24°C>T>18°C, <=1800meter"
1474,Valle del Cauca,YURUMANGUI S ANTON [53080010],3.26066667,-77.25925,21,"Cálido, T>=24°C, <=800meter"
1924,Cauca,CONCHA LA [53080020],3.16736111,-77.13572222,150,"Cálido, T>=24°C, <=800meter"
1066,Valle del Cauca,SILVA [53090030],3.47969444,-77.20822222,31,"Cálido, T>=24°C, <=800meter"
2051,Cauca,TORIBIO ALERTAS [26040260],2.95236111,-76.26222222,1774,"Templado, 24°C>T>18°C, <=1800meter"
1854,Cauca,ANGOSTURA [53077030],2.9,-77.1,100,"Cálido, T>=24°C, <=800meter"
1754,Cauca,NOANAMITO [53070050],3.07713889,-77.53605556,100,"Cálido, T>=24°C, <=800meter"
215,Sucre,COVENAS - AUT [13095010],9.38333333,-75.66666667,1,"Cálido, T>=24°C, <=800meter"
2241,Valle del Cauca,TIGRE EL [53090040],3.67961111,-77.06777778,21,"Cálido, T>=24°C, <=800meter"
2615,Córdoba,ACACIAS LAS HACIENDA [25010110],8.00611111,-75.64722222,80,"Cálido, T>=24°C, <=800meter"
1401,Casanare,PUENTE CARRETERA [35217040],5.40261111,-72.32916667,224,"Cálido, T>=24°C, <=800meter"
920,Santander,PLAYA LA [24017650],6.5,-73.28333333,595,"Cálido, T>=24°C, <=800meter"
3360,Santander,TAMBOR EL HACIENDA [23190570],7.3,-73.25,550,"Cálido, T>=24°C, <=800meter"
4056,Bolívar,RADIAL PPAL 6 [29037500],10.03333333,-75.28333333,18,"Cálido, T>=24°C, <=800meter"
980,Santander,BURATA [24047010],6.71666667,-73.26666667,400,"Cálido, T>=24°C, <=800meter"
3437,Sucre,TORNO EL HACIENDA [25021470],8.57638889,-75.08972222,60,"Cálido, T>=24°C, <=800meter"
1511,Boyacá,RANCHERIAS [35197050],5.44686111,-72.70422222,2155,"Frío, 18°C>T>12°C, <=2800meter"
3738,Nariño,BERRUECOS [5204016],1.50527778,-77.13530556,2200,"Frío, 18°C>T>12°C, <=2800meter"
3515,Bolívar,RADIAL PPAL 12 [29037480],10.1,-75.26666667,17,"Cálido, T>=24°C, <=800meter"
3119,Antioquia,VALLE EL [26237090],7.06666667,-75.68333333,458,"Cálido, T>=24°C, <=800meter"
2876,Antioquia,YARUMAL [26237080],7.01666667,-75.65,600,"Cálido, T>=24°C, <=800meter"
4292,Antioquia,COQUERA LA [26240160],7.96,-75.2,49,"Cálido, T>=24°C, <=800meter"
923,Antioquia,SOPETRAN [26237060],6.51666667,-75.75,680,"Cálido, T>=24°C, <=800meter"
3498,Bolívar,RADIAL PPAL 8 [29037490],10.05,-75.26666667,18,"Cálido, T>=24°C, <=800meter"
1294,Boyacá,NEGRA LA [35197060],5.33333333,-72.71666667,842,"Templado, 24°C>T>18°C, <=1800meter"
3629,Nariño,PILISPI [51027020],1.20608333,-77.98513889,1259,"Templado, 24°C>T>18°C, <=1800meter"
2277,Cundinamarca,ARRANCAPLUMAS [21230090],5.20275,-74.72927778,235,"Cálido, T>=24°C, <=800meter"
3234,Chocó,ACANDI [11150030],8.53083333,-77.27694444,2,"Cálido, T>=24°C, <=800meter"
3673,Nariño,VIVERO LINARES [52050140],1.34805556,-77.52611111,1480,"Templado, 24°C>T>18°C, <=1800meter"
3193,Chocó,GLORIA LA [11155020],8.26666667,-77.06666667,5,"Cálido, T>=24°C, <=800meter"
324,Nariño,MONOPAMBA  - AUT [47017110],0.80777778,-77.30694444,1650,"Templado, 24°C>T>18°C, <=1800meter"
1806,Cundinamarca,GUACAPATE [35027190],4.31430556,-73.87494444,1240,"Templado, 24°C>T>18°C, <=1800meter"
1931,Meta,PISTA LA [32080020],3.15,-72.96666667,300,"Cálido, T>=24°C, <=800meter"
1889,Meta,CASETEJA-DELICIAS [35027210],4.19527778,-73.76888889,866,"Templado, 24°C>T>18°C, <=1800meter"
4136,Huila,MONTECRISTO [21010210],1.71380556,-76.18891667,1674,"Templado, 24°C>T>18°C, <=1800meter"
1906,Cundinamarca,EL PALMAR [35027200],4.20847222,-73.81541667,980,"Templado, 24°C>T>18°C, <=1800meter"
3654,Huila,BETANIA TV [21010230],1.90580556,-76.30425,1949,"Frío, 18°C>T>12°C, <=2800meter"
553,Magdalena,SAN ROQUE ALERTAS [25021380],9.07,-74.15,24,"Cálido, T>=24°C, <=800meter"
3745,Huila,VILLALOBOS TV [21010240],1.53333333,-76.23333333,2270,"Frío, 18°C>T>12°C, <=2800meter"
3724,Huila,MORELIA [21010220],2.06588889,-76.185,1625,"Templado, 24°C>T>18°C, <=1800meter"
2565,Nariño,JOYAS LAS [47017130],0.88333333,-77.15,1550,"Templado, 24°C>T>18°C, <=1800meter"
1235,Guaviare,BOLIVIA LA [32100010],2.56666667,-72.63333333,250,"Cálido, T>=24°C, <=800meter"
1233,Cauca,PUENTE COETANDO [21057070],2.56666667,-75.98333333,1260,"Templado, 24°C>T>18°C, <=1800meter"
3697,Huila,HORNITOS [21010250],1.98,-76.25,20,"Cálido, T>=24°C, <=800meter"
3632,Nariño,PALPIS [51027040],1.22372222,-78.05325,930,"Templado, 24°C>T>18°C, <=1800meter"
4371,Huila,VISO EL [21020040],2.02,-75.91,1017,"Templado, 24°C>T>18°C, <=1800meter"
3635,Nariño,QUELVI [51027030],1.21083333,-78.11,915,"Templado, 24°C>T>18°C, <=1800meter"
3643,Huila,SULCHOMISCO [21010200],1.85030556,-76.31755556,1800,"Templado, 24°C>T>18°C, <=1800meter"
3652,Huila,ESCUELA BELEN [21010170],1.90138889,-76.1725,1700,"Templado, 24°C>T>18°C, <=1800meter"
3820,Antioquia,BOLOMBOLO [26200130],5.97,-75.84,1700,"Templado, 24°C>T>18°C, <=1800meter"
2771,Antioquia,CEDRAL EL [26237110],6.88047222,-75.67247222,2373,"Frío, 18°C>T>12°C, <=2800meter"
2373,Huila,PUENTE ITAIBE [21057090],2.46666667,-75.83333333,786,"Cálido, T>=24°C, <=800meter"
792,Antioquia,PURGATORIO [26227010],6.86666667,-75.86666667,398,"Cálido, T>=24°C, <=800meter"
1374,RIsaralda,MONTANA LA [26127120],4.73333333,-75.83333333,980,"Templado, 24°C>T>18°C, <=1800meter"
2460,Huila,SAN ANTONIO DEL PE [21030110],2.07775,-75.68194444,1190,"Templado, 24°C>T>18°C, <=1800meter"
3821,Antioquia,LA  PINTADA ALERTAS [26180220],5.73,-75.59999722,608,"Cálido, T>=24°C, <=800meter"
4122,Huila,PASO DEL COLEGIO [21077020],2.46255556,-75.56686111,536,"Cálido, T>=24°C, <=800meter"
3675,Nariño,YUNGUILLA [52057060],1.35333333,-77.5835,1450,"Templado, 24°C>T>18°C, <=1800meter"
3979,Huila,INSPECCION BELEN [21050180],2.23333333,-76.16666667,1920,"Frío, 18°C>T>12°C, <=2800meter"
1145,Cauca,ESCUELA RIOSUCIO [21050200],2.51666667,-76.23333333,2700,"Frío, 18°C>T>12°C, <=2800meter"
918,Antioquia,POZOS LOS [23090090],6.5,-74.38333333,108,"Cálido, T>=24°C, <=800meter"
2301,Huila,MEREMBERG HACIENDA [21050190],2.21805556,-76.11736111,2220,"Frío, 18°C>T>12°C, <=2800meter"
4043,Santander,ESTRELLA LA [23187220],7.55,-73.58333333,75,"Cálido, T>=24°C, <=800meter"
4089,Putumayo,PUENTE CANAL D [47017140],1.19386111,-76.9565,2123,"Frío, 18°C>T>12°C, <=2800meter"
3642,Huila,ALTO DEL OBISPO [21010190],1.84894444,-76.24972222,1700,"Templado, 24°C>T>18°C, <=1800meter"
3531,Cesar,ALTAMIRA [28010410],10.38333333,-72.9,2700,"Frío, 18°C>T>12°C, <=2800meter"
3305,Santander,PORVENIR [23187250],7.53333333,-73.58333333,80,"Cálido, T>=24°C, <=800meter"
3300,Santander,TAMARINDO [23187240],7.51666667,-73.56666667,85,"Cálido, T>=24°C, <=800meter"
3752,Huila,PERICONGO [21027010],2.05316667,-75.85188889,839,"Templado, 24°C>T>18°C, <=1800meter"
1855,Cauca,IRLANDA LA [21050210],2.9,-76.1,1950,"Frío, 18°C>T>12°C, <=2800meter"
4109,Huila,ESPINAL EL [21047020],2.01666667,-75.95,836,"Templado, 24°C>T>18°C, <=1800meter"
1989,Cundinamarca,SAN PEDRO [21201250],4.87163889,-73.96666667,2560,"Frío, 18°C>T>12°C, <=2800meter"
2464,Huila,TARQUI [21040050],2.10883333,-75.82280556,830,"Templado, 24°C>T>18°C, <=1800meter"
3399,Antioquia,SAN PEDRO [12037050],8.27780556,-76.39130556,137,"Cálido, T>=24°C, <=800meter"
3370,Santander,ALQUERIA LA [23187270],7.56666667,-73.6,73,"Cálido, T>=24°C, <=800meter"
1439,Huila,MANSO EL [21097080],2.76666667,-75.35,576,"Cálido, T>=24°C, <=800meter"
2504,Huila,TABOR EL [21010180],1.69527778,-76.15522222,1700,"Templado, 24°C>T>18°C, <=1800meter"
2218,Huila,TRES ESQUINAS [21040060],2.19936111,-75.77936111,805,"Templado, 24°C>T>18°C, <=1800meter"
2150,Huila,RIOLORO [21060110],2.3215,-75.62466667,721,"Cálido, T>=24°C, <=800meter"
1231,Guaviare,RAUDAL DOS [32047010],2.58333333,-72.86666667,177,"Cálido, T>=24°C, <=800meter"
3302,Santander,TOPACIO EL [23187300],7.51666667,-73.5,70,"Cálido, T>=24°C, <=800meter"
3923,Guaviare,BAJO GUAYABERO [32047020],2.61369444,-72.81375,177,"Cálido, T>=24°C, <=800meter"
1616,Boyacá,PUENTE LAS CANAS [35197070],5.58669444,-72.81533333,3135,"Muy Frío, 12°C>T>6°C, <=3700meter"
497,La Guajira,MAGUEYES LOS [15067080],10.94672222,-72.77227778,140,"Cálido, T>=24°C, <=800meter"
3315,Santander,RETIRADA LA [23187290],7.55,-73.56666667,72,"Cálido, T>=24°C, <=800meter"
1880,Boyacá,SAN PEDRO IGUAQUE [24010830],5.64,-73.45044444,2985,"Muy Frío, 12°C>T>6°C, <=3700meter"
1242,Cundinamarca,NUNEZ [21190330],3.90586111,-74.50969444,1950,"Frío, 18°C>T>12°C, <=2800meter"
1194,Valle del Cauca,PALMASOLA [26100830],4.68841667,-75.96166667,940,"Templado, 24°C>T>18°C, <=1800meter"
1576,Boyacá,COPER [23120210],5.47466667,-74.04591667,190,"Cálido, T>=24°C, <=800meter"
1546,Cundinamarca,PINAR EL [21190310],4.38797222,-74.32991667,1900,"Frío, 18°C>T>12°C, <=2800meter"
1339,Cundinamarca,PENAS BLANCAS [21190320],3.98333333,-74.4,1950,"Frío, 18°C>T>12°C, <=2800meter"
811,Santander,ASERRIO EL [24030850],6.23258333,-72.78119444,2500,"Frío, 18°C>T>12°C, <=2800meter"
1262,Cundinamarca,QUEBRADA NEGRA [21190340],3.95,-74.48333333,1950,"Frío, 18°C>T>12°C, <=2800meter"
999,Santander,PRADERA LA [23120220],5.87083333,-73.91333333,2590,"Frío, 18°C>T>12°C, <=2800meter"
739,Santander,MAMARUCO [24017710],6.11666667,-73.48333333,10,"Cálido, T>=24°C, <=800meter"
1726,Cundinamarca,TULCAN EL [21190350],4.15247222,-74.35975,2700,"Frío, 18°C>T>12°C, <=2800meter"
2388,Santander,CHUQUEQUE HACIENDA [24010860],5.81666667,-73.41666667,2300,"Frío, 18°C>T>12°C, <=2800meter"
3183,Norte de Santander,CINCHO EL [16047030],8.23333333,-73.05,190,"Cálido, T>=24°C, <=800meter"
895,Boyacá,CHAPETON EL [24030830],6.45,-72.61666667,1100,"Templado, 24°C>T>18°C, <=1800meter"
381,Boyacá,GACHANTIVA [24010810],5.75080556,-73.54891667,2375,"Frío, 18°C>T>12°C, <=2800meter"
997,Santander,PALMA LA [24010850],5.868,-73.38383333,2100,"Frío, 18°C>T>12°C, <=2800meter"
1026,Santander,GUAVATA [24010820],5.96138889,-73.7025,218,"Cálido, T>=24°C, <=800meter"
1878,Boyacá,PANELAS [24010840],5.63438111,-73.38647056,3195,"Muy Frío, 12°C>T>6°C, <=3700meter"
