Station,Date,Value
16015130,2008,10.2
16015130,2009,60.4
16015130,2010,59.3
16015130,2011,43.7
16015130,2012,12.4
16015130,2013,53.9
16015130,2014,24.8
16015130,2015,33.3
16015130,2016,41.2
16015130,2017,40.6
16015130,2018,69.8
16015130,2019,44.9
16015130,2020,19.7
16015130,2021,42.2
16015130,2022,36.7
16015130,2023,0.1
16015501,2015,22.92
16015501,2016,79.06
16015501,2017,79.69
16015501,2018,78.81
16015501,2019,53.21
16015501,2020,49.56
16015501,2021,12.33
16015501,2022,296
16015501,2023,106.18
16015501,2024,160.52
16015501,2025,95.5
16015502,2016,25.7
16015502,2017,64
16015502,2018,97.1
16015502,2019,113.3
16015502,2020,56
16015502,2021,108.2
16015502,2022,126.5
16015502,2023,69.3
16017010,2019,151.2
16017010,2020,51.8
16017010,2021,84
16017010,2022,1
16017020,2023,75.8
16017020,2024,53.2
16017020,2025,0
16017030,2007,0
16017030,2008,56.9
16017030,2009,22.3
16017030,2010,80.1
16017030,2011,52.1
16017030,2012,0.6
16025040,2019,45.5
16025040,2020,129.1
16025040,2021,170.9
16025040,2022,103.5
16025040,2023,75.1
16025040,2024,334.2
16025040,2025,69.2
16025501,2016,8.8
16025501,2017,39.1
16025501,2018,73.8
16025501,2019,37.1
16025501,2021,39.7
16025501,2022,56.3
16025501,2023,38.8
16025502,2016,32.5
16025502,2017,74.9
16025502,2021,0.1
16025503,2016,27.4
16025503,2017,59.1
16025503,2018,28.3
16025503,2019,58.4
16025503,2020,61.2
16025503,2021,71
16025503,2022,55.3
16025503,2023,97.2
16027060,2019,100
16027060,2020,154
16027060,2021,163.4
16027060,2022,63.6
16027120,2013,36.9
16027120,2014,208.6
16027120,2015,84.8
16027120,2016,43.8
16027120,2017,2.6
16027120,2018,69.7
16027120,2019,50.4
16027120,2024,0.2
16027120,2025,0
16027280,2019,62.6
16027280,2020,55.8
16027280,2022,131.9
16027280,2023,32.4
16027300,2010,87.1
16027300,2011,79.6
16027300,2012,88
16027300,2013,33.9
16027300,2014,47.3
16027300,2015,75.9
16027300,2016,85.1
16027300,2017,66.7
16027300,2018,71.4
16027300,2019,45.1
16027300,2020,4.6
16027300,2021,0.3
16027300,2023,0
16027310,2022,25.2
16027310,2023,34.4
16035010,2017,42
16035010,2018,0.8
16035010,2024,4.9
16035030,2017,32.4
16035030,2018,78.2
16035030,2019,81.6
16035030,2020,73.2
16035030,2021,79.8
16035030,2022,25.2
16035030,2023,3
16035030,2024,133.6
16035030,2025,3.2
16035501,2016,19.7
16035501,2017,85.3
16035501,2018,93.5
16037030,2019,105.4
16037030,2020,37.4
16040050,2019,66.2
16040050,2020,82.4
16040050,2021,58.8
16040050,2022,88
16040050,2023,45
16047010,2019,57
16047010,2020,64.6
16047010,2021,42.2
16047010,2022,35.6
16055120,2006,6.9
16055120,2007,48.2
16055120,2008,10.2
16055120,2009,60.4
16055120,2010,59.3
16055120,2011,43.7
16055120,2016,44.5
16055120,2017,88.6
16055120,2018,73.9
16055120,2019,0.4
16055120,2020,0.4
16055120,2021,3
16055120,2022,0.3
16055120,2023,0
16055120,2024,58.2
16055120,2025,4.1
16055501,2016,54.2
16055501,2017,29.9
16055501,2018,64.9
16055501,2019,70.2
16055501,2020,44
16055501,2021,51.8
16055501,2022,49.6
16055501,2023,32.9
16057030,2006,36.7
16057030,2007,45
16057030,2008,45.7
16057030,2009,34.1
16057030,2010,36.7
16057030,2011,52.7
16057030,2012,49.1
16057030,2013,45.6
16057030,2014,48.8
16057030,2015,87.7
16057030,2016,51.2
16057030,2017,55.4
16057030,2018,42.1
16057030,2019,29.8
16057030,2020,0
16057030,2021,30.3
16057030,2022,6
16057040,2019,134.4
16057040,2020,89.8
17015010,2014,176.4
17015010,2015,68.86
17015010,2016,298.01
17015010,2017,68.95
17015010,2018,78.91
17015010,2019,73.56
17015010,2020,72.1
17015010,2021,43
17015010,2022,104
17015010,2023,153.3
17015010,2024,2537.4
17015010,2025,2763
17017001,2012,24.2
17017001,2013,86.1
17017001,2014,69.5
17017001,2015,7.5
17017001,2016,104.2
17017001,2017,24.6
17017001,2018,24
17017001,2019,10.1
17017001,2020,10.1
17019010,2016,253.2
17019010,2017,224
17019010,2018,418.9
17019010,2019,174.4
17019010,2021,55
17019010,2022,98.6
17019010,2023,0
17019010,2024,0
17019010,2025,0
17025020,2021,78
17025020,2022,67.4
17025020,2023,98.7
17025020,2024,178.6
17025020,2025,344.8
17035010,2007,60.7
17035010,2009,0
17035010,2012,0
17035010,2017,419.2
17035010,2018,557.8
17035010,2019,1543.5
17035010,2020,575.9
21015020,2024,70.8
21015020,2025,33
21015030,2019,16.2
21015030,2020,0
21015030,2021,0
21015030,2022,23.55
21015030,2023,105.18
21015030,2024,101.9
21015030,2025,104.32
21015040,2005,0
21015040,2006,21.6
21015040,2007,12.8
21015040,2008,36.9
21015040,2009,47.9
21015040,2010,46
21015040,2011,39.5
21015040,2012,39.4
21015040,2013,46.1
21015040,2014,34.7
21015040,2015,61.6
21015040,2016,129.6
21015040,2017,32.4
21015040,2018,46.3
21015040,2019,41.7
21015040,2020,25.7
21015040,2021,0.2
21015040,2022,0
21015040,2023,0
21015040,2024,172
21015040,2025,22.2
21015050,2005,52.9
21015050,2006,31.7
21015050,2007,66.9
21015050,2008,64.8
21015050,2009,53.4
21015050,2012,43.8
21015050,2013,92.3
21015050,2014,52.9
21015050,2015,46.2
21015050,2016,36.3
21015050,2017,64
21015050,2018,40.1
21015050,2019,48.9
21015050,2020,25.9
21015050,2021,59.5
21015050,2022,0
21015050,2023,0
21015060,2006,51.3
21015060,2007,53.4
21015060,2008,49.3
21015060,2009,36.5
21015060,2010,29.7
21015060,2011,12.7
21015060,2012,232
21015060,2013,47.8
21015060,2014,54.7
21015060,2015,30.6
21015060,2016,43.5
21015060,2017,54.6
21015060,2018,18.7
21015060,2019,63
21015060,2020,34
21015060,2021,43.3
21015060,2022,24.2
21015060,2023,0
21015060,2024,75.8
21015070,2005,40.4
21015070,2006,52.8
21015070,2007,60.6
21015070,2008,58.2
21015070,2009,43.6
21015070,2010,51
21015070,2011,55.5
21015070,2012,87.3
21015070,2013,35.3
21015070,2014,62.7
21015070,2015,40.6
21015070,2016,48.4
21015070,2017,51.4
21015070,2018,62
21015070,2019,61.2
21015070,2020,28.6
21015070,2021,87.2
21015070,2022,41.9
21015070,2023,46.7
21015501,2016,42.5
21015501,2017,41.6
21015501,2018,40.3
21015501,2019,57
21015502,2016,38.8
21015502,2017,57.1
21015502,2018,31.9
21015502,2019,46.8
