Station,Date,Value
21201200,2008,18.4
21201200,2009,14.6
21201200,2010,30.8
21201200,2011,49.8
21201200,2012,24.8
21201200,2013,32.7
21201200,2014,18.9
21201200,2015,13.4
21201200,2016,25.5
21201200,2024,20.2
21201580,2015,10.9
21201580,2016,18.6
21201580,2024,29.4
21201980,2008,16.5
21201980,2009,26.7
21201980,2010,35.1
21201980,2011,43.7
21201980,2012,37.7
21201980,2013,49.8
21201980,2014,29.9
21201980,2015,20.1
21201980,2016,26.6
21202170,2008,26.7
21202170,2009,22.6
21202170,2010,31.6
21202170,2011,21.9
21202170,2012,31.4
21202170,2013,21.5
21202170,2014,24.8
21202170,2015,6.8
21202170,2016,22.5
21202180,2008,29.8
21202180,2009,28.6
21202180,2010,33
21202180,2011,27.9
21202180,2012,22.7
21202180,2013,20.9
21202180,2014,22.3
21202180,2015,15.3
21202180,2016,19.7
21202190,2024,28
21202200,2008,44.4
21202200,2009,33.2
21202200,2010,43.3
21202200,2011,45
21202200,2012,43.6
21202200,2013,94.4
21202200,2014,22.4
21202200,2015,24.7
21202200,2016,14.1
21202210,2013,43.9
21202210,2014,33.1
21202210,2015,24.3
21202210,2016,41.9
21202220,2008,74.8
21202220,2009,51.6
21202220,2010,57.4
21202220,2011,51.3
21202220,2012,37.8
21202220,2013,64.2
21202220,2014,42
21202220,2015,25.3
21202220,2016,19.4
21202220,2024,52
21202230,2008,33.5
21202230,2009,25.3
21202230,2010,36.9
21202230,2011,27.4
21202230,2012,16.9
21202230,2013,31.3
21202230,2014,21.1
21202230,2015,9.1
21202230,2016,19.9
21202230,2024,23.6
21202240,2008,36.1
21202240,2009,56.8
21202240,2010,73.1
21202240,2011,63
21202240,2012,55.1
21202240,2013,72.3
21202240,2014,55.6
21202240,2015,33
21202240,2016,22.9
21202240,2024,55.6
21202250,2008,35.2
21202250,2009,31.7
21202250,2010,28.3
21202250,2011,28.6
21202250,2012,17.3
21202250,2013,20.7
21202250,2014,15.2
21202250,2015,11.4
21202250,2016,13.4
21202250,2024,32
21202270,2015,739.3
21202270,2016,58.4
21205012,2014,35.1
21205012,2015,58.3
21205012,2016,45.5
21205012,2017,43.4
21205012,2018,31.2
21205012,2019,30.7
21205012,2021,31.7
21205012,2022,31.4
21205502,2017,48.2
21205502,2018,53.8
21205502,2019,68.3
21205502,2020,45.5
21205502,2021,55.2
21205502,2023,66.1
21205503,2016,63.8
21205503,2017,54
21205503,2018,44.9
21205503,2019,44.4
21205503,2020,42.2
21205505,2016,40.6
21205505,2017,26.3
21205505,2018,40.2
21205505,2019,22.4
21205505,2020,43.3
21205506,2016,44.1
21205506,2017,48.6
21205506,2018,34.4
21205506,2019,30
21205506,2020,36
21205507,2016,44.8
21205507,2017,40.8
21205507,2018,46.1
21205507,2019,45.4
21205507,2020,50.9
21205660,2019,99
21205660,2020,41.6
21205660,2021,68.6
21205660,2022,69.4
21205670,2023,61.6
21205670,2024,62.6
21205710,2018,49.1
21205710,2019,53.6
21205710,2020,46.1
21205710,2021,47
21205710,2022,60.3
21205791,2015,49.2
21205791,2016,31.2
21205791,2017,40.4
21205791,2018,37.83
21205791,2019,47.87
21205791,2020,38.1
21205791,2021,85.3
21205791,2022,28.01
21205910,2019,36.6
21205910,2020,27
21205910,2022,39.8
21205940,2019,54
21205940,2020,29.8
21205940,2021,30
21205940,2022,43
21206280,2019,31.8
21206280,2020,39.4
21206280,2021,46
21206280,2022,39.8
21206600,2010,345.6
21206600,2012,195.8
