station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
28025130,edf_california,genpareto,0.05940003351071904,0.5865427407550001,Δo > Δ,1,5,1,1
28025130,edf_gringorten,ksone,0.07862955228751078,0.5865427407550001,Δo > Δ,1,5,1,2
28025130,edf_cunnane,logtrapezoid,0.07864231525225329,0.5865427407550001,Δo > Δ,1,5,1,3
28025130,edf_blom,logtrapezoid,0.08047381708375512,0.5865427407550001,Δo > Δ,1,5,1,4
28025130,edf_tukey,logtrapezoid,0.08345000755994558,0.5865427407550001,Δo > Δ,1,5,1,5
28025130,edf_filliben,logtrapezoid,0.08455671771837991,0.5865427407550001,Δo > Δ,1,5,1,6
28025130,edf_beard,logtrapezoid,0.08507640161199015,0.5865427407550001,Δo > Δ,1,5,1,7
28025130,edf_jenkinson,logtrapezoid,0.08507640161199015,0.5865427407550001,Δo > Δ,1,5,1,8
28025130,edf_chegodayev,logtrapezoid,0.08576482237476046,0.5865427407550001,Δo > Δ,1,5,1,9
28025130,edf_hazen,ksone,0.08800455228751092,0.5865427407550001,Δo > Δ,1,5,1,10
28025130,edf_adamowski,logtrapezoid,0.08913182574176381,0.5865427407550001,Δo > Δ,1,5,1,11
28025130,edf_weibull,logtrapezoid,0.10428334089327895,0.5865427407550001,Δo > Δ,1,5,1,12
