station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
23085260,edf_hazen,johnsonsu,0.05831649528554178,0.343224222286,Δo > Δ,1,14,1,1
23085260,edf_gringorten,johnsonsu,0.05862001612730622,0.343224222286,Δo > Δ,1,14,1,2
23085260,edf_cunnane,johnsonsu,0.05881951339419367,0.343224222286,Δo > Δ,1,14,1,3
23085260,edf_blom,johnsonsu,0.05894306170158187,0.343224222286,Δo > Δ,1,14,1,4
23085260,edf_tukey,johnsonsu,0.059147060069594914,0.343224222286,Δo > Δ,1,14,1,5
23085260,edf_filliben,johnsonsu,0.05922395886268861,0.343224222286,Δo > Δ,1,14,1,6
23085260,edf_beard,johnsonsu,0.05926026639621135,0.343224222286,Δo > Δ,1,14,1,7
23085260,edf_jenkinson,johnsonsu,0.05926026639621135,0.343224222286,Δo > Δ,1,14,1,8
23085260,edf_chegodayev,johnsonsu,0.05930855877760527,0.343224222286,Δo > Δ,1,14,1,9
23085260,edf_adamowski,johnsonsu,0.05954802237913781,0.343224222286,Δo > Δ,1,14,1,10
23085260,edf_weibull,johnsonsu,0.06069744766649415,0.343224222286,Δo > Δ,1,14,1,11
23085260,edf_california,dgamma,0.07426224419122718,0.343224222286,Δo > Δ,1,14,1,12
