station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
16015120,edf_adamowski,logburr12,0.07066505704660564,0.3366456264050002,Δo > Δ,1,15,1,1
16015120,edf_chegodayev,logburr12,0.07150292885221932,0.3366456264050002,Δo > Δ,1,15,1,2
16015120,edf_jenkinson,logburr12,0.07167181068560047,0.3366456264050002,Δo > Δ,1,15,1,3
16015120,edf_beard,logburr12,0.07167181068560047,0.3366456264050002,Δo > Δ,1,15,1,4
16015120,edf_filliben,logburr12,0.07179876058313073,0.3366456264050002,Δo > Δ,1,15,1,5
16015120,edf_tukey,logburr12,0.07206758159078519,0.3366456264050002,Δo > Δ,1,15,1,6
16015120,edf_blom,logburr12,0.0727803399656961,0.3366456264050002,Δo > Δ,1,15,1,7
16015120,edf_cunnane,logburr12,0.07321174635051053,0.3366456264050002,Δo > Δ,1,15,1,8
16015120,edf_gringorten,logburr12,0.07390793125722184,0.3366456264050002,Δo > Δ,1,15,1,9
16015120,edf_hazen,logmoyal,0.07464604510024223,0.3366456264050002,Δo > Δ,1,15,1,10
16015120,edf_weibull,logburr12,0.07775635336281406,0.3366456264050002,Δo > Δ,1,15,1,11
16015120,edf_california,logt,0.09784219353124379,0.3366456264050002,Δo > Δ,1,15,1,12
