station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21205503,edf_weibull,johnsonsu,0.10123091036895077,0.48442053926100004,Δo > Δ,1,7,1,1
21205503,edf_adamowski,johnsonsu,0.10809775848468423,0.48442053926100004,Δo > Δ,1,7,1,2
21205503,edf_chegodayev,johnsonsu,0.11170136208828785,0.48442053926100004,Δo > Δ,1,7,1,3
21205503,edf_jenkinson,johnsonsu,0.11243380184511784,0.48442053926100004,Δo > Δ,1,7,1,4
21205503,edf_beard,johnsonsu,0.11243380184511784,0.48442053926100004,Δo > Δ,1,7,1,5
21205503,edf_filliben,johnsonsu,0.1129857421914052,0.48442053926100004,Δo > Δ,1,7,1,6
21205503,edf_tukey,johnsonsu,0.1141583645452903,0.48442053926100004,Δo > Δ,1,7,1,7
21205503,edf_blom,johnsonsu,0.1172931607835348,0.48442053926100004,Δo > Δ,1,7,1,8
21205503,edf_cunnane,johnsonsu,0.11920886959579532,0.48442053926100004,Δo > Δ,1,7,1,9
21205503,edf_gringorten,johnsonsu,0.12232996822251194,0.48442053926100004,Δo > Δ,1,7,1,10
21205503,edf_hazen,logjohnsonsu,0.12522213393492643,0.48442053926100004,Δo > Δ,1,7,1,11
21205503,edf_california,dgamma,0.12865903815224877,0.48442053926100004,Δo > Δ,1,7,1,12
