station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26255030,edf_gringorten,logarcsine,0.10317795956048148,0.41761268023100007,Δo > Δ,1,9,1,1
26255030,edf_hazen,logarcsine,0.10377535782899452,0.41761268023100007,Δo > Δ,1,9,1,2
26255030,edf_cunnane,logarcsine,0.10508490082669053,0.41761268023100007,Δo > Δ,1,9,1,3
26255030,edf_blom,logarcsine,0.10625998895830036,0.41761268023100007,Δo > Δ,1,9,1,4
26255030,edf_tukey,logarcsine,0.10819049088880228,0.41761268023100007,Δo > Δ,1,9,1,5
26255030,edf_filliben,logarcsine,0.10891507330051764,0.41761268023100007,Δo > Δ,1,9,1,6
26255030,edf_beard,logarcsine,0.10925658896982582,0.41761268023100007,Δo > Δ,1,9,1,7
26255030,edf_jenkinson,logarcsine,0.10925658896982582,0.41761268023100007,Δo > Δ,1,9,1,8
26255030,edf_chegodayev,logarcsine,0.1097102477277081,0.41761268023100007,Δo > Δ,1,9,1,9
26255030,edf_adamowski,logarcsine,0.11194988938504291,0.41761268023100007,Δo > Δ,1,9,1,10
26255030,edf_weibull,logarcsine,0.12247620517451663,0.41761268023100007,Δo > Δ,1,9,1,11
26255030,edf_california,logsemicircular,0.12513939819649622,0.41761268023100007,Δo > Δ,1,9,1,12
