station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
11135030,edf_hazen,johnsonsu,0.06684090644452623,0.3942745923300002,Δo > Δ,1,10,1,1
11135030,edf_gringorten,johnsonsu,0.07099110407298459,0.3942745923300002,Δo > Δ,1,10,1,2
11135030,edf_cunnane,johnsonsu,0.07370365154256542,0.3942745923300002,Δo > Δ,1,10,1,3
11135030,edf_blom,johnsonsu,0.07537749181037989,0.3942745923300002,Δo > Δ,1,10,1,4
11135030,edf_tukey,johnsonsu,0.07813122902517133,0.3942745923300002,Δo > Δ,1,10,1,5
11135030,edf_filliben,johnsonsu,0.07916603910250986,0.3942745923300002,Δo > Δ,1,10,1,6
11135030,edf_beard,johnsonsu,0.07965400856398686,0.3942745923300002,Δo > Δ,1,10,1,7
11135030,edf_jenkinson,johnsonsu,0.07965400856398686,0.3942745923300002,Δo > Δ,1,10,1,8
11135030,edf_chegodayev,johnsonsu,0.08030244490606475,0.3942745923300002,Δo > Δ,1,10,1,9
11135030,edf_adamowski,johnsonsu,0.08350757311119283,0.3942745923300002,Δo > Δ,1,10,1,10
11135030,edf_weibull,johnsonsu,0.09865908826270797,0.3942745923300002,Δo > Δ,1,10,1,11
11135030,edf_california,johnsonsu,0.1150177812672713,0.3942745923300002,Δo > Δ,1,10,1,12
