station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21195120,edf_hazen,logburr12,0.056945903174126594,0.48442053926100004,Δo > Δ,1,7,1,1
21195120,edf_gringorten,logburr12,0.05829976589181729,0.48442053926100004,Δo > Δ,1,7,1,2
21195120,edf_cunnane,logburr12,0.0614208645185339,0.48442053926100004,Δo > Δ,1,7,1,3
21195120,edf_blom,logburr12,0.06333657333079434,0.48442053926100004,Δo > Δ,1,7,1,4
21195120,edf_tukey,logburr12,0.06647136956903887,0.48442053926100004,Δo > Δ,1,7,1,5
21195120,edf_filliben,logburr12,0.06764399192292392,0.48442053926100004,Δo > Δ,1,7,1,6
21195120,edf_beard,logburr12,0.06819593226921128,0.48442053926100004,Δo > Δ,1,7,1,7
21195120,edf_jenkinson,logburr12,0.06819593226921128,0.48442053926100004,Δo > Δ,1,7,1,8
21195120,edf_chegodayev,logburr12,0.0689283720260413,0.48442053926100004,Δo > Δ,1,7,1,9
21195120,edf_adamowski,logburr12,0.07253197562964486,0.48442053926100004,Δo > Δ,1,7,1,10
21195120,edf_weibull,logburr12,0.09013708139351442,0.48442053926100004,Δo > Δ,1,7,1,11
21195120,edf_california,logloglaplace,0.09153304959944258,0.48442053926100004,Δo > Δ,1,7,1,12
