station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
21202240,2.0,12,genlogistic,52.23669274981148,46.95,31.736563634954617,50.30950591573122,43.59049408426877,46.495307758593526,49.54052189029068,54.90606169520672,45.861991102676015,39.36646538098385,-11.26,-64.59,-3.83,-19.84,-12.35,-5.44,4.86,-13.9,-32.69
21202240,2.33,12,genlogistic,55.27100091699201,50.59919881458613,41.06423817695748,53.4843535437609,46.97188591890937,50.24464017991846,53.00205813386235,63.30828694005865,52.501892134591074,44.83967202045492,-9.23,-34.6,-3.34,-17.67,-10.0,-4.28,12.7,-5.27,-23.26
21202240,5.0,12,genlogistic,64.38225172521086,64.16060548351768,106.98643613737492,63.740943607871074,61.66218530103725,64.42295285350644,64.46437093903654,84.0451559835996,64.52021371465229,61.54334085064145,-0.35,39.82,-1.01,-4.41,0.06,0.13,23.4,0.21,-4.61
21202240,10.0,12,genlogistic,69.48032813206659,73.15689393462377,201.9309251676146,69.451350848161,73.62721735627608,74.04270049805643,70.90990494578806,89.02847177892092,71.6811260489414,67.99905462978992,5.03,65.59,-0.04,5.63,6.16,2.02,21.96,3.07,-2.18
21202240,15.0,12,genlogistic,71.97567578011312,77.64622887785475,277.24884950933665,72.03745824476462,80.37778733355556,78.90748415210942,73.80078164008376,90.03015707154475,75.25275259489291,69.94229745756562,7.3,74.04,0.09,10.45,8.78,2.47,20.05,4.35,-2.91
21202240,20.0,12,genlogistic,73.63091959348931,80.58618421485846,341.2121130119328,73.64719081541408,85.10436336671592,82.116611349722,75.58114797084994,90.39682837937778,77.60398302358875,70.8537288574662,8.63,78.42,0.02,13.48,10.33,2.58,18.55,5.12,-3.92
21202240,25.0,12,genlogistic,74.86947113175788,82.75038869729903,397.5488259628676,74.79268411120526,88.74506707675542,84.4907732440899,76.83611966822166,90.57200316526011,79.34300928953387,71.37542931757747,9.52,81.17,-0.1,15.64,11.39,2.56,17.34,5.64,-4.9
21202240,50.0,12,genlogistic,78.55379755530686,88.94782616347962,615.7960698430155,77.90217895955891,99.9603516179648,91.34499897772008,80.17708312076991,90.81673532006891,84.3681038265575,72.34153008783031,11.69,87.24,-0.84,21.42,14.0,2.02,13.5,6.89,-8.59
21202240,75.0,12,genlogistic,80.63766611840683,92.2731737507954,778.7710149965242,79.47459132795422,106.47910258058386,95.05679722294911,81.8205345645801,90.86538454154396,87.09464627521699,72.6310053212876,12.61,89.65,-1.46,24.27,15.17,1.45,11.26,7.41,-11.02
21202240,100.0,12,genlogistic,82.09698596177864,94.5222972287252,912.8089357582968,80.50309135149519,111.0928242585946,97.58081302262345,82.87517044292926,90.8831488176121,88.95135032632354,72.76655943088744,13.15,91.01,-1.98,26.1,15.87,0.94,9.67,7.71,-12.82
21202240,200.0,12,genlogistic,85.57206466447651,99.62402979849315,1308.6580260635228,82.73863510300518,122.18467637655942,103.34660907991838,85.10312788635117,90.9011639205027,93.2013276656927,72.95344143551841,14.1,93.46,-3.42,29.96,17.2,-0.55,5.86,8.19,-17.3
21202240,250.0,12,genlogistic,86.68261587590683,101.18309840316532,1460.950560569457,83.39638801252192,125.7505443052322,105.1198556489851,85.73989153033985,90.90346353771967,94.51079229836677,72.98752138306622,14.33,94.07,-3.94,31.07,17.54,-1.1,4.64,8.28,-18.76
21202240,500.0,12,genlogistic,90.11758987275536,105.80653098251597,2024.9513082046265,85.28196278250203,136.8182690724564,110.4094602267217,87.51182806698543,90.90667377046395,98.42336799547304,73.05056770713045,14.83,95.55,-5.67,34.13,18.38,-2.98,0.87,8.44,-23.36
21202240,750.0,12,genlogistic,92.12025319854948,108.37490841340906,2427.586506043342,86.28970198062969,143.28844499120183,113.36799262777735,88.42347623946708,90.90731157163684,100.61567321665048,73.06944123355399,15.0,96.21,-6.76,35.71,18.74,-4.18,-1.33,8.44,-26.07
21202240,1000.0,12,genlogistic,93.53932039771732,110.14323580762247,2750.432872833591,86.96794511364683,147.8779917005534,115.41329800050494,89.02205304714305,90.90754443628464,102.1328011004474,73.07827627552652,15.07,96.6,-7.56,36.75,18.95,-5.07,-2.9,8.41,-28.0
