station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
24015380,2.0,7,pearson3,30.24007103199504,29.714285714285715,28.033700542885107,31.227114188072555,28.201457240498875,29.45942883912932,30.24007103199504,29.44956403054245,29.60043965169804,28.659564436847088,-1.77,-7.87,3.16,-7.23,-2.65,0.0,-2.68,-2.16,-5.51
24015380,2.33,7,pearson3,31.85721711584449,31.35756660489652,29.893398880201584,32.656788673575726,29.724141223438437,31.13054695211824,31.85721711584449,31.2859130745479,31.831768517652467,30.742225862163835,-1.59,-6.57,2.45,-7.18,-2.33,0.0,-1.83,-0.08,-3.63
24015380,5.0,7,pearson3,37.57761623959245,37.46444144541809,37.95247865816821,37.2754623363568,36.33937088851227,37.44670959736664,37.57761623959245,38.14401677663971,37.46250673759831,37.274305046360496,-0.3,0.99,-0.81,-3.41,-0.35,0.0,1.48,-0.31,-0.81
24015380,10.0,7,pearson3,41.12576816178554,41.51558517566232,44.46402144102126,39.84693173891888,41.72737782672828,41.729294589804766,41.12576816178554,42.56344823133798,41.282029502554906,39.96873367751883,0.94,7.51,-3.21,1.44,1.45,0.0,3.38,0.38,-2.89
24015380,15.0,7,pearson3,42.82437987727315,43.53719010830547,48.12000865950692,41.01148896965117,44.76724581091551,43.89419738530307,42.82437987727315,44.68341428784751,43.28067945583041,40.828345437693606,1.64,11.01,-4.42,4.34,2.44,0.0,4.16,1.05,-4.89
24015380,20.0,7,pearson3,43.9111448069184,44.86108959145691,50.6756153319516,41.73637213079022,46.89568344009202,45.32200836851203,43.9111448069184,46.0317563535803,44.62620348587773,41.246749580453496,2.12,13.35,-5.21,6.36,3.11,0.0,4.61,1.6,-6.46
24015380,25.0,7,pearson3,44.69830409868857,45.83565854482652,52.6432195670435,42.25220240996615,48.53513887649369,46.37817397466748,44.69830409868857,47.00167613730812,45.63562264069089,41.49291179103132,2.48,15.09,-5.79,7.91,3.62,0.0,4.9,2.05,-7.73
24015380,50.0,7,pearson3,46.892761122588496,48.62644388604259,58.710573003033474,43.65244770307765,53.58552492168985,49.42662455860335,46.892761122588496,49.6610598427991,48.61580480316103,41.96972429728183,3.57,20.13,-7.42,12.49,5.13,0.0,5.57,3.54,-11.73
24015380,75.0,7,pearson3,48.03416807493427,50.12389042774177,62.24946636107808,44.36052509990678,56.52100183917251,51.07703333470391,48.03416807493427,51.00932303263114,50.269606006446885,42.12185139178891,4.17,22.84,-8.28,15.02,5.96,0.0,5.83,4.45,-14.04
24015380,100.0,7,pearson3,48.79204350118319,51.13669949068818,64.76318128385208,44.82367181252822,58.59861970909165,52.19913793122646,48.79204350118319,51.88787641280347,51.40969171840338,42.195898540708114,4.59,24.66,-8.85,16.74,6.53,0.0,5.97,5.09,-15.63
24015380,200.0,7,pearson3,50.4693349538193,53.43407490564137,70.8477993781174,45.83036575101603,63.59342255569944,54.761935585631534,50.4693349538193,53.77631644212682,54.05947216649014,42.303184169484624,5.55,28.76,-10.12,20.64,7.84,0.0,6.15,6.64,-19.3
24015380,250.0,7,pearson3,50.970431335818574,54.13614343503158,72.8188896944471,46.126560297235926,65.19917848278354,55.54997286095076,50.970431335818574,54.32366544073391,54.8866835939843,42.323849270288974,5.85,30.0,-10.5,21.82,8.24,0.0,6.17,7.14,-20.43
24015380,500.0,7,pearson3,52.42520386729248,56.21813424800296,78.99253793921248,46.97565872808632,70.1831164748225,57.9003064521257,52.42520386729248,55.86289251490471,57.38707278602071,42.36387773977764,6.75,33.63,-11.6,25.3,9.46,0.0,6.15,8.65,-23.75
24015380,750.0,7,pearson3,53.21334757092487,57.374707448452526,82.64546357845913,47.42945657554354,73.09671942889187,59.21462421947757,53.21334757092487,56.66312612163298,58.80622720992916,42.376648963856056,7.25,35.61,-12.19,27.2,10.13,0.0,6.09,9.51,-25.57
24015380,1000.0,7,pearson3,53.74775831846384,58.1710078866856,85.2582284584983,47.73487813142593,75.16345100128456,60.12314100387471,53.74775831846384,57.19121496814223,59.795658462093925,42.3828653215902,7.6,36.96,-12.6,28.49,10.6,0.0,6.02,10.11,-26.81
