station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
22045502,edf_gringorten,dweibull,0.05688243031726381,0.4472608134160001,Δo > Δ,1,8,1,1
22045502,edf_blom,logdweibull,0.05841928903814381,0.4472608134160001,Δo > Δ,1,8,1,2
22045502,edf_hazen,dweibull,0.05845753256911246,0.4472608134160001,Δo > Δ,1,8,1,3
22045502,edf_cunnane,dweibull,0.058684665088379995,0.4472608134160001,Δo > Δ,1,8,1,4
22045502,edf_tukey,logdweibull,0.05974702663133569,0.4472608134160001,Δo > Δ,1,8,1,5
22045502,edf_filliben,logdweibull,0.06042843727090541,0.4472608134160001,Δo > Δ,1,8,1,6
22045502,edf_beard,logdweibull,0.06074941326618066,0.4472608134160001,Δo > Δ,1,8,1,7
22045502,edf_jenkinson,logdweibull,0.06074941326618066,0.4472608134160001,Δo > Δ,1,8,1,8
22045502,edf_chegodayev,logdweibull,0.06117559805990713,0.4472608134160001,Δo > Δ,1,8,1,9
22045502,edf_weibull,lognct,0.06507623297807563,0.4472608134160001,Δo > Δ,1,8,1,10
22045502,edf_adamowski,dweibull,0.06514090612137857,0.4472608134160001,Δo > Δ,1,8,1,11
22045502,edf_california,kstwobign,0.09640328826623112,0.4472608134160001,Δo > Δ,1,8,1,12
