station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26225060,edf_adamowski,foldnorm,0.05091714391146751,0.41761268023100007,Δo > Δ,1,9,1,1
26225060,edf_chegodayev,foldnorm,0.05315678556880232,0.41761268023100007,Δo > Δ,1,9,1,2
26225060,edf_jenkinson,foldnorm,0.0536104443266846,0.41761268023100007,Δo > Δ,1,9,1,3
26225060,edf_beard,foldnorm,0.0536104443266846,0.41761268023100007,Δo > Δ,1,9,1,4
26225060,edf_filliben,foldnorm,0.05395195999599278,0.41761268023100007,Δo > Δ,1,9,1,5
26225060,edf_tukey,foldnorm,0.05467654240770814,0.41761268023100007,Δo > Δ,1,9,1,6
26225060,edf_blom,foldnorm,0.056607044338210066,0.41761268023100007,Δo > Δ,1,9,1,7
26225060,edf_cunnane,foldnorm,0.05778213246981989,0.41761268023100007,Δo > Δ,1,9,1,8
26225060,edf_hazen,genpareto,0.05924986632206475,0.41761268023100007,Δo > Δ,1,9,1,9
26225060,edf_gringorten,foldnorm,0.05968907373602894,0.41761268023100007,Δo > Δ,1,9,1,10
26225060,edf_weibull,loganglit,0.06822082228587789,0.41761268023100007,Δo > Δ,1,9,1,11
26225060,edf_california,betaprime,0.073704543700366,0.41761268023100007,Δo > Δ,1,9,1,12
