station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
44035050,edf_weibull,dgamma,0.09288518851242084,0.41761268023100007,Δo > Δ,1,9,1,1
44035050,edf_adamowski,dgamma,0.1034115043018945,0.41761268023100007,Δo > Δ,1,9,1,2
44035050,edf_chegodayev,dgamma,0.10565114595922931,0.41761268023100007,Δo > Δ,1,9,1,3
44035050,edf_jenkinson,dgamma,0.1061048047171117,0.41761268023100007,Δo > Δ,1,9,1,4
44035050,edf_beard,dgamma,0.1061048047171117,0.41761268023100007,Δo > Δ,1,9,1,5
44035050,edf_filliben,dgamma,0.10644632038641977,0.41761268023100007,Δo > Δ,1,9,1,6
44035050,edf_tukey,dgamma,0.10717090279813513,0.41761268023100007,Δo > Δ,1,9,1,7
44035050,edf_blom,dgamma,0.10910140472863705,0.41761268023100007,Δo > Δ,1,9,1,8
44035050,edf_cunnane,dgamma,0.11027649286024688,0.41761268023100007,Δo > Δ,1,9,1,9
44035050,edf_gringorten,dgamma,0.11218343412645587,0.41761268023100007,Δo > Δ,1,9,1,10
44035050,edf_hazen,dgamma,0.11589842926635863,0.41761268023100007,Δo > Δ,1,9,1,11
44035050,edf_california,genlogistic,0.14578522387519274,0.41761268023100007,Δo > Δ,1,9,1,12
