station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21257090,edf_adamowski,invgamma,0.0745831778836118,0.530385761606,Δo > Δ,1,6,1,1
21257090,edf_chegodayev,invgamma,0.07578510096053492,0.530385761606,Δo > Δ,1,6,1,2
21257090,edf_jenkinson,invgamma,0.07603000691664774,0.530385761606,Δo > Δ,1,6,1,3
21257090,edf_beard,invgamma,0.07603000691664774,0.530385761606,Δo > Δ,1,6,1,4
21257090,edf_filliben,invgamma,0.0762146964043684,0.530385761606,Δo > Δ,1,6,1,5
21257090,edf_tukey,invgamma,0.07660746938158758,0.530385761606,Δo > Δ,1,6,1,6
21257090,edf_blom,invgamma,0.07766010096053488,0.530385761606,Δo > Δ,1,6,1,7
21257090,edf_cunnane,invgamma,0.07830526225085754,0.530385761606,Δo > Δ,1,6,1,8
21257090,edf_gringorten,invgamma,0.08077783191960736,0.530385761606,Δo > Δ,1,6,1,9
21257090,edf_hazen,dweibull,0.08333333333427123,0.530385761606,Δo > Δ,1,6,1,10
21257090,edf_weibull,genlogistic,0.09204615239432898,0.530385761606,Δo > Δ,1,6,1,11
21257090,edf_california,dweibull,0.09859802548796259,0.530385761606,Δo > Δ,1,6,1,12
