station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
28020150,edf_weibull,loggompertz,0.054681870200575994,0.1942857142857143,Δo > Δ,1,49,1,1
28020150,edf_adamowski,loggompertz,0.05751015302885881,0.1942857142857143,Δo > Δ,1,49,1,2
28020150,edf_chegodayev,loggompertz,0.058082679917175195,0.1942857142857143,Δo > Δ,1,49,1,3
28020150,edf_jenkinson,loggompertz,0.05819746355821068,0.1942857142857143,Δo > Δ,1,49,1,4
28020150,edf_beard,loggompertz,0.05819746355821068,0.1942857142857143,Δo > Δ,1,49,1,5
28020150,edf_filliben,loggompertz,0.058283612325563366,0.1942857142857143,Δo > Δ,1,49,1,6
28020150,edf_tukey,loggompertz,0.05846565398435977,0.1942857142857143,Δo > Δ,1,49,1,7
28020150,edf_blom,loggompertz,0.05894582959143893,0.1942857142857143,Δo > Δ,1,49,1,8
28020150,edf_cunnane,loggompertz,0.0592347157290313,0.1942857142857143,Δo > Δ,1,49,1,9
28020150,edf_gringorten,loggompertz,0.05969815684552712,0.1942857142857143,Δo > Δ,1,49,1,10
28020150,edf_hazen,loggompertz,0.06039615591486172,0.1942857142857143,Δo > Δ,1,49,1,11
28020150,edf_california,loggompertz,0.06378771231290886,0.1942857142857143,Δo > Δ,1,49,1,12
