station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
28020440,edf_california,lograyleigh,0.046630147526810564,0.17413015670873855,Δo > Δ,1,61,1,1
28020440,edf_adamowski,lograyleigh,0.05179495431952075,0.17413015670873855,Δo > Δ,1,61,1,2
28020440,edf_hazen,logmaxwell,0.051914360051457775,0.17413015670873855,Δo > Δ,1,61,1,3
28020440,edf_chegodayev,lograyleigh,0.05194061510042275,0.17413015670873855,Δo > Δ,1,61,1,4
28020440,edf_jenkinson,lograyleigh,0.052052058418758984,0.17413015670873855,Δo > Δ,1,61,1,5
28020440,edf_beard,lograyleigh,0.052052058418758984,0.17413015670873855,Δo > Δ,1,61,1,6
28020440,edf_filliben,lograyleigh,0.05213568857942688,0.17413015670873855,Δo > Δ,1,61,1,7
28020440,edf_tukey,lograyleigh,0.05231237547430745,0.17413015670873855,Δo > Δ,1,61,1,8
28020440,edf_gringorten,logmaxwell,0.05262245377731811,0.17413015670873855,Δo > Δ,1,61,1,9
28020440,edf_blom,lograyleigh,0.05277821398362423,0.17413015670873855,Δo > Δ,1,61,1,10
28020440,edf_cunnane,lograyleigh,0.053058326028442154,0.17413015670873855,Δo > Δ,1,61,1,11
28020440,edf_weibull,invweibull,0.054643352714114024,0.17413015670873855,Δo > Δ,1,61,1,12
