station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
25025190,2.0,6,logcrystalball,0.0,50.96666666666667,26.238129507220293,57.246579034308894,44.68675429902445,50.09349911959646,50.38931857711005,30.50243045665484,66.00000000000003,52.17525932716999,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
25025190,2.33,6,logcrystalball,0.0,57.78810093186478,33.935303066123176,63.18131032657498,51.00757793644377,56.920816323546205,57.22643684914607,39.06618903913137,69.15489846009616,60.47317519751147,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
25025190,5.0,6,logcrystalball,77.2980977851295,83.13838981335113,88.27325469378758,82.35391737329368,78.46810192070106,82.73902621427476,82.95849702325587,90.2808376299034,93.74390164398686,88.94672554785035,7.02,12.43,6.14,1.49,6.58,6.82,14.38,17.54,13.1
25025190,10.0,6,logcrystalball,97.1693479615786,99.95511957186416,166.43595619107333,93.02836116118768,100.8342934582966,100.2565292522595,100.31108438294076,146.96129012569108,120.95572740446988,102.25236218429056,2.79,41.62,-4.45,3.63,3.08,3.13,33.88,19.67,4.97
25025190,15.0,6,logcrystalball,107.89094272417496,108.34701729124896,228.3949359894217,97.86256244892294,113.45310972245083,109.11535402492257,109.05510214015504,183.79235419476723,138.17980167311032,106.85952597479638,0.42,52.76,-10.25,4.9,1.12,1.07,41.3,21.92,-0.97
25025190,20.0,6,logcrystalball,115.29923626436704,113.84266526576572,280.9908037871001,100.8716297738774,122.28848136095692,114.9592397994296,114.81199682335004,211.3328358783749,150.86835249458153,109.21003322792158,-1.28,58.97,-14.3,5.72,-0.3,-0.42,45.44,23.58,-5.58
25025190,25.0,6,logcrystalball,120.97238329937856,117.88820494817672,327.3018196022076,103.01289628619564,129.09403575767286,119.28265178366551,119.06537759347962,233.4179884702802,160.9486850579579,110.6399629737166,-2.62,63.04,-17.43,6.29,-1.42,-1.6,48.17,24.84,-9.34
25025190,50.0,6,logcrystalball,138.37311192468846,129.4730525917879,506.6180470833913,108.82546386164088,150.05872695442503,131.76444950541213,131.31838967448454,305.49489112422987,193.43256902545684,113.56183805231808,-6.87,72.69,-27.15,7.79,-5.02,-5.37,54.71,28.46,-21.85
25025190,75.0,6,logcrystalball,148.49309255887397,135.68911291854823,640.4495615478442,111.76476866627908,162.24420476532532,138.52381375668597,137.9376576724135,349.69821549474767,213.1635511814517,114.5633414512272,-9.44,76.81,-32.86,8.48,-7.2,-7.65,57.54,30.34,-29.62
25025190,100.0,6,logcrystalball,155.6790464886466,139.89339137487343,750.4832594301904,113.68734007408963,170.86861816222574,143.12018557546526,142.43237917262343,381.80269880673023,227.4549411160242,115.0724737316922,-11.28,79.26,-36.94,8.89,-8.78,-9.3,59.23,31.56,-35.29
25025190,200.0,6,logcrystalball,173.08661920621336,149.43004178268066,1075.297532205724,117.86623399648867,191.60257757259475,153.62006831550218,152.68097880388137,461.15489450816943,262.79463266394544,115.85249742414749,-15.83,83.9,-46.85,9.66,-12.67,-13.36,62.47,34.14,-49.4
25025190,250.0,6,logcrystalball,178.7337054097166,152.34440313761587,1200.2147314247322,119.0957691528296,198.268241711417,156.84927746686378,155.82764368105916,487.1740550005584,274.4242348424598,116.01205214059163,-17.32,85.11,-50.08,9.85,-13.95,-14.7,63.31,34.87,-54.06
25025190,500.0,6,logcrystalball,196.4567639194364,160.98696908758666,1662.6606446812089,122.62046731236089,218.9570999515201,166.48206499184676,165.19974341341236,568.9864092430876,311.26673825260144,116.33733108437212,-22.03,88.18,-60.22,10.28,-18.0,-18.92,65.47,36.88,-68.87
25025190,750.0,6,logcrystalball,206.9728795053048,165.78802781396428,1992.6615200834815,124.50423058363413,231.0517766070028,171.86981075494646,170.4323649929906,617.2886185271124,333.2892026496082,116.44860031140816,-24.84,89.61,-66.24,10.42,-20.42,-21.44,66.47,37.9,-77.74
25025190,1000.0,6,logcrystalball,214.5092370184792,169.0935558741952,2257.200916768076,125.77206804132638,239.63099982163288,175.59450060428128,174.04595814858317,651.6519036982837,349.11193200134664,116.50512386427276,-26.86,90.5,-70.55,10.48,-22.16,-23.25,67.08,38.56,-84.12
