tr,prob_l,prob_g,alpha,betaprime,chi2,crystalball,erlang,expon,exponnorm,f,fatiguelife,fisk,gamma,genexpon,genlogistic,gibrat,gompertz,gumbel_l,gumbel_r,halflogistic,halfnorm,hypsecant,invgamma,invgauss,invweibull,johnsonsu,kstwobign,laplace,laplace_asymmetric,loggamma,logistic,lognorm,maxwell,mielke,moyal,nakagami,ncf,nct,norm,pareto,pearson3,rayleigh,rice,t,truncnorm,wald,weibull_min,logalpha,logbetaprime,logchi2,logcrystalball,logerlang,logexpon,logexponnorm,logf,logfatiguelife,logfisk,loggenexpon,loggenlogistic,loggibrat,loggompertz,loggumbel_l,loggumbel_r,loghalflogistic,loghalfnorm,loghypsecant,loginvgamma,loginvgauss,loginvweibull,logjohnsonsu,logkstwobign,loglaplace,loglaplace_asymmetric,logloggamma,loglogistic,loglognorm,logmaxwell,logmielke,logmoyal,lognakagami,logncf,lognct,logpareto,logpearson3,lograyleigh,logrice,logt,logtruncnorm,logwald,logweibull_min,station,n,risk_rate
2.0,0.5,0.5,68.34627276905165,76.48606173866335,66.50215192904707,78.29999958054157,69.36020837388351,74.52571032088733,74.53922285625232,71.28278425230937,66.00000371184032,74.95142179924936,71.37063426803942,74.53213960181422,75.19107649187906,73.66766571239974,74.4807681728465,80.83530583220855,75.76469416779145,74.50427046157063,75.140992476366,78.3,67.6181700713665,67.90504422492874,66.0000000027692,66.00648787737853,76.31715239147607,78.3,74.52590972120173,67.13562713982098,78.3,76.9233244229473,76.98011949433939,73.90633278139795,74.94621255867247,82.00343400221547,66.63151887056003,76.12973782669508,78.3,67.85057212373533,75.94034011150765,76.51199793665991,78.15370033264355,78.29927637738439,76.70122364064446,73.29744254588951,75.75973082972916,76.02988162994187,74.8009974484208,99.04205372009704,76.9233244255824,67.60347285864385,73.39187836267511,73.37198352183367,68.77508858419829,66.00000188832576,78.02978424508626,73.3927397552963,74.15128992351902,72.79004867785062,78.85241551607083,79.28468473235947,74.63229323863276,73.51883218459308,74.07922182933684,76.9233244229473,68.41127327366176,67.9136452125226,121.41853757775398,66.00000001079792,75.0170214995873,76.9233244229473,73.38929619605665,76.90939833623442,76.9233244229473,66.00898251376786,75.72197107741627,72.79882039821135,73.90734079594164,78.00365801443654,75.80595617568252,76.4450760547428,67.97028447379208,75.02341866899566,75.30040998868962,76.70651700267454,76.87405163068429,77.21183072828387,72.46828857635053,68.87504824365394,28045040,5,0.75
2.33,0.5708154506437768,0.4291845493562232,69.05447860256847,78.97624071641022,66.71542580994921,81.05392685088634,70.31674480471496,76.40417969120459,76.42318883623466,74.58009159260789,66.29927187627221,77.3022975291995,72.68780934637084,76.41202553148888,77.3392063232571,75.06270023244015,76.34933523240281,83.23125628135818,78.31651656500867,77.12794482489954,78.11319782305604,80.50396585504832,68.47921805774514,68.67696354348658,66.00000000960591,66.01651564859138,78.62278777323746,79.96655027478818,76.40442302716244,67.60938165779793,80.72640124035878,79.49167030129811,79.8412617370203,75.8031106280547,77.36183699479926,85.90540397495776,77.20266506404398,78.56400617589611,81.05392729454235,68.73676714118528,78.65330611393954,79.41546410447005,80.61676226268631,81.05320044974647,79.05879505648045,75.10322104484987,82.11921277984813,78.46475881206642,77.23569670378482,115.81205652548319,79.49166936145707,68.27679146184819,75.12874083903247,75.1058300400182,70.3075782416228,66.22842741510397,87.91184845413845,75.12981686694714,76.13292818802134,74.01087014176949,81.19617253897921,81.58283456519021,76.93847789791252,75.85558303653994,76.7521464037532,78.97200693334743,69.1577087935438,68.67912556499586,1313302194.0005038,66.00000005879924,77.14100218326568,78.46748026916362,75.12551643850114,79.55546471511059,79.18177766916885,66.09048864422911,78.35032324896878,74.72776400338587,76.06746830680595,81.41568939521488,78.2229158124428,78.94509945036181,68.84231930610734,77.50598421767637,77.95346673912236,79.01380951916782,79.43773578701608,79.5499491534099,74.04585970239829,70.35502844657908,28045040,5,0.7292085003076647
5.0,0.8,0.2,74.54600291765138,89.15678473868215,68.06589948737782,91.28826308395938,75.47956781298066,85.79608632293943,85.84257722816278,113.72070734919544,72.65660621794115,87.09003257456851,79.47352026735575,85.81101459015022,86.67075783314337,83.09428408984274,85.69173137032905,90.9715589509699,89.40279015244238,88.9995606262992,90.68226874695385,89.34458273272536,82.58321452210365,76.2706098166663,66.00000213470324,66.53202465351576,88.416622944531,88.29891109218019,85.79654932681814,70.6441883483702,90.09507270409757,89.81087393996022,91.10249651618938,84.80861282333623,88.55123160955738,103.5491801507581,128.77306551237234,88.82758581454495,91.28826361754014,80.97794486887621,90.11521384183088,91.03931736576618,90.47748348124824,91.2875249690895,90.84486141885282,85.21200043777569,147.52783780550345,88.83474595816526,88.15903681434384,298.8064038065298,89.8108689205729,72.63892170367737,84.44895212894266,84.40889684227085,82.37890451886335,71.27208955745353,649.4339027835522,84.45125286784722,85.37486917941789,81.44850525926832,91.33265654410623,89.47229872245244,87.81392292692738,87.39264997680652,89.16414667613374,87.75298570050234,75.12813555817881,76.24347617542695,inf,66.00003196376792,86.85435118840732,86.66544936051524,84.44206186028386,90.16992461067778,88.54192476257954,98659.76045188124,89.61212335065446,84.36963219773125,86.92663171896088,99.04158400599194,88.849211436288,89.28537587964551,80.06945011048742,88.75409465637654,89.54462881209302,88.9672631128311,89.74722199567235,89.81827911916797,83.53294160537818,83.57477387914707,28045040,5,0.6723199999999999
10.0,0.9,0.1,84.63527045725326,96.81695380840873,69.53575581980967,98.07745856389887,80.4710216416036,94.32179664382676,94.39323472279268,226.75059742728217,81.43445838117427,95.07989934520322,85.79091753627165,94.34315410176022,94.2705753735324,92.24936802698598,94.17249562955405,95.28101074053217,98.43239638416902,98.85844321983373,99.9830970369967,96.40407117146466,150.76782910174367,92.23381136602231,66.00017408826056,71.325055436081,95.8733766624596,95.86279533887378,94.32245905610395,74.06772229468258,96.99474792927433,97.38511964050178,99.02757275095028,93.18258132697285,98.29333683323011,117.15444003744867,177.5837406375645,96.8915724877364,98.0774591571334,128.40780809674777,98.97091342928508,99.327363582786,97.5083803239749,98.07671301359223,101.54213671584148,95.93979471174987,267.0204787960489,97.10164783173066,97.44639984877455,812.1413176354391,97.38511135106243,77.65562443987356,93.90707912882924,93.84810277827248,99.60039979694879,78.87343925352793,2521168.6264730985,93.91073843331748,93.7248550264166,90.84232055863923,98.9612009963607,94.19086655616866,97.79821977696625,98.29639689021657,99.62368099976867,95.46090017520595,86.95772334734414,93.4350700620078,inf,66.00208537002442,95.06202198122914,94.84666473378206,93.89612059174931,97.9419249840327,96.1357352631051,inf,98.49486320015018,94.08770054363833,97.63616442123347,115.32613706224627,97.6958334601282,97.1887602129516,129.21366991264625,98.38568898377966,98.8476401560357,96.82114272416608,97.33534485992635,96.52682521108927,94.93380128300352,107.5964927989905,28045040,5,0.6513215599
15.0,0.9333333333333333,0.06666666666666667,94.68852911416057,100.94517325635331,70.45882086059811,101.4654082356072,83.46739756228342,99.30901747355719,99.39504871366148,379.04951590270775,87.1753347290483,99.7366685385076,89.5255969150967,99.33413575591078,98.55821459824807,98.56413189760926,99.13342389605987,97.23265878931963,103.52682391709492,104.43769334656469,104.82321265038196,100.43286793407796,284.3789109028739,107.50525382032454,66.0020853706299,82.80895536064466,99.83200828025161,100.28738398298502,99.30979653226981,76.29386338983278,100.75401405798658,101.40047962885646,103.09382506542481,98.37353187511614,103.94722928293385,124.30340168473128,207.9789901677334,101.36278379880707,101.4654088586102,208.06927645177558,103.77825308397323,103.59773985263456,101.131016376749,101.46465913230473,107.79885391148855,102.82870461701569,368.508822962452,101.73139267909932,102.85088581754049,1510.8068315286234,101.40046951847377,80.97020364722042,99.92346446334622,99.85172586357608,112.79681939849404,84.27814490779642,2296285106588.495,99.92804319772318,98.79116235467774,97.94586810793975,102.94565566236133,96.40888894832196,103.92423049289495,105.05930828192376,105.54344843861281,100.15949111045644,100.1151690882021,112.3600594355963,inf,66.016776982781,99.72997340727511,99.98586214377457,99.90975198186047,102.05516780220934,100.54383361095965,inf,103.38895864487657,100.49986062520924,104.44658569522332,124.94627988853843,102.79177650318077,101.49058465193134,259.58302600021744,103.99713310189196,104.01216027621034,101.13472550961109,101.36904920883248,99.28776040002437,103.06257929198985,130.20903684854363,28045040,5,0.6447356335058557
20.0,0.95,0.05,104.73294880809809,103.7675730390435,71.13422784024598,103.68409337378277,85.61806493403851,102.84750696471407,102.94389221742256,564.0188475008449,91.42574309662415,103.0875960590351,92.18804627075619,102.87529359086153,101.56028034096536,103.51758507611393,102.6532581574464,98.4474696802763,107.09381146938215,108.34667835900407,108.05017850908098,103.27500193304476,492.8966092041834,121.50021642975935,66.01186481373747,101.68333390297589,102.4986815323917,103.42667958556736,102.84836878538974,77.96248156942843,103.35230693140174,104.11933262135621,105.79246054843202,102.2259004398024,107.95139806495449,129.08231567395896,230.57050445256039,104.47113038833801,103.68409401628043,320.17119384844176,107.06939208681123,106.43613103696093,103.53887404192608,103.68334201309992,112.2377128994849,107.96230946875342,456.1415486819385,104.9695435849481,106.71264093092532,2374.1628294954353,104.11932124524839,83.48116653421957,104.4244989214719,104.34286816399359,123.79068414764161,88.51687981227626,3.709308256129413e+20,104.42979170188649,102.50057547428038,103.90468779552928,105.60265463048053,97.81580184280946,108.44050360865867,110.07294165336108,109.6844075686081,103.61259266390836,114.88891787660268,132.37785476148272,inf,66.0657435413862,103.00300161466896,103.80018655070845,104.40864739622184,104.83748022893911,103.7081605573739,inf,106.77052113650605,105.4605930203616,109.55527024832257,131.82372594391376,106.41535903136298,104.4485011998116,634.2308266497103,108.00517559759183,107.59328387143917,104.10763189774767,104.10549195291456,100.7997322316979,109.56952743533427,151.99293464633172,28045040,5,0.6415140775914581
25.0,0.96,0.04,114.77384863793279,105.90814636625912,71.66783396371943,105.31734550544869,87.29798981494845,105.59217264587885,105.6965890947031,777.8016296329827,94.80286434333271,105.72666035712476,94.25921674160968,105.62202899860016,103.87264670758861,107.64705497706731,105.38345351284505,99.31193484462563,109.8413277949777,111.35836448995511,110.45114890378792,105.4745858987766,783.7860000779655,134.27779987497286,66.0452760833083,128.10494608281897,104.49611891214577,105.86170643105396,105.59309866172035,79.30536103171998,105.3399830207835,106.16725157011986,107.79591584381546,105.32223358390435,111.05504988348329,132.64189296325628,248.74428592546613,106.85671977464655,105.31734616229701,464.8602412970034,109.56520382969549,108.54500287275334,105.32786748420124,105.31659252184083,115.68055795502733,112.0742038895014,533.5663539410195,107.46574496741306,109.73391874549945,3389.713525743213,106.16723922366859,85.51819952540363,108.05493205570373,107.96511755603225,133.3682313572054,92.03619389777323,8.868840118010789e+30,108.060816363335,105.45247650451779,109.14844966853656,107.57855841522978,98.82945368455502,112.05258983055299,114.09830060591392,112.87048235104083,106.36652611799843,131.53319702067898,153.29717357738306,inf,66.1797793536544,105.52479346905241,106.85873083570515,108.03730835989674,106.93167435068425,106.19591690636443,inf,109.35231368042123,109.57711800337881,113.68631794678942,137.19223820907595,109.24168604015833,106.70086281001994,1857.0611170439533,111.1386668727387,110.3335944300053,106.37289002329604,106.16966973376408,101.75495049109996,115.07653194942931,173.28252641368704,28045040,5,0.639603283141982
50.0,0.98,0.02,164.96254603732018,112.34926407528205,73.36907287937733,109.99434254275774,92.5692682102897,114.11788296676617,114.247246589333,2205.428453843549,105.6381874976829,114.21476767279033,100.72002575210504,114.15416847031602,110.99590881004596,122.20354764353169,113.86421375204125,101.65856575464667,118.30512485932,120.63782657541037,117.429904105156,112.29418196154778,3669.2086859100136,184.9532743072833,68.80238321549942,369.5881029445833,110.36156929552668,113.42559067774754,114.11900839100615,83.73762062201209,111.4129554118756,112.25725558371025,113.60632555904849,115.61637400921201,120.69005502996252,142.99682336036926,309.2565158546715,114.18331308645199,109.99434324070086,1680.479939098269,117.0593076920214,114.66668499863636,110.52099918287476,109.9935851143499,126.37388927488064,125.4995890105645,830.2997987125848,115.19235560881546,119.32067913202903,10502.904513467798,112.2572402684657,92.34239599472357,120.1568853018081,120.03854839852217,170.07255562205162,104.30038086901591,5.3301471443285644e+113,120.16483598350504,115.09090445575869,129.83482954526656,113.31096172707902,101.63433224022938,123.95354175214239,127.45029341409872,122.66646731503896,115.37882463590958,253.0305881626404,269.4883803107654,inf,69.27111546696123,113.29251777626911,116.9461912704185,120.13307006824868,113.1514396397689,114.17260810960744,inf,117.19853230323326,124.13490846867863,127.52970337152858,154.0873396782466,118.1699806751118,113.52459318895902,4469354.812559267,121.06072091007753,118.69000686683307,113.2316105594223,112.32478472958921,103.78614959265018,135.0584159325331,277.0558018010156,28045040,5,0.6358303199128832
75.0,0.9866666666666667,0.013333333333333334,215.14422958695826,116.00652753783564,74.38892852920522,112.50387021427835,95.68283021830905,119.10510379649662,119.24906058020187,4125.692303093887,112.16371809918199,119.4235373152296,104.51480384741699,119.14515010846699,115.13620066558694,132.03504565307105,118.82513966698176,102.84521234739773,123.22460639880879,126.03195712093756,121.22885425492011,116.27950755278084,9323.383608967404,222.1481410881606,96.82533829710518,777.3204344297314,113.58870414169459,117.8501793218588,119.10634586717204,86.50946242308719,114.92047695014843,115.66771731030359,116.7653418213072,122.16456811216631,126.32442478083246,148.63427048364193,347.8268746850208,118.44356037928752,112.50387093427162,3722.1904458922113,121.2950206853844,117.9971207982747,113.34626703668482,112.5031105377376,132.62830026252777,133.76095576825588,1045.9105358162299,119.72752552541155,125.1061708341836,20639.236234555738,115.66770027996897,96.68711088742742,127.85502828823067,127.7176189279963,197.4864464014277,112.46160118986974,2.0050499894818472e+245,127.86436414055213,121.09293683564911,145.98182576342322,116.42140541227398,103.08287119654767,131.443374624226,135.91862647921045,128.35180604909274,120.99503280851592,475.7920213242879,403.131082030307,inf,82.78806891245199,117.80749012860093,123.28283542097837,127.82706207345538,116.62937434952,119.0497902424346,inf,121.69811506070755,134.13448851883044,136.39353081146362,164.14457478955063,123.53541581530784,117.4295545625894,379569846309.4477,127.02837310865344,123.49906708315848,117.14698901906073,115.783629819031,104.5023905614498,149.0425369247903,380.8703411574067,28045040,5,0.6345868051211123
100.0,0.99,0.01,265.3241609368307,118.56439785357,75.12146797669773,114.20120784781207,97.90288391701824,122.6435932876535,122.79790408396289,6457.314294595543,116.85906758239817,123.24319112557525,107.21287769121338,122.68630793445148,118.0665349121986,139.65110876068434,122.34497225990646,103.6213866341879,126.70642657470856,129.8498059968345,123.81683163434013,119.10649518135556,18147.47360922783,251.72618573431814,234.25069605501002,1331.2288631033073,115.79979796367469,120.98947492444113,122.64491812029195,88.55575294452859,117.39687165761475,118.03295652435378,118.91706459655593,127.07007666276205,130.32178303108745,152.4736338928136,376.7668221886303,121.46679007648875,114.20120858271906,6595.3443973165995,124.2458099502798,120.26607023843783,115.27105715452157,114.2004467100737,137.0655233594298,139.78427824682734,1218.8628118701554,122.9649552454769,129.30493007345538,33501.02251118742,118.03293828317554,99.93175256254065,133.61423500770002,133.4621165409851,220.21939282236303,118.72612207591854,inf,133.6246406864879,125.52915905328493,159.8581671989743,118.53518471462476,104.04149682906264,137.01631918816656,142.25023296071734,132.37502265938994,125.14385379248685,881.9322692364268,552.8867702908332,inf,125.68245519954591,121.00440049493895,127.98590761558582,133.5830625837756,119.03919574502613,122.61815334141332,inf,124.86145629801821,142.02629938495735,143.0531827384506,171.3668861556613,127.42131139627287,120.17358221727302,7.785272532326237e+17,131.34793079057707,126.88648892137131,119.8917025003687,118.18784106093884,104.86843600276954,160.14271332739327,486.82111857898445,28045040,5,0.6339676587267709
