station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
24015503,edf_california,logt,0.06480710886884289,0.4472608134160001,Δo > Δ,1,8,1,1
24015503,edf_cunnane,logwald,0.07405478854939873,0.4472608134160001,Δo > Δ,1,8,1,2
24015503,edf_gringorten,logwald,0.07465553347310405,0.4472608134160001,Δo > Δ,1,8,1,3
24015503,edf_hazen,logwald,0.07557917879330112,0.4472608134160001,Δo > Δ,1,8,1,4
24015503,edf_blom,logwald,0.07575757575757576,0.4472608134160001,Δo > Δ,1,8,1,5
24015503,edf_tukey,logwald,0.08,0.4472608134160001,Δo > Δ,1,8,1,6
24015503,edf_filliben,logwald,0.0815899581589958,0.4472608134160001,Δo > Δ,1,8,1,7
24015503,edf_jenkinson,logwald,0.08233890214797135,0.4472608134160001,Δo > Δ,1,8,1,8
24015503,edf_beard,logwald,0.08233890214797135,0.4472608134160001,Δo > Δ,1,8,1,9
24015503,edf_chegodayev,logwald,0.08333333333333333,0.4472608134160001,Δo > Δ,1,8,1,10
24015503,edf_adamowski,logwald,0.08823529411764706,0.4472608134160001,Δo > Δ,1,8,1,11
24015503,edf_weibull,fisk,0.09468366939073442,0.4472608134160001,Δo > Δ,1,8,1,12
