station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
54010010,edf_hazen,logjohnsonsu,0.04065261930491193,0.530385761606,Δo > Δ,1,6,1,1
54010010,edf_gringorten,logjohnsonsu,0.04239783137332999,0.530385761606,Δo > Δ,1,6,1,2
54010010,edf_cunnane,genextreme,0.04671362421521813,0.530385761606,Δo > Δ,1,6,1,3
54010010,edf_blom,genextreme,0.04993943066683104,0.530385761606,Δo > Δ,1,6,1,4
54010010,edf_tukey,genextreme,0.05520258856156787,0.530385761606,Δo > Δ,1,6,1,5
54010010,edf_filliben,genextreme,0.057166453447663704,0.530385761606,Δo > Δ,1,6,1,6
54010010,edf_beard,genextreme,0.05808990088626677,0.530385761606,Δo > Δ,1,6,1,7
54010010,edf_jenkinson,genextreme,0.05808990088626677,0.530385761606,Δo > Δ,1,6,1,8
54010010,edf_chegodayev,genextreme,0.05931443066683102,0.530385761606,Δo > Δ,1,6,1,9
54010010,edf_california,t,0.06280540930029843,0.530385761606,Δo > Δ,1,6,1,10
54010010,edf_adamowski,genextreme,0.06532404605144643,0.530385761606,Δo > Δ,1,6,1,11
54010010,edf_weibull,genextreme,0.09279657352397389,0.530385761606,Δo > Δ,1,6,1,12
