station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
29004520,edf_hazen,logcrystalball,0.01829256935655932,0.41761268023100007,Δo > Δ,1,9,1,1
29004520,edf_gringorten,logcrystalball,0.02413612435216106,0.41761268023100007,Δo > Δ,1,9,1,2
29004520,edf_cunnane,logcrystalball,0.02795000688457916,0.41761268023100007,Δo > Δ,1,9,1,3
29004520,edf_blom,logcrystalball,0.03030018314779892,0.41761268023100007,Δo > Δ,1,9,1,4
29004520,edf_tukey,logcrystalball,0.034161187008802774,0.41761268023100007,Δo > Δ,1,9,1,5
29004520,edf_filliben,logcrystalball,0.0356103518322336,0.41761268023100007,Δo > Δ,1,9,1,6
29004520,edf_beard,logcrystalball,0.03629338317084985,0.41761268023100007,Δo > Δ,1,9,1,7
29004520,edf_jenkinson,logcrystalball,0.03629338317084985,0.41761268023100007,Δo > Δ,1,9,1,8
29004520,edf_chegodayev,logcrystalball,0.03720070068661452,0.41761268023100007,Δo > Δ,1,9,1,9
29004520,edf_adamowski,logcrystalball,0.04167998400128403,0.41761268023100007,Δo > Δ,1,9,1,10
29004520,edf_weibull,logcrystalball,0.06273261558023135,0.41761268023100007,Δo > Δ,1,9,1,11
29004520,edf_california,logcrystalball,0.07384812491211479,0.41761268023100007,Δo > Δ,1,9,1,12
