station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21205502,edf_hazen,arcsine,0.06465346037390424,0.4472608134160001,Δo > Δ,1,8,1,1
21205502,edf_gringorten,arcsine,0.06896551724137932,0.4472608134160001,Δo > Δ,1,8,1,2
21205502,edf_cunnane,arcsine,0.07317073170731708,0.4472608134160001,Δo > Δ,1,8,1,3
21205502,edf_blom,arcsine,0.07575757575757576,0.4472608134160001,Δo > Δ,1,8,1,4
21205502,edf_blom,logarcsine,0.07575757575757576,0.4472608134160001,Δo > Δ,1,8,1,5
21205502,edf_tukey,arcsine,0.08,0.4472608134160001,Δo > Δ,1,8,1,6
21205502,edf_tukey,logarcsine,0.08,0.4472608134160001,Δo > Δ,1,8,1,7
21205502,edf_filliben,arcsine,0.0815899581589958,0.4472608134160001,Δo > Δ,1,8,1,8
21205502,edf_filliben,logarcsine,0.0815899581589958,0.4472608134160001,Δo > Δ,1,8,1,9
21205502,edf_weibull,lognct,0.08224212376839946,0.4472608134160001,Δo > Δ,1,8,1,10
21205502,edf_beard,logarcsine,0.08233890214797135,0.4472608134160001,Δo > Δ,1,8,1,11
21205502,edf_beard,arcsine,0.08233890214797135,0.4472608134160001,Δo > Δ,1,8,1,12
21205502,edf_jenkinson,logarcsine,0.08233890214797135,0.4472608134160001,Δo > Δ,1,8,1,13
21205502,edf_jenkinson,arcsine,0.08233890214797135,0.4472608134160001,Δo > Δ,1,8,1,14
21205502,edf_chegodayev,logarcsine,0.08333333333333333,0.4472608134160001,Δo > Δ,1,8,1,15
21205502,edf_chegodayev,arcsine,0.08333333333333333,0.4472608134160001,Δo > Δ,1,8,1,16
21205502,edf_adamowski,arcsine,0.08823529411764706,0.4472608134160001,Δo > Δ,1,8,1,17
21205502,edf_adamowski,logarcsine,0.08823529411764706,0.4472608134160001,Δo > Δ,1,8,1,18
21205502,edf_california,beta,0.09662813236799883,0.4472608134160001,Δo > Δ,1,8,1,19
