station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26015030,edf_gringorten,hypsecant,0.06316127125736692,0.41761268023100007,Δo > Δ,1,9,1,1
26015030,edf_hazen,laplace,0.0640378354866372,0.41761268023100007,Δo > Δ,1,9,1,2
26015030,edf_beard,logistic,0.06440001485224645,0.41761268023100007,Δo > Δ,1,9,1,3
26015030,edf_jenkinson,logistic,0.06440001485224645,0.41761268023100007,Δo > Δ,1,9,1,4
26015030,edf_filliben,logistic,0.06457077268690048,0.41761268023100007,Δo > Δ,1,9,1,5
26015030,edf_chegodayev,logistic,0.06485485096794512,0.41761268023100007,Δo > Δ,1,9,1,6
26015030,edf_tukey,logistic,0.0649330638927581,0.41761268023100007,Δo > Δ,1,9,1,7
26015030,edf_cunnane,hypsecant,0.06532152872470151,0.41761268023100007,Δo > Δ,1,9,1,8
26015030,edf_blom,logistic,0.06589831485800912,0.41761268023100007,Δo > Δ,1,9,1,9
26015030,edf_adamowski,logistic,0.06821431345394736,0.41761268023100007,Δo > Δ,1,9,1,10
26015030,edf_weibull,t,0.08070687742601035,0.41761268023100007,Δo > Δ,1,9,1,11
26015030,edf_california,dweibull,0.09364416452905489,0.41761268023100007,Δo > Δ,1,9,1,12
