station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
14015020,2.0,6,logbetaprime,56.22980835486272,57.91833333333333,56.515757705978416,59.97947305477589,55.85719361189077,57.783511802894736,58.0809420240232,56.909809988534725,57.97097030158628,57.22166666267931,2.9153549166422987,0.505963934170961,6.251579930501904,-0.667084611448554,2.6888352742073796,3.1871619237766935,1.1948759516311913,3.003506647664156,1.7333614444744794
14015020,2.33,6,logbetaprime,60.31115001151186,60.1572067917679,58.81769017641453,61.92732036322015,57.931760884269664,60.03090501227104,60.31397050014858,59.21070607958486,65.77463555597815,59.65534623376784,-0.2559015418997612,-2.5391337718600138,2.6097857007682856,-4.107227349770204,-0.46683453994826873,0.0046763438276808955,-1.8585218869842546,8.306371442858907,-1.0993210485681582
14015020,5.0,6,logbetaprime,78.70612025290998,68.47746419422788,68.22478482741441,68.21999128506586,66.94462180366958,68.45772713321645,68.52204892115617,68.3435584056392,70.94160191032283,67.6255873291655,-14.937258817981025,-15.362943909621407,-15.371049996219588,-17.56899678025472,-14.970396402075249,-14.862473455036284,-15.162455817366016,-10.94494363462819,-16.38511894885337
14015020,10.0,6,logbetaprime,94.39413448318976,73.99690899868618,75.28113740536266,71.72346694006046,74.28546401558704,74.11320998162432,73.8887583218008,74.9179743417308,73.18821906630585,71.10877983663352,-27.564969619022506,-25.38882612109097,-31.608437949709334,-27.069455288565457,-27.3647903074147,-27.751685949415773,-25.996645414650988,-28.974493009144165,-32.74610350515421
14015020,15.0,6,logbetaprime,103.51930103909744,76.75122668898243,79.07083324410551,73.31010759876456,78.42710515912401,76.95497511854654,76.54359608316666,78.3550334523085,74.18936070195967,72.26123762453894,-34.87641241043193,-30.919704259995882,-41.20740567681553,-31.994290531395798,-34.51930934891403,-35.2422754303586,-32.115700138275606,-39.53389011527504,-43.25702747712654
14015020,20.0,6,logbetaprime,110.03154666098789,78.55496178466731,81.6553985749995,74.29771822529423,81.32697610822598,78.82304934283547,78.27381469327861,80.66263917292503,74.81493887097233,72.83380655549028,-40.06950568266243,-34.751098618329856,-48.09545876945689,-35.295263547685906,-39.59311087092454,-40.57261306626507,-36.40955439742262,-47.07162542864731,-51.07208021203389
14015020,25.0,6,logbetaprime,115.11972491778262,79.88275460181774,83.61181894601715,75.0005066090103,83.5606376105402,80.2017853772474,79.543263313181,82.3901378594558,75.26260579455021,73.17557695981438,-44.11086033726115,-37.68355523052085,-53.491929751781875,-37.7678871412317,-43.53760876555393,-44.72592665016586,-39.72512719199253,-52.95739989661436,-57.31987324268395
14015020,50.0,6,logbetaprime,131.21275569652155,83.68503531008693,89.47743158924285,76.90825837558748,90.44149123455765,84.16676999168538,83.15868093096574,87.47239472719433,76.49356851002754,73.8529044231663,-56.7935715272452,-46.64340869647425,-70.60944880032756,-45.08026560091176,-55.89615201995244,-57.785999281840404,-50.004759908246534,-71.53436328352348,-77.66769867937995
14015020,75.0,6,logbetaprime,140.87752200248872,85.72521805473554,92.79257108989636,77.8729721377544,94.4409056961695,86.3045492084238,85.08653055073182,90.28221691841424,77.12734220916036,74.07573311677211,-64.3361489177414,-51.819828190780726,-80.90682573830827,-49.17002432792496,-63.233019921432266,-65.5697101417153,-56.04127458433612,-82.6557456374489,-90.1803952185138
14015020,100.0,6,logbetaprime,147.8658006300225,87.10511076963826,95.10414634894832,78.50398226400492,97.2715377155088,87.75453392568693,86.38567722970126,92.21547790647088,77.54680285069304,74.18621874464804,-69.75559679968086,-55.47776443677384,-88.35452210915531,-52.01342972749885,-68.49932876999783,-71.16934817428631,-60.348136762892125,-90.67942867318483,-99.3170741576445
