station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
1602500044,2.0,6,ksone,64.93333333333334,64.93333333333334,54.40845146922908,70.27378187605228,59.59288479061438,64.15145659813231,65.94702195785017,58.65413955019676,67.61753261436505,60.74980530493626,0.0,-19.34,7.6,-8.96,-1.22,1.54,-10.71,3.97,-6.89
1602500044,2.33,6,ksone,72.90777777024788,70.73429305190149,61.12126190808699,75.32068782405845,64.9681243492379,70.0036905825549,71.70584584719131,65.55205314646717,77.22080413168234,67.3482092318973,-3.07,-19.28,3.2,-12.22,-4.15,-1.68,-11.22,5.59,-8.25
1602500044,5.0,6,ksone,98.71597976608042,92.29222338421076,94.1803612625708,91.62510663893666,88.32060233120148,92.08969389946492,92.54581318976524,95.13262154971284,97.06293234484367,88.63047862747908,-6.96,-4.82,-7.74,-11.77,-7.2,-6.67,-3.77,-1.7,-11.38
1602500044,10.0,6,ksone,109.97686191032945,106.59320000211665,125.46449451189216,100.70267244465136,107.34085102425306,107.03614411767694,105.8874831268651,117.7360169444705,109.49699883029224,97.67417483675835,-3.17,12.34,-9.21,-2.46,-2.75,-3.86,6.59,-0.44,-12.6
1602500044,15.0,6,ksone,113.73048929174578,113.72968460929938,144.77018005818078,104.81368573765832,118.07191460978558,114.58330524609892,112.40274352729324,129.70039891275408,115.81472430230151,100.60038995738898,-0.0,21.44,-8.51,3.68,0.74,-1.18,12.31,1.8,-13.05
1602500044,20.0,6,ksone,115.60730298245396,118.40319333022178,158.99557699931978,107.37260189280995,125.58553021919504,119.5578221569939,116.61836864049424,137.7258328934864,120.00982308994782,102.03432451558356,2.36,27.29,-7.67,7.95,3.3,0.87,16.06,3.67,-13.3
1602500044,25.0,6,ksone,116.73339119687886,121.8435274044304,170.35312634519468,109.19353870782098,131.37298566962545,123.2359891847732,119.6959214035374,143.71138332163744,123.12966447989108,102.88166673167284,4.19,31.48,-6.91,11.14,5.28,2.48,18.77,5.19,-13.46
1602500044,50.0,6,ksone,118.98556762572866,131.6953022531888,207.567027724628,114.13655641578887,149.20139600336452,133.84523776218464,128.38877995063365,161.10870130952674,132.21970746325513,104.53352620376684,9.65,42.68,-4.25,20.25,11.1,7.32,26.15,10.01,-13.83
1602500044,75.0,6,ksone,119.73629310201194,136.9814509078338,230.7811564372629,116.63614640074124,159.56394780470265,139.58463032793486,132.98010642632005,170.5304722377596,137.19484578833084,105.06483327258206,12.59,48.12,-2.66,24.96,14.22,9.96,29.79,12.73,-13.96
1602500044,100.0,6,ksone,120.11165584015356,140.5567767150785,247.93690679797925,118.2711045135357,166.89816415373988,143.4850884073685,136.05673894089472,176.90901017895803,140.59884090253593,105.32464704971426,14.55,51.56,-1.56,28.03,16.29,11.72,32.11,14.57,-14.04
1602500044,200.0,6,ksone,120.67469994736602,148.66676102556272,291.72830271471355,121.8248432684018,184.53035976978668,152.3882658979619,142.949960818012,191.31899877821056,148.43651661445767,105.70325538777544,18.83,58.63,0.94,34.6,20.81,15.58,36.92,18.7,-14.16
1602500044,250.0,6,ksone,120.78730876880851,151.145139056937,306.5949955000023,122.87044213180886,190.19885229841609,155.1244891606542,145.0329037636214,195.68897635161076,150.86365065804645,105.77662912922848,20.09,60.6,1.7,36.49,22.14,16.72,38.28,19.94,-14.19
1602500044,500.0,6,ksone,121.01252641169349,158.4947923690903,355.28757460673626,125.86785165723194,207.7926937998,163.28140497114077,151.14527636489106,208.49669291099832,158.14812349189117,105.91947742072024,23.65,65.94,3.86,41.76,25.89,19.94,41.96,23.48,-14.25
1602500044,750.0,6,ksone,121.08759895932182,162.57762116952114,385.6036780513301,127.46980726233473,218.07802813857836,167.8402680523708,154.49919697678467,215.4855247345677,162.2500730504089,105.96536920102628,25.52,68.6,5.01,44.48,27.86,21.63,43.81,25.37,-14.27
1602500044,1000.0,6,ksone,121.12513523313598,165.38864805631906,407.9669784678804,128.54797847030002,225.3738146769873,170.99051914084407,156.79118017668452,220.23360564902555,165.09688627880018,105.98780088314912,26.76,70.31,5.77,46.26,29.16,22.75,45.0,26.63,-14.28
