station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
15035020,edf_hazen,dweibull,0.08185461118738263,0.530385761606,Δo > Δ,1,6,1,1
15035020,edf_gringorten,dweibull,0.08675657197169634,0.530385761606,Δo > Δ,1,6,1,2
15035020,edf_cunnane,dweibull,0.08991912731641488,0.530385761606,Δo > Δ,1,6,1,3
15035020,edf_blom,dweibull,0.09185461118738264,0.530385761606,Δo > Δ,1,6,1,4
15035020,edf_tukey,dweibull,0.09501250592422472,0.530385761606,Δo > Δ,1,6,1,5
15035020,edf_filliben,dweibull,0.09619082485588226,0.530385761606,Δo > Δ,1,6,1,6
15035020,edf_beard,dweibull,0.09674489331904407,0.530385761606,Δo > Δ,1,6,1,7
15035020,edf_jenkinson,dweibull,0.09674489331904407,0.530385761606,Δo > Δ,1,6,1,8
15035020,edf_chegodayev,dweibull,0.09747961118738263,0.530385761606,Δo > Δ,1,6,1,9
15035020,edf_adamowski,dweibull,0.10108538041815185,0.530385761606,Δo > Δ,1,6,1,10
15035020,edf_weibull,dweibull,0.11756889690166833,0.530385761606,Δo > Δ,1,6,1,11
15035020,edf_california,dweibull,0.16518794452071595,0.530385761606,Δo > Δ,1,6,1,12
