station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21195502,edf_hazen,foldnorm,0.08613176188737051,0.48442053926100004,Δo > Δ,1,7,1,1
21195502,edf_gringorten,foldnorm,0.09094717119716186,0.48442053926100004,Δo > Δ,1,7,1,2
21195502,edf_cunnane,foldnorm,0.09406826982387848,0.48442053926100004,Δo > Δ,1,7,1,3
21195502,edf_blom,foldnorm,0.095983978636139,0.48442053926100004,Δo > Δ,1,7,1,4
21195502,edf_adamowski,anglit,0.09704001768429338,0.48442053926100004,Δo > Δ,1,7,1,5
21195502,edf_chegodayev,anglit,0.09853561903211161,0.48442053926100004,Δo > Δ,1,7,1,6
21195502,edf_tukey,foldnorm,0.0991187748743835,0.48442053926100004,Δo > Δ,1,7,1,7
21195502,edf_jenkinson,anglit,0.09926805878894163,0.48442053926100004,Δo > Δ,1,7,1,8
21195502,edf_beard,anglit,0.09926805878894163,0.48442053926100004,Δo > Δ,1,7,1,9
21195502,edf_filliben,anglit,0.09981999913522899,0.48442053926100004,Δo > Δ,1,7,1,10
21195502,edf_weibull,anglit,0.11370668435096004,0.48442053926100004,Δo > Δ,1,7,1,11
21195502,edf_california,foldnorm,0.15756033331594194,0.48442053926100004,Δo > Δ,1,7,1,12
