station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
23057140,edf_blom,logjohnsonsu,0.06892497719160429,0.41761268023100007,Δo > Δ,1,9,1,1
23057140,edf_cunnane,logjohnsonsu,0.07010006532321411,0.41761268023100007,Δo > Δ,1,9,1,2
23057140,edf_hazen,genextreme,0.07159717939052669,0.41761268023100007,Δo > Δ,1,9,1,3
23057140,edf_tukey,logjohnsonsu,0.07172278197836776,0.41761268023100007,Δo > Δ,1,9,1,4
23057140,edf_gringorten,logjohnsonsu,0.07200700658942316,0.41761268023100007,Δo > Δ,1,9,1,5
23057140,edf_filliben,logjohnsonsu,0.0728096555959408,0.41761268023100007,Δo > Δ,1,9,1,6
23057140,edf_beard,logjohnsonsu,0.07332192909990293,0.41761268023100007,Δo > Δ,1,9,1,7
23057140,edf_jenkinson,logjohnsonsu,0.07332192909990293,0.41761268023100007,Δo > Δ,1,9,1,8
23057140,edf_chegodayev,logjohnsonsu,0.0740024172367264,0.41761268023100007,Δo > Δ,1,9,1,9
23057140,edf_adamowski,logjohnsonsu,0.07736187972272865,0.41761268023100007,Δo > Δ,1,9,1,10
23057140,edf_weibull,logjohnsonsu,0.0931513534069392,0.41761268023100007,Δo > Δ,1,9,1,11
23057140,edf_california,bradford,0.1196977949759992,0.41761268023100007,Δo > Δ,1,9,1,12
