station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
35165000,2.0,9,logloglaplace,31.600000004557987,36.45555555555556,34.29280196144138,38.63572188278616,34.27538922832495,32.87358595022631,34.46801397467445,33.73071005347757,31.600000000000005,40.37835309527552,13.32,7.85,18.21,7.81,3.87,8.32,6.32,-0.0,21.74
35165000,2.33,9,logloglaplace,32.91580550617562,38.82371937978829,36.47181548107138,40.69605339174608,36.46975852011153,35.268052321078954,36.80383721023417,35.88404316953789,33.14625622279473,43.75373136676156,15.22,9.75,19.12,9.74,6.67,10.56,8.27,0.7,24.77
35165000,5.0,9,logloglaplace,40.65288275272568,47.624454640005816,45.85471356865532,47.35211319663376,46.00309373463839,46.35737873752794,46.64520309224492,45.58654570690644,41.98375033225993,54.93825424963309,14.64,11.34,14.15,11.63,12.31,12.85,10.82,3.17,26.0
35165000,10.0,9,logloglaplace,49.772101402276654,53.46263609975957,53.37538696305861,51.05790740933547,53.7678545790582,55.7547800106573,54.22628934802864,53.87209652121222,50.49649035337736,59.89392618218892,6.9,6.75,2.52,7.43,10.73,8.21,7.61,1.43,16.9
35165000,15.0,9,logloglaplace,56.30620177245368,56.37601000663706,57.5777880153296,52.73617332286641,58.14866703280714,61.088189698071375,58.33549706876013,58.700204541598495,55.59374701555648,61.5461363393629,0.12,2.21,-6.77,3.17,7.83,3.48,4.08,-1.28,8.51
35165000,20.0,9,logloglaplace,61.59757185721609,58.28390711712697,60.50754163109323,53.78081644432745,61.21599960166453,64.8196005246332,61.14655674649995,62.15050071344169,59.25062412197269,62.37031567601923,-5.69,-1.8,-14.53,-0.62,4.97,-0.74,0.89,-3.96,1.24
35165000,25.0,9,logloglaplace,66.13085138941796,59.68837725535904,62.75907832761743,54.52418942065059,63.57865048996457,67.68882463043593,63.27725231300808,64.84921420063229,62.10720198861469,62.86363607606036,-10.79,-5.37,-21.29,-4.01,2.3,-4.51,-1.98,-6.48,-5.2
35165000,50.0,9,logloglaplace,83.09165163014775,63.71023190238186,69.68087495122,56.54210995215891,70.85685934578457,76.48783138870111,69.67014822601944,73.40264966422971,71.07694627713857,63.84549486305136,-30.42,-19.25,-46.96,-17.27,-8.63,-19.26,-13.2,-16.9,-30.14
35165000,75.0,9,logloglaplace,95.49697118255123,65.86823103024629,73.70444208415897,57.56253396214319,75.0872318174493,81.57005480312615,73.28055201038006,78.55309027956977,76.38255572331961,64.17031707803697,-44.98,-29.57,-65.9,-27.18,-17.07,-30.32,-21.57,-25.02,-48.82
35165000,100.0,9,logloglaplace,105.6801718096958,67.32780972882972,76.55671724213403,58.22998363335231,78.08132704987979,85.1521655801148,75.79461378919441,82.2837555985602,80.1699336076442,64.33190951736418,-56.96,-38.04,-81.49,-35.35,-24.11,-39.43,-28.43,-31.82,-64.27
35165000,200.0,9,logloglaplace,136.1425680752636,70.63860180306332,83.44245775622284,59.68074970799161,85.27943388486804,93.71480995316332,81.71514152248409,91.56240159768872,89.36534068387863,64.57264748116818,-92.73,-63.16,-128.12,-59.64,-45.27,-66.61,-48.69,-52.34,-110.84
35165000,250.0,9,logloglaplace,148.12847352921898,71.65036631814642,85.66778364964954,60.10760138824955,87.59351975953209,96.45355272113817,83.58520523960259,94.64351392380284,92.34486295071534,64.62043196974163,-106.74,-72.91,-146.44,-69.11,-53.57,-77.22,-56.51,-60.41,-129.23
35165000,500.0,9,logloglaplace,194.29076396352116,74.65076348325374,92.6220991031112,61.33125353356553,94.77596904279416,104.91428874727136,89.29970186712387,104.5322494730839,101.6538610785672,64.71537174934687,-160.27,-109.77,-216.79,-105.0,-85.19,-117.57,-85.87,-91.13,-200.22
35165000,750.0,9,logloglaplace,229.2226402118004,76.31752345656767,96.7263714503556,61.985230374654094,98.97481852338416,109.83479883788448,92.5839892002566,110.55347900818258,107.13411008313832,64.74673192922154,-200.35,-136.98,-269.8,-131.6,-108.7,-147.58,-107.34,-113.96,-254.03
35165000,1000.0,9,logloglaplace,258.54897465534685,77.46508739516085,99.65739676049252,62.42537927671594,101.95322530222816,113.31466552571592,94.89110867883868,114.9377228010282,111.03683687292931,64.76232411081848,-233.76,-159.44,-314.17,-153.6,-128.17,-172.47,-124.95,-132.85,-299.23
