station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21206890,edf_blom,t,0.05879577654055945,0.4472608134160001,Δo > Δ,1,8,1,1
21206890,edf_tukey,t,0.05940183714661995,0.4472608134160001,Δo > Δ,1,8,1,2
21206890,edf_filliben,t,0.0596289740264766,0.4472608134160001,Δo > Δ,1,8,1,3
21206890,edf_cunnane,t,0.05970907216076182,0.4472608134160001,Δo > Δ,1,8,1,4
21206890,edf_jenkinson,t,0.05973596602490161,0.4472608134160001,Δo > Δ,1,8,1,5
21206890,edf_beard,t,0.05973596602490161,0.4472608134160001,Δo > Δ,1,8,1,6
21206890,edf_chegodayev,t,0.05987802762281047,0.4472608134160001,Δo > Δ,1,8,1,7
21206890,edf_adamowski,t,0.060578307734855286,0.4472608134160001,Δo > Δ,1,8,1,8
21206890,edf_gringorten,t,0.06271279677928876,0.4472608134160001,Δo > Δ,1,8,1,9
21206890,edf_hazen,t,0.06733102338027397,0.4472608134160001,Δo > Δ,1,8,1,10
21206890,edf_weibull,johnsonsu,0.0786409975665403,0.4472608134160001,Δo > Δ,1,8,1,11
21206890,edf_california,tukeylambda,0.12499999999965183,0.4472608134160001,Δo > Δ,1,8,1,12
