station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26125300,edf_chegodayev,dgamma,0.12291508647551258,0.3942745923300002,Δo > Δ,1,10,1,1
26125300,edf_jenkinson,dgamma,0.12300772023866657,0.3942745923300002,Δo > Δ,1,10,1,2
26125300,edf_beard,dgamma,0.12300772023866657,0.3942745923300002,Δo > Δ,1,10,1,3
26125300,edf_tukey,anglit,0.1230254006170245,0.3942745923300002,Δo > Δ,1,10,1,4
26125300,edf_filliben,dgamma,0.12307743016173472,0.3942745923300002,Δo > Δ,1,10,1,5
26125300,edf_blom,dgamma,0.12361865120346754,0.3942745923300002,Δo > Δ,1,10,1,6
26125300,edf_cunnane,dgamma,0.12385777124172676,0.3942745923300002,Δo > Δ,1,10,1,7
26125300,edf_gringorten,dgamma,0.12424527802309543,0.3942745923300002,Δo > Δ,1,10,1,8
26125300,edf_adamowski,dgamma,0.12452499751839277,0.3942745923300002,Δo > Δ,1,10,1,9
26125300,edf_hazen,logjohnsonsu,0.12458148633684879,0.3942745923300002,Δo > Δ,1,10,1,10
26125300,edf_weibull,semicircular,0.1288459617840712,0.3942745923300002,Δo > Δ,1,10,1,11
26125300,edf_california,dgamma,0.16262023561363084,0.3942745923300002,Δo > Δ,1,10,1,12
