station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
29065501,edf_california,loggenpareto,0.08291649691532454,0.5865427407550001,Δo > Δ,1,5,1,1
29065501,edf_gringorten,logtrapezoid,0.08506913713229036,0.5865427407550001,Δo > Δ,1,5,1,2
29065501,edf_cunnane,logtrapezoid,0.08554424070801236,0.5865427407550001,Δo > Δ,1,5,1,3
29065501,edf_blom,logtrapezoid,0.08737574253951419,0.5865427407550001,Δo > Δ,1,5,1,4
29065501,edf_tukey,logtrapezoid,0.09035193301570466,0.5865427407550001,Δo > Δ,1,5,1,5
29065501,edf_filliben,logtrapezoid,0.09145864317413899,0.5865427407550001,Δo > Δ,1,5,1,6
29065501,edf_beard,logtrapezoid,0.09197832706774922,0.5865427407550001,Δo > Δ,1,5,1,7
29065501,edf_jenkinson,logtrapezoid,0.09197832706774922,0.5865427407550001,Δo > Δ,1,5,1,8
29065501,edf_chegodayev,logtrapezoid,0.09266674783051954,0.5865427407550001,Δo > Δ,1,5,1,9
29065501,edf_hazen,logtrapezoid,0.0944441371322905,0.5865427407550001,Δo > Δ,1,5,1,10
29065501,edf_adamowski,logtrapezoid,0.09603375119752289,0.5865427407550001,Δo > Δ,1,5,1,11
29065501,edf_weibull,logtrapezoid,0.11118526634903803,0.5865427407550001,Δo > Δ,1,5,1,12
