station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
52035040,2.0,9,logcrystalball,0.0,32.28888888888889,19.359589249573503,34.94275000256727,29.63502777521051,31.92621159285318,32.80763005864771,33.92080634642371,32.79999999999998,29.63601707151058,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
52035040,2.33,9,logcrystalball,0.0,35.171594582235905,25.983092619962036,37.45073923468271,32.306177797016346,34.839169327889465,35.668619129093926,41.32972674483764,33.85458000779291,34.22761105247072,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
52035040,5.0,9,logcrystalball,42.89689073081563,45.88450615561011,77.55510889406507,45.55299183159694,43.910864693374165,45.81007859495662,46.013616451221104,65.5332272468328,43.69752739507088,49.37495580289468,6.511163952952781,44.68850428743537,5.83079396980235,2.30916418895194,6.359272792126836,6.773485678330693,34.54176982732249,1.8322241828849228,13.120143535802963
52035040,10.0,9,logcrystalball,51.20655184073601,52.99117620968792,160.19901537203856,50.06396103314227,53.36271091475587,53.21510503403368,52.62917632578747,74.90425051886079,55.50919973727568,56.067989673244384,3.3677764801635868,68.03566381365307,-2.2822620983532493,4.040572596591296,3.7744042636260855,2.703109918052038,31.63732166595503,7.751233879976738,8.67061198527017
52035040,15.0,9,logcrystalball,55.5736115816788,56.53755229324516,230.07851054058952,52.10687151694434,58.69536268178435,56.94851046822191,55.85761726713122,77.59237461615834,63.23624248536131,58.29967005451153,1.7049565686301116,75.8458052205294,-6.653134152579332,5.318565142922893,2.414284193280747,0.5084457578886759,28.377483152699146,12.11746713991798,4.675941510961912
52035040,20.0,9,logcrystalball,58.54598262262459,58.85998700255482,291.6306057724075,53.378489064234266,62.42914873541548,59.4072292633436,57.94574511359689,78.80593216526988,69.01931301976089,59.41350652612761,0.5334768081355468,79.92460960413919,-9.68085393382323,6.220117030985561,1.4497337300503066,-1.0358612316590188,25.708660485300282,15.17449238322277,1.4601459402526884
52035040,25.0,9,logcrystalball,60.79854666836754,60.56961284101605,347.23492385561667,54.28337811337821,65.30514367183024,61.224171876155424,59.46974591789109,79.48002973811056,73.66020558068428,60.08055488451408,-0.37796812066868135,82.49065906353125,-12.002142794764016,6.900830087916399,0.695191449300181,-2.234414709474475,23.50462516345193,17.46079692681365,-1.1950485231595698
52035040,50.0,9,logcrystalball,67.58894236401244,65.46531438419083,572.3441545277698,56.739741539496144,74.16472251149884,66.46006129535658,63.77254363658791,80.66690510836321,88.84995111110544,61.40956486480679,-3.2438979325125405,88.19085652761164,-19.120990914215284,8.866452842814665,-1.6985856567886204,-5.984391573233339,16.212302587762107,23.9291169901787,-10.062565192913443
52035040,75.0,9,logcrystalball,71.46226655644064,68.09219192892667,748.360240120959,57.98187777733127,79.31424750814787,69.28960443282028,66.04399964863765,80.99744208908483,98.22361796730245,61.84993516095671,-4.9492820425454775,90.45081997610001,-23.24931391645908,9.899836660368756,-3.135624948944349,-8.204026007856658,11.772193401066854,27.245332603987737,-15.541376673183315
52035040,100.0,9,logcrystalball,74.18150304437594,69.8689000186458,897.1702460094634,58.79434731492355,82.95888361171092,71.21137451530677,67.56563237793128,81.14533531416114,105.0724219206334,62.06924259573906,-6.172421527431005,91.731613551126,-26.17114813271637,10.580398608565545,-4.170862519204355,-9.79176903050134,8.581925557179748,29.399644846476424,-19.51411027765364
52035040,200.0,9,logcrystalball,80.66985762780668,73.89904314650714,1353.7460470687422,60.56032802127624,91.7209562952862,75.59450264659284,70.97348204351441,81.33771256298924,122.19507985845758,62.396429875319846,-9.16224918890518,94.04099034656606,-33.20578052263108,12.048608206723932,-6.71392072640693,-13.661969661214224,0.8210889071479155,33.982728501631065,-29.286014903417843
52035040,250.0,9,logcrystalball,82.74661217506348,75.13063840107172,1535.096500331622,61.07992373349137,94.5378342737129,76.9406078185358,72.00285690283008,81.37057868452727,127.8821444461218,62.4614764277511,-10.136974656511267,94.60968009781874,-35.47268417706262,12.472490182618968,-7.546085898126931,-14.921290257596876,-1.6910700560101244,35.29463199616146,-32.47623480494588
52035040,500.0,9,logcrystalball,89.1824233657535,78.78294568727031,2228.681390722444,62.56944442031359,103.28084741713172,80.95080654358605,75.02248862232875,81.42818911182657,146.04922407449084,62.59089071341564,-13.200163547786104,95.99842203838547,-42.53350687704016,13.650569688334734,-10.16866560524672,-18.874253578426824,-9.522788531227079,38.936735932080715,-42.48466885395874
52035040,750.0,9,logcrystalball,92.9462513553966,80.81185028219281,2741.5261683142608,63.36551382388786,108.3920002771437,83.1903754991414,76.67870668055141,81.444175735107,157.0078782316262,62.633719306357285,-15.015620890786185,96.60968943394954,-46.682707590319005,14.249897485288955,-11.727168915538666,-21.21520481900778,-14.122649675649622,40.801536583866536,-48.3965065219472
52035040,1000.0,9,logcrystalball,95.62011419513765,82.20875072692198,3161.688683743229,63.901295906576,112.01753922450035,84.73724620671908,77.81023849611995,81.45132064912565,164.92329238362808,62.65503844510807,-16.31379062402376,96.97566320533716,-49.63720663026099,14.63826570631921,-12.843074888071637,-22.88885889985519,-17.39541290809519,42.021461727361284,-52.61360709068945
