station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21015040,edf_hazen,logjohnsonsu,0.0658142355263216,0.32102346734599996,Δo > Δ,1,18,1,1
21015040,edf_weibull,loggennorm,0.06662525547743248,0.32102346734599996,Δo > Δ,1,18,1,2
21015040,edf_gringorten,logjohnsonsu,0.06673402949247309,0.32102346734599996,Δo > Δ,1,18,1,3
21015040,edf_cunnane,logjohnsonsu,0.06734048705257312,0.32102346734599996,Δo > Δ,1,18,1,4
21015040,edf_blom,logjohnsonsu,0.06771682304534743,0.32102346734599996,Δo > Δ,1,18,1,5
21015040,edf_tukey,logjohnsonsu,0.06833948805157408,0.32102346734599996,Δo > Δ,1,18,1,6
21015040,edf_filliben,logjohnsonsu,0.06857461910619866,0.32102346734599996,Δo > Δ,1,18,1,7
21015040,edf_jenkinson,logjohnsonsu,0.06868571418670122,0.32102346734599996,Δo > Δ,1,18,1,8
21015040,edf_beard,logjohnsonsu,0.06868571418670122,0.32102346734599996,Δo > Δ,1,18,1,9
21015040,edf_chegodayev,logjohnsonsu,0.06883355919781908,0.32102346734599996,Δo > Δ,1,18,1,10
21015040,edf_adamowski,logjohnsonsu,0.06956798928007535,0.32102346734599996,Δo > Δ,1,18,1,11
21015040,edf_california,t,0.07979289748790208,0.32102346734599996,Δo > Δ,1,18,1,12
