station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
35017020,2.0,8,rayleigh,66.8672103627417,69.9625,64.8461263389796,74.35148032089297,65.57351967910705,36.43282078839835,68.09835118336201,65.38488172235277,71.05637980712356,75.72724341546464,4.424212452754405,-3.1167382507892416,10.066067179631089,-1.9728858386212966,-83.53563878873432,1.807886386713442,-2.2670816270394356,5.895557099521531,11.699928127733205
35017020,2.33,8,rayleigh,71.89352936181737,74.72994562622935,69.59181882905537,78.49921636029299,69.99109255789614,37.40904891494009,72.88449530469896,70.14774367203471,75.84133683923284,82.06835730470169,3.7955551026340295,-3.3074441385357423,8.41497190004683,-2.718112740342704,-92.18218972978269,1.3596388899158596,-2.4887267906218424,5.205350593679492,12.397991475700476
35017020,5.0,8,rayleigh,92.01609704917784,92.4470589418676,90.47979241973516,91.8987974534692,89.1830322399406,47.92722582913476,91.73144835006126,90.67760064618469,92.38551163107446,103.00960257363668,0.46617155550696676,-1.6979533090833998,-0.12763996805076339,-3.1766858987425817,-91.99128565718411,-0.3103065570602581,-1.4761047860274212,0.3998620296349231,10.672311366894272
35017020,10.0,8,rayleigh,106.36390127974818,104.20013631794568,107.68913567671632,99.35908049228088,104.8145838866852,63.83220915550823,105.17523046224191,107.08643271660004,105.17920230041942,112.26103093442364,-2.0765471507639965,1.2306110441321683,-7.050005648966828,-1.4781505928010308,-66.63045613950804,-1.1301813290848894,0.6747179997712904,-1.1263623923909893,5.25305139779112
35017020,15.0,8,rayleigh,113.75653895409398,110.06516624019524,117.46486686121288,102.7376649496738,113.63377323424784,75.009009470401,112.1704180625023,116.21728181960772,112.21331679801472,115.34246761424832,-3.3538065129916417,3.1569677012449726,-10.725252525271811,-0.10803629621016775,-51.657167261998026,-1.414027797157602,2.117363981488829,-1.3752575898430042,1.3749737568111708
35017020,20.0,8,rayleigh,118.67020376436756,113.90603047501976,124.34274101017306,104.84067793780336,119.80874351711154,83.55866179047959,116.8559332065491,122.56297379467856,117.0600773358994,116.87911315754876,-4.1825470253680885,4.562017211235037,-13.190992369172339,0.9502977156098491,-42.020230125189094,-1.5525703385652179,3.176138690002983,-1.375470156104508,-1.532430011172714
35017020,25.0,8,rayleigh,122.32096528946352,116.73342567005172,129.66182707416178,106.33719190713448,124.56509083078708,90.48471106526203,120.35831813867568,127.42750194862676,120.75017024287088,117.7987496094479,-4.786580696436538,5.66154430362883,-15.031216355880318,1.8015685826232475,-35.1841254167675,-1.63067013658873,4.007405451000656,-1.3008636289565612,-3.8389335158553584
35017020,50.0,8,rayleigh,132.91848060297406,124.82998265233373,146.18609685705516,110.39954870592337,139.21714514451466,113.31685770238366,130.63926073739574,142.31052836946986,131.89154568221556,119.6288534228348,-6.4796115314441405,9.07584000074545,-20.397666621840504,4.524345428145549,-17.298064293374836,-1.7446668426575718,6.5996858237445055,-0.7786207337601603,-11.10904836073814
35017020,75.0,8,rayleigh,138.6839456600543,129.17433729463866,155.90427232853125,112.45380522885422,147.73347772716164,127.41104239541798,136.31050425513592,150.9089516648265,138.22015211992286,120.23424486860074,-7.36184025757749,11.045448858636286,-23.325258205197443,6.125579798385495,-8.84766583233112,-1.7412021310374781,8.100915068262038,-0.33554697561686275,-15.344796993249709
35017020,100.0,8,rayleigh,142.6118246226102,132.11267374395655,162.84091059234376,113.79747494594616,153.76101098913503,137.67528919164096,140.2080352573881,156.97963909337594,142.6388063542219,120.53541353857564,-7.947118608016157,12.422606761500553,-25.32072850504885,7.2509840399739955,-3.5856365074328433,-1.714444796840131,9.152661169146503,0.018916122688750203,-18.315290449448952
35017020,200.0,8,rayleigh,151.59921850866192,138.77776212684057,179.74104638951349,116.71807034836176,168.2518087103251,163.1455075983112,149.23475127813217,171.54815437390724,153.07311715587284,120.98410260396876,-9.238840708573148,15.656873288623196,-29.884959592111482,9.897421210094404,7.077295145679397,-1.5843945262608683,11.628767408225515,0.962872302201867,-25.305073349106987
35017020,250.0,8,rayleigh,154.36574114165415,140.81458587309038,185.2475027974616,117.57738259495164,172.91038784619235,171.534193995757,152.0450154524657,176.22965144414133,156.3751297343963,121.07316826938768,-9.62340313295158,16.670541405123117,-31.288635394646104,10.725004399986704,10.00876411529209,-1.5263411840778174,12.406487854523885,1.2849796487172216,-27.497895155589337
35017020,500.0,8,rayleigh,162.6202211646338,146.85480580862475,202.58890129574831,120.040765832428,187.36966472168297,198.0727718112032,160.52220626177973,190.77423835593711,166.4769281548184,121.25013734852672,-10.7353758490913,19.728958435273046,-35.47082946108906,13.208885010181215,17.89875020296161,-1.3069935628922336,14.757766789651628,2.316661553604593,-34.1196181058262
35017020,750.0,8,rayleigh,167.2360650926511,150.2102271960468,212.9142429557417,121.35731285455525,195.8225371060164,213.8869244720098,165.3244650307195,199.2969741974653,172.2874586525282,121.3085984900314,-11.334672887740904,21.453791549579748,-37.80468696853958,14.598152202414195,21.810991716543025,-1.1562717360533492,16.087002441415866,2.9319566260854857,-37.860025731311886
35017020,1000.0,8,rayleigh,170.4258344617807,152.520434211238,220.32753840263385,122.24339427196064,201.81848731251532,225.2188378718294,168.66964692735698,205.35555311960368,176.37001171554152,121.33766694108148,-11.739673010466278,22.648872811196718,-39.41516879237361,15.55489453358313,24.328783474689196,-1.0411995082791003,17.009385978220482,3.3702879508495376,-40.455835980870816
