station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21105030,edf_hazen,beta,0.07507087528882078,0.48442053926100004,Δo > Δ,1,7,1,1
21105030,edf_gringorten,beta,0.0786516853215048,0.48442053926100004,Δo > Δ,1,7,1,2
21105030,edf_jenkinson,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,3
21105030,edf_adamowski,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,4
21105030,edf_filliben,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,5
21105030,edf_tukey,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,6
21105030,edf_blom,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,7
21105030,edf_cunnane,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,8
21105030,edf_chegodayev,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,9
21105030,edf_beard,trapezoid,0.08013538203719506,0.48442053926100004,Δo > Δ,1,7,1,10
21105030,edf_weibull,trapezoid,0.09277652493601729,0.48442053926100004,Δo > Δ,1,7,1,11
21105030,edf_california,loggenextreme,0.10901112605476165,0.48442053926100004,Δo > Δ,1,7,1,12
