station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
35215020,edf_tukey,genlogistic,0.07372906323803619,0.41761268023100007,Δo > Δ,1,9,1,1
35215020,edf_blom,genlogistic,0.07469431420328715,0.41761268023100007,Δo > Δ,1,9,1,2
35215020,edf_filliben,genlogistic,0.07470769825267783,0.41761268023100007,Δo > Δ,1,9,1,3
35215020,edf_jenkinson,genlogistic,0.07521997175663996,0.41761268023100007,Δo > Δ,1,9,1,4
35215020,edf_beard,genlogistic,0.07521997175663996,0.41761268023100007,Δo > Δ,1,9,1,5
35215020,edf_cunnane,genlogistic,0.07528185826909206,0.41761268023100007,Δo > Δ,1,9,1,6
35215020,edf_adamowski,genextreme,0.07582167780665933,0.41761268023100007,Δo > Δ,1,9,1,7
35215020,edf_chegodayev,genlogistic,0.07590045989346343,0.41761268023100007,Δo > Δ,1,9,1,8
35215020,edf_gringorten,genlogistic,0.07623532890219653,0.41761268023100007,Δo > Δ,1,9,1,9
35215020,edf_hazen,genlogistic,0.07769731720629014,0.41761268023100007,Δo > Δ,1,9,1,10
35215020,edf_weibull,logjohnsonsu,0.0883144663280272,0.41761268023100007,Δo > Δ,1,9,1,11
35215020,edf_california,loggenextreme,0.10774097180468578,0.41761268023100007,Δo > Δ,1,9,1,12
