station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
17025020,edf_hazen,logalpha,0.07224639191830717,0.5865427407550001,Δo > Δ,1,5,1,1
17025020,edf_gringorten,logalpha,0.07693389191830713,0.5865427407550001,Δo > Δ,1,5,1,2
17025020,edf_cunnane,logalpha,0.07993869961061484,0.5865427407550001,Δo > Δ,1,5,1,3
17025020,edf_jenkinson,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,4
17025020,edf_filliben,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,5
17025020,edf_tukey,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,6
17025020,edf_blom,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,7
17025020,edf_adamowski,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,8
17025020,edf_chegodayev,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,9
17025020,edf_beard,loghalfnorm,0.08066840010344839,0.5865427407550001,Δo > Δ,1,5,1,10
17025020,edf_weibull,loghalfnorm,0.0953640615643212,0.5865427407550001,Δo > Δ,1,5,1,11
17025020,edf_california,alpha,0.13350437067989185,0.5865427407550001,Δo > Δ,1,5,1,12
