station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26125505,edf_tukey,anglit,0.06966335217648495,0.48442053926100004,Δo > Δ,1,7,1,1
26125505,edf_blom,anglit,0.06983508042539593,0.48442053926100004,Δo > Δ,1,7,1,2
26125505,edf_filliben,anglit,0.07024966335342747,0.48442053926100004,Δo > Δ,1,7,1,3
26125505,edf_jenkinson,anglit,0.07052563352657115,0.48442053926100004,Δo > Δ,1,7,1,4
26125505,edf_beard,anglit,0.07052563352657115,0.48442053926100004,Δo > Δ,1,7,1,5
26125505,edf_chegodayev,anglit,0.07089185340498616,0.48442053926100004,Δo > Δ,1,7,1,6
26125505,edf_hazen,cosine,0.07154839009460104,0.48442053926100004,Δo > Δ,1,7,1,7
26125505,edf_cunnane,anglit,0.07175078923765646,0.48442053926100004,Δo > Δ,1,7,1,8
26125505,edf_adamowski,semicircular,0.07215380513695657,0.48442053926100004,Δo > Δ,1,7,1,9
26125505,edf_gringorten,cosine,0.07371645741743749,0.48442053926100004,Δo > Δ,1,7,1,10
26125505,edf_weibull,anglit,0.08731136905200007,0.48442053926100004,Δo > Δ,1,7,1,11
26125505,edf_california,dweibull,0.09593579790647586,0.48442053926100004,Δo > Δ,1,7,1,12
