station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
25025360,edf_adamowski,logjohnsonsu,0.05245141854300883,0.41761268023100007,Δo > Δ,1,9,1,1
25025360,edf_chegodayev,loglaplace,0.0529612219003035,0.41761268023100007,Δo > Δ,1,9,1,2
25025360,edf_chegodayev,loglaplace,0.0529612219003035,0.41761268023100007,Δo > Δ,1,9,1,3
25025360,edf_jenkinson,loglaplace,0.05318805127924464,0.41761268023100007,Δo > Δ,1,9,1,4
25025360,edf_jenkinson,loglaplace,0.05318805127924464,0.41761268023100007,Δo > Δ,1,9,1,5
25025360,edf_beard,loglaplace,0.05318805127924464,0.41761268023100007,Δo > Δ,1,9,1,6
25025360,edf_beard,loglaplace,0.05318805127924464,0.41761268023100007,Δo > Δ,1,9,1,7
25025360,edf_filliben,loglaplace,0.053358809113898675,0.41761268023100007,Δo > Δ,1,9,1,8
25025360,edf_filliben,loglaplace,0.053358809113898675,0.41761268023100007,Δo > Δ,1,9,1,9
25025360,edf_tukey,loglaplace,0.0537211003197563,0.41761268023100007,Δo > Δ,1,9,1,10
25025360,edf_tukey,loglaplace,0.0537211003197563,0.41761268023100007,Δo > Δ,1,9,1,11
25025360,edf_blom,loglaplace,0.05468635128500732,0.41761268023100007,Δo > Δ,1,9,1,12
25025360,edf_blom,loglaplace,0.05468635128500732,0.41761268023100007,Δo > Δ,1,9,1,13
25025360,edf_cunnane,loglaplace,0.055273895350812285,0.41761268023100007,Δo > Δ,1,9,1,14
25025360,edf_cunnane,loglaplace,0.055273895350812285,0.41761268023100007,Δo > Δ,1,9,1,15
25025360,edf_gringorten,loglaplace,0.056227365983916755,0.41761268023100007,Δo > Δ,1,9,1,16
25025360,edf_gringorten,loglaplace,0.056227365983916755,0.41761268023100007,Δo > Δ,1,9,1,17
25025360,edf_hazen,loglaplace,0.057689354288010364,0.41761268023100007,Δo > Δ,1,9,1,18
25025360,edf_hazen,loglaplace,0.057689354288010364,0.41761268023100007,Δo > Δ,1,9,1,19
25025360,edf_weibull,johnsonsu,0.06439843428743375,0.41761268023100007,Δo > Δ,1,9,1,20
25025360,edf_california,t,0.0953826214236142,0.41761268023100007,Δo > Δ,1,9,1,21
