station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26185501,edf_hazen,dweibull,0.06212916078281222,0.48442053926100004,Δo > Δ,1,7,1,1
26185501,edf_gringorten,dweibull,0.06453686543770787,0.48442053926100004,Δo > Δ,1,7,1,2
26185501,edf_cunnane,dweibull,0.06609741475106617,0.48442053926100004,Δo > Δ,1,7,1,3
26185501,edf_blom,dweibull,0.06705526915719645,0.48442053926100004,Δo > Δ,1,7,1,4
26185501,edf_tukey,dweibull,0.06862266727631872,0.48442053926100004,Δo > Δ,1,7,1,5
26185501,edf_filliben,dweibull,0.06920897845326124,0.48442053926100004,Δo > Δ,1,7,1,6
26185501,edf_beard,dweibull,0.06948494862640492,0.48442053926100004,Δo > Δ,1,7,1,7
26185501,edf_jenkinson,dweibull,0.06948494862640492,0.48442053926100004,Δo > Δ,1,7,1,8
26185501,edf_chegodayev,dweibull,0.07050079503604005,0.48442053926100004,Δo > Δ,1,7,1,9
26185501,edf_adamowski,genlogistic,0.07202240288008199,0.48442053926100004,Δo > Δ,1,7,1,10
26185501,edf_weibull,johnsonsu,0.08564293430903802,0.48442053926100004,Δo > Δ,1,7,1,11
26185501,edf_california,gumbel_l,0.10751924468410473,0.48442053926100004,Δo > Δ,1,7,1,12
