station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
25027180,edf_cunnane,logarcsine,0.07085095259446095,0.5865427407550001,Δo > Δ,1,5,1,1
25027180,edf_gringorten,logarcsine,0.07106726401878034,0.5865427407550001,Δo > Δ,1,5,1,2
25027180,edf_blom,logarcsine,0.07268245442596277,0.5865427407550001,Δo > Δ,1,5,1,3
25027180,edf_tukey,logarcsine,0.07565864490215324,0.5865427407550001,Δo > Δ,1,5,1,4
25027180,edf_filliben,logarcsine,0.07676535506058757,0.5865427407550001,Δo > Δ,1,5,1,5
25027180,edf_jenkinson,logarcsine,0.0772850389541978,0.5865427407550001,Δo > Δ,1,5,1,6
25027180,edf_beard,logarcsine,0.0772850389541978,0.5865427407550001,Δo > Δ,1,5,1,7
25027180,edf_chegodayev,logarcsine,0.07797345971696812,0.5865427407550001,Δo > Δ,1,5,1,8
25027180,edf_hazen,logarcsine,0.08044226401878035,0.5865427407550001,Δo > Δ,1,5,1,9
25027180,edf_adamowski,logarcsine,0.08134046308397147,0.5865427407550001,Δo > Δ,1,5,1,10
25027180,edf_weibull,logarcsine,0.09649197823548661,0.5865427407550001,Δo > Δ,1,5,1,11
25027180,edf_california,invgamma,0.1398915502836957,0.5865427407550001,Δo > Δ,1,5,1,12
