station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26247020,edf_adamowski,halfnorm,0.07580921676357893,0.48442053926100004,Δo > Δ,1,7,1,1
26247020,edf_cunnane,pearson3,0.0787369556084771,0.48442053926100004,Δo > Δ,1,7,1,2
26247020,edf_hazen,halflogistic,0.07921169026830296,0.48442053926100004,Δo > Δ,1,7,1,3
26247020,edf_blom,pearson3,0.07969481001460738,0.48442053926100004,Δo > Δ,1,7,1,4
26247020,edf_gringorten,pearson3,0.08008630757699418,0.48442053926100004,Δo > Δ,1,7,1,5
26247020,edf_chegodayev,halfnorm,0.08121462216898435,0.48442053926100004,Δo > Δ,1,7,1,6
26247020,edf_tukey,pearson3,0.08126220813372964,0.48442053926100004,Δo > Δ,1,7,1,7
26247020,edf_filliben,pearson3,0.08184851931067216,0.48442053926100004,Δo > Δ,1,7,1,8
26247020,edf_jenkinson,pearson3,0.08212448948381584,0.48442053926100004,Δo > Δ,1,7,1,9
26247020,edf_beard,pearson3,0.08212448948381584,0.48442053926100004,Δo > Δ,1,7,1,10
26247020,edf_weibull,halfnorm,0.084640565853776,0.48442053926100004,Δo > Δ,1,7,1,11
26247020,edf_california,halfnorm,0.11729540385694054,0.48442053926100004,Δo > Δ,1,7,1,12
