station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
35195020,edf_blom,logarcsine,0.08556862685835842,0.5865427407550001,Δo > Δ,1,5,1,1
35195020,edf_tukey,logarcsine,0.08854481733454889,0.5865427407550001,Δo > Δ,1,5,1,2
35195020,edf_cunnane,logarcsine,0.08912798874195693,0.5865427407550001,Δo > Δ,1,5,1,3
35195020,edf_filliben,logarcsine,0.08965152749298322,0.5865427407550001,Δo > Δ,1,5,1,4
35195020,edf_jenkinson,logarcsine,0.09017121138659345,0.5865427407550001,Δo > Δ,1,5,1,5
35195020,edf_beard,logarcsine,0.09017121138659345,0.5865427407550001,Δo > Δ,1,5,1,6
35195020,edf_chegodayev,logarcsine,0.09085963214936377,0.5865427407550001,Δo > Δ,1,5,1,7
35195020,edf_adamowski,logarcsine,0.09422663551636712,0.5865427407550001,Δo > Δ,1,5,1,8
35195020,edf_gringorten,logarcsine,0.09513760412657235,0.5865427407550001,Δo > Δ,1,5,1,9
35195020,edf_hazen,logbeta,0.09992347758262943,0.5865427407550001,Δo > Δ,1,5,1,10
35195020,edf_california,logbeta,0.10827660551817812,0.5865427407550001,Δo > Δ,1,5,1,11
35195020,edf_weibull,logarcsine,0.10937815066788226,0.5865427407550001,Δo > Δ,1,5,1,12
