station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21206920,edf_adamowski,logburr,0.07673979986116841,0.32102346734599996,Δo > Δ,1,18,1,1
21206920,edf_chegodayev,logburr,0.07747422994342451,0.32102346734599996,Δo > Δ,1,18,1,2
21206920,edf_jenkinson,logburr,0.07762207495454249,0.32102346734599996,Δo > Δ,1,18,1,3
21206920,edf_beard,logburr,0.07762207495454249,0.32102346734599996,Δo > Δ,1,18,1,4
21206920,edf_filliben,logburr,0.07773317003504493,0.32102346734599996,Δo > Δ,1,18,1,5
21206920,edf_tukey,logburr,0.07796830108966962,0.32102346734599996,Δo > Δ,1,18,1,6
21206920,edf_blom,logburr,0.07859096609589628,0.32102346734599996,Δo > Δ,1,18,1,7
21206920,edf_weibull,loggumbel_l,0.07875266515755669,0.32102346734599996,Δo > Δ,1,18,1,8
21206920,edf_cunnane,logburr,0.07896730208867064,0.32102346734599996,Δo > Δ,1,18,1,9
21206920,edf_gringorten,logburr,0.07957375964877061,0.32102346734599996,Δo > Δ,1,18,1,10
21206920,edf_hazen,logburr,0.08049355361492216,0.32102346734599996,Δo > Δ,1,18,1,11
21206920,edf_california,genlogistic,0.09090873253853775,0.32102346734599996,Δo > Δ,1,18,1,12
