station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
2120000103,2.0,6,genlogistic,32.50585209595636,38.15,16.636825309541212,43.27461337280154,33.025386627198465,12.047221075490684,34.3382320547062,25.47034196737464,32.78648139100517,46.56713418022181,14.79,-95.38,24.88,1.57,-169.82,5.34,-27.62,0.86,30.2
2120000103,2.33,6,genlogistic,37.55154459888783,43.71651290824389,23.33519452345944,48.11754772663697,38.18338493085958,16.38651592825754,39.87829979543448,34.10423049148855,37.39269340619848,53.78076116012916,14.1,-60.92,21.96,1.65,-129.16,5.83,-10.11,-0.42,30.18
2120000103,5.0,6,genlogistic,59.46956538406204,64.40317568332043,82.05096326935514,63.76302057898703,60.59206839576866,42.20861089187039,62.67099841696852,80.65193000024772,55.89669551965913,77.63236860161781,7.66,27.52,6.73,1.85,-40.89,5.11,26.26,-6.39,23.4
2120000103,10.0,6,genlogistic,77.31965003220813,78.12617580849913,188.9443796669877,72.47371496136704,78.84361038268906,69.09391917143054,79.7754642744896,120.0986812161088,71.15937675851382,88.22393274857949,1.03,59.08,-6.69,1.93,-11.91,3.08,35.62,-8.66,12.36
2120000103,15.0,6,genlogistic,87.39016856879067,84.97423813139558,286.4866603244406,76.41858092694797,89.14097614043598,85.70261168695285,88.92223353300085,140.18451094509055,79.76117458165285,91.77068142317948,-2.84,69.5,-14.36,1.96,-1.97,1.72,37.66,-9.56,4.77
2120000103,20.0,6,genlogistic,94.44119756147822,89.45886617294768,376.2586762007145,78.87407803429235,96.35092764957768,97.77175003847262,95.1366702788924,152.94971435652914,85.75766861072859,93.54568914965726,-5.57,74.9,-19.74,1.98,3.41,0.73,38.25,-10.13,-0.96
2120000103,25.0,6,genlogistic,99.87230332732057,92.76015853866689,459.8664882480828,80.62142136670862,101.9044820670628,107.2686357159746,99.82594529383724,162.00972949871107,90.3570863384986,94.6108349547114,-7.67,78.28,-23.88,1.99,6.9,-0.05,38.35,-10.53,-5.56
2120000103,50.0,6,genlogistic,116.6028342230446,102.21377216904428,816.9241518585116,85.36466614205298,119.01235405220446,137.37791070090756,113.79767624175848,185.757662418544,104.40171479060749,96.74006254152454,-14.08,85.73,-36.59,2.02,15.12,-2.47,37.23,-11.69,-20.53
2120000103,75.0,6,genlogistic,126.32719636503067,107.28628019332696,1111.9424355786946,87.76323475683193,128.95610149452125,155.33551575128757,121.63010914873324,196.8815562241299,112.47338775017847,97.44880901035418,-17.75,88.64,-43.94,2.04,18.67,-3.86,35.84,-12.32,-29.63
2120000103,100.0,6,genlogistic,133.20971006374336,110.71710857737884,1369.767780322013,89.33211574908864,135.99390419604498,168.20172804544362,127.06188562404388,203.6989992745285,118.14522633987696,97.80276375369012,-20.32,90.28,-49.12,2.05,20.8,-4.84,34.6,-12.75,-36.2
2120000103,200.0,6,genlogistic,149.7559314078077,118.499326441341,2198.24739455401,92.7422295252918,152.9134915159225,199.55655260908512,139.7879930616296,217.0108695150504,131.64646836521248,98.33276382081324,-26.38,93.19,-61.48,2.06,24.96,-7.13,30.99,-13.76,-52.3
2120000103,250.0,6,genlogistic,155.07529199846053,120.87754038738754,2540.1245904033995,93.74557032618898,158.35289091907643,209.7423613377928,143.79000389535355,220.4936274742737,135.9483126335645,98.43854755963156,-28.29,93.89,-65.42,2.07,26.06,-7.85,29.67,-14.07,-57.54
2120000103,500.0,6,genlogistic,171.58548649369985,127.93015616443986,3899.645299380412,96.62183901689436,175.23567421260088,241.6194486879922,155.97160081113293,229.3086505234802,149.1889342277592,98.6497237564248,-34.12,95.6,-77.58,2.08,28.99,-10.01,25.17,-15.01,-73.93
2120000103,750.0,6,genlogistic,181.2373165103277,131.84797671868395,4948.174785421579,98.15905130362948,185.1053249497285,260.41102106885387,162.94256635759066,233.29949608535375,156.85614099559672,98.71993375917756,-37.46,96.34,-84.64,2.09,30.4,-11.23,22.32,-15.54,-83.59
2120000103,1000.0,6,genlogistic,188.08373224341565,134.5453954579824,5829.745980351564,99.19364803203378,192.1062509881996,273.8001797052342,167.82726990716446,235.7062882008399,162.2642148900625,98.75498189656682,-39.79,96.77,-89.61,2.09,31.31,-12.07,20.2,-15.91,-90.45
