station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
21205910,2.0,7,loggennorm,34.98541927608082,38.057142857142864,34.878953140459004,40.75562089840614,35.358664815879585,18.505661795348463,35.46240704532894,34.58915087606884,34.23866768786999,43.47704620083631,8.07,-0.31,14.16,1.06,-89.05,1.35,-1.15,-2.18,19.53
21205910,2.33,7,loggennorm,38.0177301859499,40.98831283164827,37.56604934493176,43.30577464824116,38.07472242779141,19.33006420930555,38.343950222859,37.261884325532606,37.18665182941527,47.49657620719823,7.25,-1.2,12.21,0.15,-96.68,0.85,-2.03,-2.23,19.96
21205910,5.0,7,loggennorm,50.81472465891429,51.88133074044036,49.49697247545044,51.54424297081181,49.87450825838944,27.924733716436016,50.572766308699855,49.36576488617524,46.84225030241667,60.7588984118358,2.06,-2.66,1.42,-1.89,-81.97,-0.48,-2.94,-8.48,16.37
21205910,10.0,7,loggennorm,60.4263641872039,59.10747870598018,59.43464478106648,56.1310509512464,59.48525968254511,40.6816184201266,60.06648934411724,59.73695726806819,54.13930511588501,66.62849401282946,-2.23,-1.67,-7.65,-1.58,-48.53,-0.6,-1.15,-11.61,9.31
21205910,15.0,7,loggennorm,65.5614552296313,62.71347675094803,65.11669952583713,58.20830701125381,64.90756442217968,49.59154561654309,65.23271752759219,65.7816312619999,58.11634114579712,68.5892412941292,-4.54,-0.68,-12.63,-1.01,-32.2,-0.5,0.33,-12.81,4.41
21205910,20.0,7,loggennorm,69.05332263194497,65.07495642033939,69.12895091905219,59.50130309554806,68.70412318878877,56.39133685619439,68.77386616403399,70.09904939656282,60.84539849237798,69.56908887310553,-6.11,0.11,-16.05,-0.51,-22.45,-0.41,1.49,-13.49,0.74
21205910,25.0,7,loggennorm,71.69151684595951,66.81332462660531,72.23964770229112,60.42140521253867,71.62846958457388,61.89279812410787,71.46139664670366,73.47388345592124,62.91774245654662,70.15645590526019,-7.3,0.76,-18.65,-0.09,-15.83,-0.32,2.43,-13.94,-2.19
21205910,50.0,7,loggennorm,79.57861787665368,71.7913330998991,81.94366678028949,62.91906521915225,80.63699637991539,79.99867286679077,79.54104382836852,84.15335024663108,69.14983632818168,71.32859649249234,-10.85,2.89,-26.48,1.31,0.53,-0.05,5.44,-15.08,-11.57
21205910,75.0,7,loggennorm,84.02343935288164,74.46237392227738,87.6772689174278,64.18208435183385,85.87309560710267,91.15968972573224,84.11357291020863,90.5687442836566,72.67522881838218,71.71785920468804,-12.84,4.17,-30.91,2.15,7.83,0.11,7.23,-15.61,-17.16
21205910,100.0,7,loggennorm,87.11803716739522,76.26895217203236,91.78098748188006,65.00821319297326,89.57900562747615,99.2826117865788,87.30124548466982,95.20745710906192,75.13111722214781,71.91198568283578,-14.22,5.08,-34.01,2.75,12.25,0.21,8.5,-15.95,-21.15
21205910,200.0,7,loggennorm,94.41305157433186,80.36685039196155,101.81564721961638,66.80388370972543,98.48838698534551,119.42532582666108,94.81884355788388,106.7119252124469,80.91416084448315,72.20213336492496,-17.48,7.27,-41.33,4.14,20.94,0.43,11.53,-16.68,-30.76
21205910,250.0,7,loggennorm,96.72133453350348,81.6191513255097,105.0957679941082,67.33221490705914,101.3526225440658,126.05599559039854,97.19625446176696,110.5213184581425,82.73983734764195,72.25993046744367,-18.5,7.97,-43.65,4.57,23.27,0.49,12.49,-16.9,-33.85
21205910,500.0,7,loggennorm,103.7934409289926,85.33286149706136,115.45755961938914,68.8467775360831,110.2426239312488,147.0246812728583,104.4688936152109,122.70925892124777,88.31317014404809,72.3751168257352,-21.63,10.1,-50.76,5.85,29.4,0.65,15.42,-17.53,-43.41
21205910,750.0,7,loggennorm,107.87358400098908,87.39587620005308,121.64883206171368,69.65623052282558,115.43970590633585,159.5150169707961,108.6536251979625,130.10129803369884,91.51135862563028,72.41332527754834,-23.43,11.32,-54.87,6.55,32.37,0.72,17.08,-17.88,-48.97
21205910,1000.0,7,loggennorm,110.74777308236692,88.81626144798636,126.10344595145494,70.20102021720123,119.12619770756898,168.46343325043784,111.5952772175544,135.46958308462112,93.75536368546364,72.4323717391783,-24.69,12.18,-57.76,7.03,34.26,0.76,18.25,-18.12,-52.9
