station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
26180180,edf_hazen,exponweib,0.07696270156209956,0.4472608134160001,Δo > Δ,1,8,1,1
26180180,edf_gringorten,exponweib,0.07781972252791303,0.4472608134160001,Δo > Δ,1,8,1,2
26180180,edf_cunnane,exponweib,0.08082344714643996,0.4472608134160001,Δo > Δ,1,8,1,3
26180180,edf_blom,semicircular,0.08098298241966922,0.4472608134160001,Δo > Δ,1,8,1,4
26180180,edf_tukey,semicircular,0.08210685791378647,0.4472608134160001,Δo > Δ,1,8,1,5
26180180,edf_filliben,semicircular,0.08324254231306927,0.4472608134160001,Δo > Δ,1,8,1,6
26180180,edf_beard,semicircular,0.08377750230519465,0.4472608134160001,Δo > Δ,1,8,1,7
26180180,edf_jenkinson,semicircular,0.08377750230519465,0.4472608134160001,Δo > Δ,1,8,1,8
26180180,edf_chegodayev,semicircular,0.08448781029473895,0.4472608134160001,Δo > Δ,1,8,1,9
26180180,edf_adamowski,semicircular,0.08798921085496303,0.4472608134160001,Δo > Δ,1,8,1,10
26180180,edf_california,dgamma,0.09269228065177526,0.4472608134160001,Δo > Δ,1,8,1,11
26180180,edf_weibull,ksone,0.09707554135070562,0.4472608134160001,Δo > Δ,1,8,1,12
