station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
25027240,edf_jenkinson,cosine,0.07650618567166523,0.5865427407550001,Δo > Δ,1,5,1,1
25027240,edf_beard,cosine,0.07650618567166523,0.5865427407550001,Δo > Δ,1,5,1,2
25027240,edf_filliben,weibull_min,0.07668728667988195,0.5865427407550001,Δo > Δ,1,5,1,3
25027240,edf_chegodayev,cosine,0.07676655629231363,0.5865427407550001,Δo > Δ,1,5,1,4
25027240,edf_tukey,weibull_min,0.07779399683831623,0.5865427407550001,Δo > Δ,1,5,1,5
25027240,edf_blom,erlang,0.077849269501711,0.5865427407550001,Δo > Δ,1,5,1,6
25027240,edf_adamowski,erlang,0.077849269501711,0.5865427407550001,Δo > Δ,1,5,1,7
25027240,edf_cunnane,erlang,0.07826328501260404,0.5865427407550001,Δo > Δ,1,5,1,8
25027240,edf_gringorten,f,0.07989539216530778,0.5865427407550001,Δo > Δ,1,5,1,9
25027240,edf_hazen,nct,0.0826090635823098,0.5865427407550001,Δo > Δ,1,5,1,10
25027240,edf_weibull,johnsonsu,0.10011062397477397,0.5865427407550001,Δo > Δ,1,5,1,11
25027240,edf_california,dgamma,0.11081880420993309,0.5865427407550001,Δo > Δ,1,5,1,12
