station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
22075050,edf_adamowski,trapezoid,0.049504858779038985,0.36218414519599995,Δo > Δ,1,12,1,1
22075050,edf_hazen,skewnorm,0.05044174016948494,0.36218414519599995,Δo > Δ,1,12,1,2
22075050,edf_chegodayev,trapezoid,0.050472600714522864,0.36218414519599995,Δo > Δ,1,12,1,3
22075050,edf_jenkinson,trapezoid,0.05066802517645419,0.36218414519599995,Δo > Δ,1,12,1,4
22075050,edf_beard,trapezoid,0.05066802517645419,0.36218414519599995,Δo > Δ,1,12,1,5
22075050,edf_filliben,trapezoid,0.05081500839489017,0.36218414519599995,Δo > Δ,1,12,1,6
22075050,edf_blom,logtruncweibull_min,0.05102040816326525,0.36218414519599995,Δo > Δ,1,12,1,7
22075050,edf_tukey,trapezoid,0.05112648040066059,0.36218414519599995,Δo > Δ,1,12,1,8
22075050,edf_cunnane,logtruncweibull_min,0.05190846702613966,0.36218414519599995,Δo > Δ,1,12,1,9
22075050,edf_gringorten,skewnorm,0.052504446440111985,0.36218414519599995,Δo > Δ,1,12,1,10
22075050,edf_weibull,logpearson3,0.05631750483648255,0.36218414519599995,Δo > Δ,1,12,1,11
22075050,edf_california,triang,0.06878360286426612,0.36218414519599995,Δo > Δ,1,12,1,12
