station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
21115010,edf_hazen,logwrapcauchy,0.09999997227075867,0.5865427407550001,Δo > Δ,1,5,1,1
21115010,edf_gringorten,logwrapcauchy,0.10937497227075868,0.5865427407550001,Δo > Δ,1,5,1,2
21115010,edf_california,genpareto,0.11149449431086544,0.5865427407550001,Δo > Δ,1,5,1,3
21115010,edf_cunnane,logwrapcauchy,0.11538458765537404,0.5865427407550001,Δo > Δ,1,5,1,4
21115010,edf_blom,logwrapcauchy,0.11904759131837771,0.5865427407550001,Δo > Δ,1,5,1,5
21115010,edf_tukey,logwrapcauchy,0.12499997227075867,0.5865427407550001,Δo > Δ,1,5,1,6
21115010,edf_filliben,logwrapcauchy,0.12721339258762723,0.5865427407550001,Δo > Δ,1,5,1,7
21115010,edf_jenkinson,logwrapcauchy,0.12825276037484787,0.5865427407550001,Δo > Δ,1,5,1,8
21115010,edf_beard,logwrapcauchy,0.12825276037484787,0.5865427407550001,Δo > Δ,1,5,1,9
21115010,edf_chegodayev,logwrapcauchy,0.12962960190038827,0.5865427407550001,Δo > Δ,1,5,1,10
21115010,edf_adamowski,logwrapcauchy,0.136363608634395,0.5865427407550001,Δo > Δ,1,5,1,11
21115010,edf_weibull,arcsine,0.14317681009940686,0.5865427407550001,Δo > Δ,1,5,1,12
