station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
21205910,2.0,6,logalpha,32.064875895076135,36.833333333333336,33.37961882181882,39.69907219495439,33.967594471712275,19.896743946114952,33.60249333216844,32.45064441622236,33.15416303360876,43.127201937224406,12.946038293910956,3.9387595579231105,19.230163018390478,5.60156998524195,-61.156398162007484,4.575902811415222,1.1887853942073812,3.2855214514943554,25.65046083502125
21205910,2.33,6,logalpha,34.61830239501025,39.94618716334804,36.06700549137678,42.40729312255165,36.85200254538836,21.254726829269536,36.62190812017996,35.07465311495188,35.85129738612366,47.16858727900709,13.337655347557941,4.016699131600776,18.36710186861542,6.061272104893078,-62.87342892282177,5.4710577029318035,1.3010840576128002,3.439192110215372,26.60729440498314
21205910,5.0,6,logalpha,47.15112469463767,51.51439126366592,48.09317512911953,51.15640965090857,49.3831791184317,31.550205443845268,49.75725521447555,47.58334617426608,45.74480838608663,60.64092383191893,8.469995397394403,1.9588027447816847,7.829488002780039,4.519867824712276,-49.447916523268766,5.237689475844909,0.908346121866821,-3.0742642895817074,22.24537207690226
21205910,10.0,6,logalpha,59.27860009483263,59.18844038617682,58.20865528608892,56.027523545232285,59.5896375088395,44.18083784119703,60.22314089337394,59.087958908032725,53.5914597557186,66.69934636999082,-0.15232654901458087,-1.8381197838793106,-5.802641887206894,0.5219656084679669,-34.17264812383771,1.568401754756743,-0.32263965505499037,-10.612027298821936,11.125665660941031
21205910,15.0,6,logalpha,66.99576390527139,63.01795041900859,64.02630569005004,58.23353498044644,65.3480350849222,52.45627038362406,65.99239537247259,66.11580349046697,57.94755248007011,68.74647637366206,-6.312191145243817,-4.637872173347679,-15.046706211063965,-2.52146651113212,-27.717360413382174,-1.520430539209272,-1.3309380939933613,-15.614484198125943,2.5466213844545504
21205910,20.0,6,logalpha,72.81906601012847,65.52580260680507,68.14770215068219,59.60667534698848,69.37991743917195,58.61667452220705,69.97232010805456,71.27736448792395,60.96276123854986,69.77649900329916,-11.130368668793643,-6.854763567988487,-22.165958067996016,-4.956979912770509,-24.229268554873084,-4.068388610921891,-2.162960896885746,-19.44843791636075,-4.360446640760007
21205910,25.0,6,logalpha,77.55897612080228,67.37192076983098,71.35019413642887,60.58380851353647,72.48552474191641,63.53211004605046,73.00538815687706,75.39316416489366,63.26505167948464,70.39699344887985,-15.120624786362114,-8.701843154766454,-28.019314110094264,-6.999261434541348,-22.07838849454964,-6.237331351680897,-2.8726900905388986,-22.593713372327517,-10.173705326099247
21205910,50.0,6,logalpha,93.70284365758316,72.65848309024123,81.37796609330285,63.236281957685165,82.05243057868917,79.41564892099473,82.1820250807963,88.87768430183529,70.24698490867038,71.64517550864987,-28.963391020983753,-15.145226842053772,-48.17892633264687,-14.19874219048407,-17.990402308242537,-14.018659877826467,-5.42898860794041,-33.390555878530925,-30.787374016929057
21205910,75.0,6,logalpha,104.28592001764808,75.49508408110285,87.32752177388473,64.57758729949262,87.61308099318353,89.05295241038515,87.40988138049921,97.30801697556171,74.23108604476283,72.06418956857934,-38.13604062698417,-19.419305505626696,-61.489340773911884,-19.030079567412695,-17.105516656050245,-19.30678588120569,-7.1709436272232585,-40.48820457073952,-44.71254119690777
21205910,100.0,6,logalpha,112.37696879326134,77.4136401774343,91.59623825536936,65.45492240786018,91.54869588448848,96.01539698417524,91.06757927302168,103.55494919203232,77.01975509697797,72.2745356405645,-45.16429990333754,-22.687318752060026,-71.68604691488642,-22.751031795202103,-17.04057091154112,-23.39953437913822,-8.519167524160975,-45.90668154133182,-55.48625500983382
21205910,200.0,6,logalpha,134.13193649453237,81.7655400262547,102.06855945728908,67.36189467290586,101.01031091334224,113.14195942527697,99.73239329542103,119.58605038857624,83.62558270503352,72.59161425695245,-64.04457972327091,-31.41356869120928,-99.12138330705622,-32.79034118566917,-18.55189460733879,-34.49184569071271,-12.163530828797796,-60.39581687298521,-84.77607622795892
21205910,250.0,6,logalpha,141.89448374575107,83.09546281859775,105.5016805527456,67.9229736295822,104.05208150548644,118.7458146401026,102.48302756462505,125.06080521437616,85.72162685925186,72.65535784388814,-70.76080803053593,-34.49499856527014,-108.9049936470278,-36.36871237243753,-19.494303168333115,-38.45656897311456,-13.460395127409441,-65.52938732571025,-95.29803163399795
21205910,500.0,6,logalpha,168.7376186222911,87.03936134090358,116.37669357607292,69.53141398669587,113.49311532734733,136.3844486394025,110.92540709113332,143.1228240779659,92.1492170010185,72.78339490864818,-93.86357622892388,-44.99262132068651,-142.6782499412098,-48.67652380111558,-23.722037450493836,-52.11809723958085,-17.897071769888772,-83.11345892437274,-131.83532292506678
21205910,750.0,6,logalpha,186.601205931171,89.23024869149744,122.89509777732148,70.39103961465807,119.01233006813688,146.8428036503881,115.80090724701397,154.47665334803344,95.85604208250643,72.82632140518331,-109.12326107744205,-51.837794432843154,-165.0922716196304,-56.791490280324886,-27.07548568429816,-61.13967529903155,-20.795733133058913,-94.66817310332635,-156.22769670457353
21205910,1000.0,6,logalpha,200.37273765128845,90.73867423405628,127.59402822375132,70.96959722183878,122.92732313322608,154.31746076122985,119.2352745065764,162.9081597421806,98.46446285657342,72.84786028730633,-120.82396435993333,-57.03927561555702,-182.33602203624977,-63.00097695459343,-29.8445014989706,-68.04820425874635,-22.99736119320206,-103.49751762029919,-175.05644896230837
