station,empirical_dist,p_dist,delta,deltao,eval,fit,n,best_fit,best_fit_sort
23157030,edf_adamowski,gennorm,0.05996941514810683,0.36218414519599995,Δo > Δ,1,12,1,1
23157030,edf_hazen,logburr,0.06205802183058817,0.36218414519599995,Δo > Δ,1,12,1,2
23157030,edf_chegodayev,gennorm,0.06245842082779779,0.36218414519599995,Δo > Δ,1,12,1,3
23157030,edf_jenkinson,gennorm,0.0631749771882126,0.36218414519599995,Δo > Δ,1,12,1,4
23157030,edf_beard,gennorm,0.0631749771882126,0.36218414519599995,Δo > Δ,1,12,1,5
23157030,edf_filliben,gennorm,0.0637139156558113,0.36218414519599995,Δo > Δ,1,12,1,6
23157030,edf_tukey,gennorm,0.06485597967696953,0.36218414519599995,Δo > Δ,1,12,1,7
23157030,edf_gringorten,logburr,0.06577089311771689,0.36218414519599995,Δo > Δ,1,12,1,8
23157030,edf_blom,tukeylambda,0.06724015156891999,0.36218414519599995,Δo > Δ,1,12,1,9
23157030,edf_cunnane,logburr,0.06820556281419474,0.36218414519599995,Δo > Δ,1,12,1,10
23157030,edf_california,tukeylambda,0.06969580615326976,0.36218414519599995,Δo > Δ,1,12,1,11
23157030,edf_weibull,gumbel_r,0.07090543380568193,0.36218414519599995,Δo > Δ,1,12,1,12
