station,tr,n,bestfit_pdf,bestfit_val,norm,lognorm,gumbel_l,gumbel_r,gamma,pearson3,logpearson3,dweibull,kappa4,norm_pdiff,lognorm_pdiff,gumbel_l_pdiff,gumbel_r_pdiff,gamma_pdiff,pearson3_pdiff,logpearson3_pdiff,dweibull_pdiff,kappa4_pdiff
21167060,2.0,8,nakagami,66.10737132084586,87.1,74.09505718401807,96.1967131205098,78.00328687949019,57.58299146456922,74.08092785764653,69.86581491345675,74.90772686909887,122.68966362698276,24.101755085136787,10.780322152035692,31.278970791829153,15.25053114367183,-14.803641907909014,10.763305438239934,5.379517289344582,11.748261382476088,46.11822270388305
21167060,2.33,8,nakagami,78.14349281196456,96.98113001395598,81.63778798671828,104.79341715912462,87.15926166843913,63.00247425118974,83.32974186657187,76.96752776141837,84.27956286358902,135.95396589777604,19.424023208721742,4.280242349685182,25.430914526523363,10.344017014246031,-24.03241894978261,6.223767094960597,-1.5278716684150373,7.280614472996271,42.52209393382408
21167060,5.0,8,nakagami,144.49381102434165,133.70207323366378,117.04519231691758,132.5657324186361,126.93696782096218,92.1299058985928,125.60844813929948,114.0884524616574,115.47789452575022,179.98117414165102,-8.071481264032276,-23.45129959127479,-8.997859694266452,-13.831150613383535,-56.83703311646242,-15.03510565157078,-26.650688923055398,-25.126814632146967,19.71726392304768
21167060,10.0,8,nakagami,201.8850930660782,158.06180268252675,148.64375903512143,148.02810628229187,159.33532246428803,120.1959182786095,160.99510845428915,152.69050106839427,139.21819528048258,199.64335338968317,-27.725414768027324,-35.81807563032429,-36.38294654738083,-26.70454356492542,-67.96335179878268,-25.398277627421727,-32.2185019064469,-45.01343927016206,-1.1228721809833475
21167060,15.0,8,nakagami,232.82133431235425,170.21781404396643,167.47176371801223,155.03064703555356,177.61420037775997,137.02135152190675,180.9643818893892,178.24612743621873,152.1910039085333,206.25347307971083,-36.77847739967901,-39.02124701115417,-50.17761891876822,-31.08261266113668,-69.91609827693983,-28.65588901061291,-30.617892046863115,-52.97969547022616,-12.88117035603844
21167060,20.0,8,nakagami,253.63924890199291,178.1784877140449,181.07596699062375,159.38940566353222,190.41260207564133,149.09078596292716,194.89767546092185,197.9323156454187,161.10395415726552,209.5692282241088,-42.35121880092141,-40.07339191242676,-59.13181170737294,-33.20507473619567,-70.12402695701311,-30.13969935872791,-28.144435674854186,-57.43825173552031,-21.028860511313518
21167060,25.0,8,nakagami,269.18727321502274,184.0386194729134,191.7917592077144,162.49111887811114,200.27072944250332,158.5150944841859,205.59325978627663,214.1733457382626,167.87740687557385,211.5622465112588,-46.26673139908084,-40.3539309128957,-65.6627605702852,-34.41169059720481,-69.81806943431368,-30.9319544302449,-25.68663588231548,-60.347528726445596,-27.23785914265062
21167060,50.0,8,nakagami,314.5077262636455,200.81975102209637,226.1162583963443,170.91086371401792,230.6389528049153,188.07179752767485,238.30966805746303,270.66220157201155,188.27122798831985,215.55696109800735,-56.61194910506584,-39.09115978399289,-84.01856934612748,-36.36366382987792,-67.2274792914475,-31.974388125877052,-16.199352712339675,-67.05033988685581,-45.90469482479305
21167060,75.0,8,nakagami,339.19004750027017,209.82397181722683,247.00025691462085,175.1685684423991,248.29012202397163,205.52154295599829,257.1578851258852,308.4538438516337,199.82193275145383,216.891459939632,-61.654573861432446,-37.32376303459313,-93.63636439822048,-36.610367233023645,-65.03868286590763,-31.899532201483225,-9.964603865796073,-69.74615490391025,-56.38700002050698
21167060,100.0,8,nakagami,355.9907120203709,215.91404326360416,262.2082020644916,177.95349274176692,260.7829419729449,217.9606712819369,270.4246359979097,337.6501382288015,207.87391028080413,217.55938488596527,-64.87612692507942,-35.76642882163272,-100.04704967323038,-36.50843468791889,-63.32795725330149,-31.64137605536892,-5.431827716042958,-71.25319456370684,-63.629214251991485
21167060,200.0,8,nakagami,394.34355720205,229.7282762993092,300.26631717329786,184.0067936395593,290.8169407880008,248.09782442414595,302.0850395980659,417.08845168153294,226.85042531358783,218.56234562846703,-71.65651680086012,-31.33126649515461,-114.30923793743601,-35.59855080434184,-58.94680177762606,-30.54057815201212,5.453254432671217,-73.83417141798488,-80.42611872055608
21167060,250.0,8,nakagami,406.1175670166169,233.9498494078682,312.9637938919983,185.7878262295115,300.4724313233412,257.8429479588575,312.1977234436813,445.6706352361499,232.84552932846995,218.76313866614748,-73.59171978289736,-29.76503191189115,-118.5921302049806,-35.15967678897967,-57.50578801225104,-30.08344921191528,8.874954976240435,-74.4150159068401,-85.6425947683944
21167060,500.0,8,nakagami,441.14290094681735,246.468964081675,353.86380275275,190.8934974740424,330.4410992255929,288.22592110619547,343.402057779796,545.0587205620511,251.15877096803035,219.16502501185263,-78.98517267295009,-24.66460189347215,-131.0937285890546,-33.50122063528427,-53.054555001068195,-28.462509455810235,19.06506871554653,-75.64304015604925,-101.2834396925148
21167060,750.0,8,nakagami,460.6558458402874,253.42349646235127,378.8509184112802,193.62220658056128,347.9607392108815,306.0673113977727,361.5268304131142,611.4396476040018,261.6750314968768,219.29911381021597,-81.7731395355137,-21.59290725018115,-137.91477949540885,-32.38730521293296,-50.50801855857372,-27.41954596119438,24.66045542754358,-76.0411924688296,-110.05823408796095
21167060,1000.0,8,nakagami,474.1085192057751,258.2116907420441,397.07277549711614,195.4587216401485,360.38809930947616,318.7527393248677,374.3359429974111,662.6396539403944,269.0567791083398,219.3661949615105,-83.61233677812598,-19.400912996922017,-142.56196665331618,-31.554987557634018,-48.73864933991086,-26.653218338975805,28.451532233773925,-76.21132638879473,-116.12651816701343
