Fecha,15015020,15060050,15060070,15060080,15060150,15065040,16050240,16060010,16070010,16070020,16070030,16070040,23210020,23215050
1980-01-01,0.0,0.0,0.0,0.0,0.0,0.0,55.5,53.0,50.0,48.5,200.0,67.0,31.575,50.0
1980-01-02,0.0,27.0,133.0,23.0,23.0,8.25,31.75,16.0,87.0,51.5,97.0,59.0,8.75,14.0
1980-01-03,0.0,0.0,0.0,0.0,4.0,0.0,23.5,6.0,18.0,37.25,0.0,34.0,0.0,9.0
1980-01-04,27.2,141.0,251.0,68.0,29.0,72.3,69.75,230.0,167.0,344.75,345.0,229.0,127.0,80.0
1980-01-05,152.5,181.0,371.0,55.0,93.0,45.2,198.0,306.0,727.0,377.5,306.0,288.0,185.75,280.0
1980-01-06,92.3,27.0,151.0,30.0,27.0,26.25,64.175,89.0,312.0,126.0,89.0,212.0,6.25,59.0
1980-01-07,30.1,176.0,108.0,63.0,64.0,87.6,138.75,25.0,141.0,104.0,25.0,410.0,103.65,96.0
1980-01-08,41.8,105.0,42.0,111.0,76.0,141.9,133.25,48.0,474.0,327.5,48.0,508.0,117.625,172.0
1980-01-09,92.7,114.0,380.0,121.0,63.0,98.1,278.5,44.0,647.0,473.5,44.0,510.0,108.875,319.0
1980-01-10,132.8,96.0,352.0,74.0,82.0,135.4,278.5,24.0,549.0,529.25,24.0,575.0,67.375,209.0
1980-01-11,160.0,26.0,197.0,164.0,125.0,233.5,176.75,354.0,368.0,588.25,505.0,549.0,199.0,157.0
1980-01-12,4.0,10.0,16.0,97.0,20.0,15.7,119.0,299.0,240.0,357.0,360.0,437.0,141.25,168.5
1981-01-01,0.0,33.0,42.0,25.0,20.0,39.4,58.0,182.0,180.0,142.0,140.0,83.0,0.0,40.5
1981-01-02,2.8,30.9,85.0,64.0,15.0,47.325,135.5,424.0,315.0,362.0,408.0,354.0,205.0,88.6
1981-01-03,0.0,17.0,91.0,0.0,35.0,16.5,96.5,132.0,147.0,127.5,124.0,193.0,60.3,189.9
1981-01-04,116.9,68.0,397.0,308.0,75.0,195.3,344.25,1005.0,998.0,655.5,1107.0,863.0,285.75,91.1
1981-01-05,316.1,305.0,289.0,194.0,60.0,125.1,277.75,517.0,575.0,631.75,505.0,589.0,305.55,401.5
1981-01-06,108.7,72.0,655.0,122.0,103.0,94.5,160.25,307.0,625.0,573.0,358.0,233.0,189.5,404.3
1981-01-07,75.0,84.0,639.0,30.0,36.0,101.65,129.0,259.0,459.0,631.5,281.0,296.0,163.5,195.0
1981-01-08,134.2,112.0,466.0,186.0,116.0,132.675,246.25,336.0,468.0,521.75,608.5,763.0,402.0,336.0
1981-01-09,52.2,189.0,398.0,66.0,24.0,112.475,184.0,237.0,601.0,635.25,335.5,341.0,106.0,214.2
1981-01-10,407.0,231.0,354.0,296.0,342.0,140.0,324.0,285.0,634.0,557.5,537.25,598.0,322.5,774.3
