Year,01,02,03,04,05,06,07,08,09,10,11,12,Code,Label
1999,,4.9,4.5,6.0,2.0,3.0,2.0,2.0,3.0,4.0,1.5,1.0,2120540,TAMX2_MN_M
2000,0.0,0.5,3.0,4.0,4.5,6.0,2.0,-1.0,3.0,3.0,2.0,0.0,2120540,TAMX2_MN_M
2001,-2.0,-2.0,2.0,1.5,4.5,5.0,1.0,1.5,3.5,3.0,1.5,4.0,2120540,TAMX2_MN_M
2002,1.0,2.5,3.5,7.5,7.0,7.0,8.0,3.0,1.0,2.5,4.0,1.0,2120540,TAMX2_MN_M
2003,-0.5,2.0,2.0,3.0,5.0,5.0,5.0,3.0,4.0,4.0,4.0,2.0,2120540,TAMX2_MN_M
2004,0.0,0.0,0.0,7.0,8.0,3.0,4.0,7.0,0.0,4.0,4.0,0.0,2120540,TAMX2_MN_M
2005,0.0,1.0,1.0,7.0,7.0,5.0,7.0,2.0,5.0,1.0,5.0,4.0,2120540,TAMX2_MN_M
2006,6.0,3.0,9.0,7.0,11.0,10.0,4.5,6.0,2.5,4.0,5.0,2.5,2120540,TAMX2_MN_M
2007,1.5,-4.0,0.0,5.0,,,3.0,3.5,1.5,4.0,1.0,0.0,2120540,TAMX2_MN_M
2008,0.0,0.0,2.0,4.0,3.5,7.0,7.5,5.0,2.5,0.5,5.0,4.7,2120540,TAMX2_MN_M
2009,5.0,4.0,5.0,7.2,5.0,5.0,7.2,6.0,3.6,4.0,2.0,1.5,2120540,TAMX2_MN_M
2010,-3.0,4.0,2.5,7.8,9.5,6.2,6.0,4.5,5.0,4.0,7.0,4.0,2120540,TAMX2_MN_M
2011,1.2,4.0,4.2,7.0,5.0,7.0,3.0,0.0,0.0,2.0,0.0,1.5,2120540,TAMX2_MN_M
2012,1.2,0.5,3.2,3.9,2.3,-1.9,5.0,5.4,1.3,0.8,0.1,0.3,2120540,TAMX2_MN_M
2013,-0.8,1.3,1.3,4.5,5.7,4.2,2.9,7.4,7.9,1.6,4.3,2.0,2120540,TAMX2_MN_M
2014,1.8,2.9,2.7,2.8,2.1,4.0,6.7,0.1,3.5,3.5,4.0,1.3,2120540,TAMX2_MN_M
2015,-2.0,-1.0,1.9,6.0,5.0,5.8,6.2,5.4,2.4,2.8,4.5,1.0,2120540,TAMX2_MN_M
2016,1.6,2.9,2.1,8.1,7.4,6.5,5.0,2.7,4.9,2.2,4.4,2.9,2120540,TAMX2_MN_M
2017,0.0,1.4,1.8,2.0,5.2,2.8,3.9,1.4,3.0,1.7,3.3,0.9,2120540,TAMX2_MN_M
2018,2.1,3.0,2.0,7.9,6.1,6.0,6.0,1.5,8.0,6.0,6.0,2.0,2120540,TAMX2_MN_M
1965,0.9,0.6,4.8,5.2,7.0,4.3,3.0,3.0,3.0,2.4,4.0,2.5,2401515,TAMX2_MN_M
1966,2.8,0.5,3.9,3.1,4.4,3.0,2.2,1.4,2.0,1.0,2.9,5.0,2401515,TAMX2_MN_M
1967,1.7,3.3,3.3,4.2,6.2,2.5,3.8,2.8,1.7,1.9,4.2,0.2,2401515,TAMX2_MN_M
1968,0.3,3.0,2.4,4.7,2.8,5.0,4.8,2.0,2.4,4.0,1.9,-0.3,2401515,TAMX2_MN_M
1969,1.5,4.4,3.4,6.8,7.0,5.5,5.0,5.4,3.5,3.4,3.6,2.8,2401515,TAMX2_MN_M
1970,2.8,5.2,4.1,6.0,5.6,3.9,5.4,3.0,2.9,3.9,5.8,3.9,2401515,TAMX2_MN_M
1971,4.7,3.7,6.8,6.2,6.5,3.8,4.8,2.0,2.9,2.1,2.0,2.9,2401515,TAMX2_MN_M
1972,3.4,2.8,6.6,3.3,6.9,6.1,4.0,4.5,3.2,2.0,4.3,3.4,2401515,TAMX2_MN_M
1973,4.2,2.3,5.8,4.4,4.1,5.0,4.0,3.7,0.9,3.7,6.7,4.9,2401515,TAMX2_MN_M
1974,3.1,5.4,4.2,6.5,4.7,4.5,4.9,5.0,4.0,4.3,7.0,1.8,2401515,TAMX2_MN_M
1975,3.0,5.0,6.3,6.0,8.8,7.7,6.6,5.1,6.0,5.4,5.8,7.0,2401515,TAMX2_MN_M
1976,3.9,4.5,7.0,8.9,7.3,7.0,7.4,4.8,6.0,7.5,5.0,2.1,2401515,TAMX2_MN_M
1977,0.3,3.4,5.5,7.0,6.8,7.2,7.2,2.2,7.8,6.5,3.5,2.5,2401515,TAMX2_MN_M
1978,3.0,5.0,1.8,7.8,6.1,6.2,8.1,3.5,3.9,3.0,5.2,4.0,2401515,TAMX2_MN_M
1979,4.1,3.1,5.4,7.0,6.2,8.0,6.0,5.0,4.9,6.0,8.4,5.4,2401515,TAMX2_MN_M
1980,3.4,0.9,5.0,6.4,5.9,6.0,5.0,3.8,4.2,3.8,4.2,3.8,2401515,TAMX2_MN_M
1981,4.0,3.4,5.1,6.1,7.9,6.2,5.1,4.2,3.5,5.0,5.8,4.0,2401515,TAMX2_MN_M
1982,1.6,5.0,6.8,5.1,6.0,5.0,5.0,3.9,6.9,5.0,6.0,3.9,2401515,TAMX2_MN_M
1983,3.2,3.5,,,7.0,5.5,6.0,,5.5,4.5,4.5,4.5,2401515,TAMX2_MN_M
1984,3.5,3.5,3.5,6.8,3.0,5.3,3.1,6.0,3.2,5.2,4.6,2.1,2401515,TAMX2_MN_M
1985,0.6,1.0,3.8,5.8,6.0,4.2,4.0,5.2,4.7,5.0,3.3,1.8,2401515,TAMX2_MN_M
1986,2.5,3.2,3.9,5.1,4.0,3.5,2.0,5.0,5.0,5.5,6.0,2.0,2401515,TAMX2_MN_M
1991,5.0,6.0,5.1,7.0,9.2,8.1,8.0,7.0,4.1,4.0,5.0,5.1,2401515,TAMX2_MN_M
1992,3.1,3.4,4.0,5.9,5.0,7.0,5.9,6.1,3.5,4.1,3.0,5.0,2401515,TAMX2_MN_M
1993,5.2,6.0,,,,,,,,,,,2401515,TAMX2_MN_M
1994,2.1,,3.2,5.0,6.0,1.1,6.9,6.9,5.5,5.1,6.9,2.1,2401515,TAMX2_MN_M
1995,0.5,0.0,5.0,3.5,6.0,6.5,7.0,5.8,5.2,5.9,5.9,3.5,2401515,TAMX2_MN_M
1996,5.0,4.5,6.5,5.5,5.8,8.0,6.5,4.8,2.5,3.9,4.5,3.8,2401515,TAMX2_MN_M
1997,5.0,3.5,2.0,6.0,6.0,4.5,4.5,2.0,3.0,3.5,5.8,3.0,2401515,TAMX2_MN_M
1998,4.0,5.0,7.0,5.8,6.0,5.5,5.0,2.8,3.0,2.5,3.0,5.5,2401515,TAMX2_MN_M
1999,,4.0,2.0,4.0,1.5,3.0,-1.0,2.0,3.0,4.5,1.0,2.0,2401515,TAMX2_MN_M
2000,0.0,0.0,1.0,3.0,3.0,5.0,2.5,3.0,3.5,3.0,4.0,1.0,2401515,TAMX2_MN_M
2001,-1.8,-1.0,3.0,2.0,5.0,5.5,0.0,1.5,2.0,0.5,-3.0,1.9,2401515,TAMX2_MN_M
2002,-4.0,-4.0,-6.5,4.0,0.0,1.0,,,,,,,2401515,TAMX2_MN_M
2003,,,,,,5.0,5.0,4.0,3.0,3.0,3.0,4.0,2401515,TAMX2_MN_M
2004,0.0,0.0,5.0,4.0,5.0,5.0,,6.0,5.0,4.0,5.0,0.0,2401515,TAMX2_MN_M
2005,5.0,5.0,6.0,4.0,5.0,2.0,0.0,,4.0,5.0,5.0,5.0,2401515,TAMX2_MN_M
2012,4.3,2.6,5.2,5.8,5.1,3.5,4.9,5.2,4.5,2.8,3.0,2.1,2401515,TAMX2_MN_M
2013,1.3,4.4,4.7,5.7,4.2,4.9,3.7,5.0,3.6,3.2,4.5,3.8,2401515,TAMX2_MN_M
2014,3.0,3.5,5.8,3.7,6.6,,,1.5,3.1,5.0,4.4,2.1,2401515,TAMX2_MN_M
2015,1.9,,5.4,5.0,,,7.2,5.4,2.6,3.1,,,2401515,TAMX2_MN_M
2016,,,3.2,7.5,6.4,5.5,5.2,2.1,4.6,4.3,4.6,3.5,2401515,TAMX2_MN_M
2017,0.6,2.0,,,,4.6,4.2,3.4,4.6,,5.7,2.7,2401515,TAMX2_MN_M
2018,1.7,2.0,,,5.6,4.6,4.1,5.4,2.8,4.9,5.7,1.4,2401515,TAMX2_MN_M
2010,,6.0,6.2,9.0,9.0,9.0,7.9,8.0,8.0,8.2,10.0,9.0,2120661,TAMX2_MN_M
2011,7.0,7.0,8.0,9.1,9.2,8.0,8.0,6.0,6.0,,,,2120661,TAMX2_MN_M
2012,8.0,7.5,8.0,7.1,8.6,6.1,6.7,6.9,5.4,5.8,5.2,6.1,2120661,TAMX2_MN_M
2013,,,,,,,,,7.0,,,,2120661,TAMX2_MN_M
2014,5.1,,,,6.0,7.7,7.9,4.9,6.0,,6.3,4.5,2120661,TAMX2_MN_M
2015,1.0,5.5,6.5,7.0,7.0,6.8,5.9,6.3,6.3,6.9,8.3,6.9,2120661,TAMX2_MN_M
2016,6.0,6.0,6.8,8.0,9.0,6.0,6.8,6.0,6.0,6.5,7.0,6.0,2120661,TAMX2_MN_M
2017,3.0,5.8,6.5,7.0,8.5,8.9,6.4,5.9,6.8,7.8,9.0,6.9,2120661,TAMX2_MN_M
1992,22.0,22.9,21.5,22.0,22.0,21.9,20.0,21.1,21.1,21.0,18.0,19.0,2120644,TAMX2_MN_M
1993,18.9,18.5,18.2,21.1,21.0,20.5,19.0,20.0,19.5,,,,2120644,TAMX2_MN_M
1994,,19.0,20.0,20.0,18.1,,,19.0,,,,,2120644,TAMX2_MN_M
1995,,,,19.0,17.0,17.0,18.0,17.0,20.0,19.0,19.0,18.0,2120644,TAMX2_MN_M
1996,18.5,19.0,20.5,20.0,19.0,20.0,19.0,21.0,,18.5,19.0,20.0,2120644,TAMX2_MN_M
1997,21.0,21.0,,19.5,19.0,20.0,18.0,18.0,20.0,20.0,19.5,21.0,2120644,TAMX2_MN_M
1998,20.0,21.0,20.0,20.0,21.5,,,,17.0,18.0,17.0,22.0,2120644,TAMX2_MN_M
1999,21.0,21.0,20.0,18.5,18.0,19.0,17.5,19.1,19.0,18.5,20.0,20.0,2120644,TAMX2_MN_M
2000,20.0,19.5,19.0,21.5,20.0,20.0,19.5,20.0,20.0,20.0,19.5,21.0,2120644,TAMX2_MN_M
2001,20.0,20.0,19.0,19.0,20.0,18.0,19.0,19.5,20.0,20.5,19.5,21.0,2120644,TAMX2_MN_M
2002,22.0,20.0,20.9,20.1,21.5,19.0,20.0,23.0,20.8,20.0,21.0,21.0,2120644,TAMX2_MN_M
2003,21.0,20.5,21.0,21.5,22.0,20.0,20.0,20.0,20.0,21.0,20.0,20.0,2120644,TAMX2_MN_M
2004,21.0,21.0,21.0,21.0,20.0,20.0,20.0,21.0,20.0,20.0,21.0,21.0,2120644,TAMX2_MN_M
2005,24.0,24.5,24.5,24.0,22.5,22.0,21.0,22.0,21.0,20.5,22.0,22.5,2120644,TAMX2_MN_M
2006,24.0,,,,,,23.0,20.0,21.0,23.0,26.0,,2120644,TAMX2_MN_M
2007,22.5,21.0,20.0,18.1,20.0,19.0,19.0,18.7,18.5,22.5,23.0,24.0,2120644,TAMX2_MN_M
2008,23.0,22.0,24.0,19.0,19.0,19.0,18.0,17.0,18.0,18.0,19.0,17.5,2120644,TAMX2_MN_M
2009,19.0,19.0,18.0,19.0,19.0,18.0,19.0,20.0,19.0,20.0,19.5,19.5,2120644,TAMX2_MN_M
2010,20.0,20.5,22.0,22.0,21.0,20.5,22.0,24.0,24.1,24.0,22.9,22.0,2120644,TAMX2_MN_M
2011,22.0,22.0,22.0,24.0,21.0,20.0,21.0,20.0,18.0,20.0,21.0,21.0,2120644,TAMX2_MN_M
2012,20.5,22.0,21.0,21.0,21.2,21.0,19.7,22.1,20.4,21.3,20.9,21.4,2120644,TAMX2_MN_M
2013,21.4,21.0,,,,,,,21.2,20.9,21.5,21.2,2120644,TAMX2_MN_M
2014,21.9,21.3,22.0,20.4,20.7,20.2,21.0,21.0,20.7,20.8,,,2120644,TAMX2_MN_M
2015,,,,,21.4,21.3,19.4,22.5,21.9,21.7,21.0,21.0,2120644,TAMX2_MN_M
2016,22.0,22.0,21.8,20.3,20.4,21.0,20.3,21.4,21.4,20.0,21.1,12.0,2120644,TAMX2_MN_M
2017,20.9,19.0,21.9,22.0,21.0,22.0,,,21.6,20.1,20.8,21.0,2120644,TAMX2_MN_M
2018,20.1,21.4,20.7,20.3,20.6,19.8,20.5,20.7,22.0,21.0,21.3,20.7,2120644,TAMX2_MN_M
1966,1.8,-1.0,3.0,0.2,5.0,2.4,1.9,1.0,-1.0,0.7,3.0,1.4,2120559,TAMX2_MN_M
1967,0.0,-0.5,0.9,2.5,6.1,0.8,3.0,1.1,-0.2,2.1,3.4,-0.8,2120559,TAMX2_MN_M
1968,-2.4,-0.8,-0.9,5.0,3.0,6.2,5.7,1.7,2.1,3.5,2.8,0.2,2120559,TAMX2_MN_M
1969,-0.5,3.6,0.1,6.5,6.6,5.0,2.1,3.0,1.8,4.8,2.4,1.0,2120559,TAMX2_MN_M
1970,-1.4,3.0,1.3,5.4,3.0,3.9,3.0,4.0,1.1,3.3,2.7,3.3,2120559,TAMX2_MN_M
1971,3.1,0.0,5.0,4.5,8.0,5.7,5.0,4.5,2.3,4.0,2.0,3.0,2120559,TAMX2_MN_M
1972,3.4,1.6,5.9,4.0,8.1,5.5,7.5,4.0,5.5,3.7,4.0,3.0,2120559,TAMX2_MN_M
1973,2.7,0.0,5.2,6.0,5.9,6.1,4.9,3.4,2.2,6.3,6.0,6.6,2120559,TAMX2_MN_M
1974,5.0,6.2,5.1,8.2,6.7,6.1,6.0,3.1,1.8,1.5,4.2,-3.2,2120559,TAMX2_MN_M
1975,0.0,1.9,3.0,0.9,4.0,4.0,2.2,2.7,3.0,2.8,2.5,3.0,2120559,TAMX2_MN_M
1976,-1.2,0.1,2.8,3.9,4.9,3.5,3.9,0.0,2.2,2.9,0.8,0.8,2120559,TAMX2_MN_M
1977,-1.2,0.8,4.2,4.2,3.4,4.8,3.6,1.9,2.4,1.6,0.0,0.6,2120559,TAMX2_MN_M
1978,-2.9,-1.0,-1.9,4.0,3.5,4.4,2.5,-0.8,2.2,2.0,1.0,1.7,2120559,TAMX2_MN_M
1979,-1.0,-0.9,3.6,3.4,4.4,9.0,5.1,5.9,3.2,4.8,10.8,7.2,2120559,TAMX2_MN_M
1980,6.2,3.8,7.0,7.0,6.9,6.1,6.2,6.2,6.1,5.4,5.2,5.0,2120559,TAMX2_MN_M
1981,2.0,6.0,6.4,7.4,9.2,8.4,7.8,5.8,6.2,7.0,7.6,5.9,2120559,TAMX2_MN_M
1982,5.0,6.4,7.2,6.0,5.5,6.3,6.3,5.0,6.0,5.6,6.4,6.8,2120559,TAMX2_MN_M
1983,2.0,3.5,7.3,8.2,9.0,5.0,6.6,7.0,5.5,6.0,6.0,6.2,2120559,TAMX2_MN_M
1984,5.2,,5.0,5.3,6.8,7.0,7.5,6.0,7.0,6.6,7.3,5.8,2120559,TAMX2_MN_M
1985,4.9,3.5,4.5,6.8,7.0,6.0,6.5,7.2,8.2,7.0,8.0,5.0,2120559,TAMX2_MN_M
1986,8.0,8.0,6.9,9.0,8.0,8.5,5.5,5.8,5.5,8.0,7.1,3.0,2120559,TAMX2_MN_M
1991,1.0,0.0,2.9,1.1,3.1,4.1,4.9,0.9,2.0,0.0,1.0,0.9,2120559,TAMX2_MN_M
1992,0.1,2.0,1.0,1.5,4.5,2.5,3.0,3.1,1.0,1.0,3.1,0.1,2120559,TAMX2_MN_M
1993,2.5,0.1,0.1,2.5,1.0,2.5,0.1,0.1,0.1,0.0,1.1,0.0,2120559,TAMX2_MN_M
1994,0.0,0.9,0.1,2.0,3.0,0.1,0.2,2.0,2.0,1.2,3.0,,2120559,TAMX2_MN_M
1995,1.0,-3.0,1.8,3.0,4.0,1.8,2.0,4.0,1.5,3.0,3.2,2.0,2120559,TAMX2_MN_M
1996,0.0,3.5,4.5,5.5,3.5,8.0,5.0,4.2,2.9,4.0,4.2,1.5,2120559,TAMX2_MN_M
1997,4.0,,4.0,4.0,4.0,2.0,3.0,-0.5,1.5,2.0,2.5,1.5,2120559,TAMX2_MN_M
1998,-0.5,4.0,3.0,4.5,4.5,2.5,2.0,-1.0,0.0,1.0,2.0,,2120559,TAMX2_MN_M
1999,,,,,,6.0,2.0,1.8,4.0,6.0,6.0,4.0,2120559,TAMX2_MN_M
2000,2.0,,6.5,8.0,4.0,5.0,6.5,11.0,11.0,,,,2120559,TAMX2_MN_M
2001,,,,,5.0,3.0,-10.0,0.0,0.0,1.0,3.0,3.9,2120559,TAMX2_MN_M
2002,0.0,1.8,4.0,2.8,5.0,3.8,4.0,2.5,1.8,2.0,4.0,-1.0,2120559,TAMX2_MN_M
2003,-1.0,2.8,2.0,3.0,6.0,,,17.0,19.4,,,,2120559,TAMX2_MN_M
2004,19.0,23.6,0.0,4.0,19.4,15.2,17.4,0.0,20.6,17.4,21.6,22.0,2120559,TAMX2_MN_M
2005,0.0,0.0,0.0,4.0,3.0,0.0,-1.5,-1.7,17.5,,13.5,19.4,2120559,TAMX2_MN_M
2007,-0.5,-4.3,1.0,6.1,7.0,5.0,3.0,5.0,3.5,6.0,3.4,5.6,2120559,TAMX2_MN_M
2008,2.8,2.3,4.0,5.0,6.0,5.8,6.0,5.0,5.0,3.0,6.0,5.0,2120559,TAMX2_MN_M
2009,5.0,5.0,6.0,7.8,6.0,6.0,5.0,7.0,4.0,4.0,5.0,3.0,2120559,TAMX2_MN_M
2010,1.0,5.0,5.0,7.0,8.0,7.0,6.7,6.0,6.2,6.0,7.0,5.8,2120559,TAMX2_MN_M
2011,4.5,5.0,6.0,7.6,7.6,6.0,5.0,5.0,4.0,7.2,5.8,5.9,2120559,TAMX2_MN_M
2012,5.0,3.9,6.6,7.0,5.0,4.6,4.5,6.0,4.0,4.2,3.3,2.9,2120559,TAMX2_MN_M
2013,2.0,4.0,6.0,4.0,6.0,6.0,4.0,6.2,,2.4,3.2,3.2,2120559,TAMX2_MN_M
2014,2.5,3.1,2.9,2.5,3.9,3.2,3.3,2.5,4.1,5.9,5.8,-0.5,2120559,TAMX2_MN_M
2015,-2.0,1.0,4.0,3.0,6.5,4.9,-3.0,5.4,3.1,5.4,,,2120559,TAMX2_MN_M
2016,,,,7.9,7.9,6.4,6.3,4.6,0.6,2.8,7.0,5.1,2120559,TAMX2_MN_M
2017,1.6,2.6,5.3,2.0,5.5,5.0,5.5,3.3,4.2,5.7,3.8,3.4,2120559,TAMX2_MN_M
2018,2.8,5.0,3.6,7.3,6.0,4.0,4.5,2.7,5.1,6.7,7.7,3.7,2120559,TAMX2_MN_M
2019,3.6,5.8,6.5,7.5,,,,,,,,,2120559,TAMX2_MN_M
2000,,,,,,,,,12.0,12.0,11.0,9.0,2306516,TAMX2_MN_M
2001,8.0,8.0,8.0,11.0,13.0,8.5,8.5,,,,,,2306516,TAMX2_MN_M
2002,,,,,,,,,6.5,4.0,11.0,11.0,2306516,TAMX2_MN_M
2003,6.0,11.0,10.0,9.0,10.0,9.0,10.0,10.1,11.6,10.1,13.6,14.4,2306516,TAMX2_MN_M
2004,11.8,15.1,15.9,15.9,11.1,10.1,16.6,14.9,10.1,15.1,16.9,16.3,2306516,TAMX2_MN_M
2005,14.9,18.0,17.0,14.0,14.0,13.0,11.0,8.0,9.0,10.0,25.0,,2306516,TAMX2_MN_M
2007,17.5,16.7,16.0,16.0,,,15.7,16.5,17.0,17.0,17.1,16.8,2306516,TAMX2_MN_M
2008,16.7,17.9,16.7,18.5,,16.0,16.1,17.7,17.0,17.7,17.7,17.5,2306516,TAMX2_MN_M
2009,17.4,17.2,18.0,17.5,18.2,17.7,16.9,18.2,16.6,15.2,15.8,15.9,2306516,TAMX2_MN_M
2010,17.1,16.8,17.4,15.7,15.3,16.4,16.0,16.1,16.6,15.1,15.8,12.8,2306516,TAMX2_MN_M
2011,12.4,,,16.3,16.2,15.3,16.7,14.6,16.5,17.4,16.2,15.8,2306516,TAMX2_MN_M
2012,16.5,15.2,16.0,16.2,16.0,16.1,16.7,16.8,,15.7,15.9,14.7,2306516,TAMX2_MN_M
2013,15.8,16.1,16.8,15.8,16.9,15.7,16.6,15.2,15.8,15.2,14.9,12.9,2306516,TAMX2_MN_M
2014,14.8,13.2,16.1,16.2,16.8,17.0,16.8,16.2,14.5,14.5,15.0,16.5,2306516,TAMX2_MN_M
2015,16.3,16.6,16.6,16.4,16.5,17.0,17.9,,,,17.7,17.0,2306516,TAMX2_MN_M
2016,17.2,17.6,,,,,,,,,,,2306516,TAMX2_MN_M
