Year,01,02,03,04,05,06,07,08,09,10,11,12,Code,Label
2004,0.132,0.089,0.1,0.153,0.156,0.045,0.086,0.036,0.064,0.315,0.271,0.142,2306715,Q_MEDIA_M
2005,0.077,0.049,0.111,0.12,0.176,0.054,0.034,0.032,0.064,0.239,0.209,0.064,2306715,Q_MEDIA_M
2007,0.062,0.039,0.099,0.133,0.067,0.046,0.044,,0.068,0.113,0.027,0.044,2306715,Q_MEDIA_M
2008,0.161,0.169,0.123,0.192,0.382,0.082,0.075,0.076,0.134,0.143,0.182,0.182,2306715,Q_MEDIA_M
2009,0.11,0.15,0.144,0.201,0.197,0.065,0.08,0.174,0.052,0.064,0.099,0.075,2306715,Q_MEDIA_M
2010,0.007,0.003,0.035,0.12,0.057,0.105,0.009,0.058,0.319,0.272,0.276,0.246,2306715,Q_MEDIA_M
2011,0.075,0.003,0.005,0.011,0.0,0.001,,,,,,0.254,2306715,Q_MEDIA_M
2012,0.705,0.551,,0.474,0.532,0.465,0.222,0.809,,,0.613,0.396,2306715,Q_MEDIA_M
2013,0.206,0.221,0.27,0.232,0.233,0.252,0.383,0.267,0.135,0.199,0.181,0.185,2306715,Q_MEDIA_M
2014,0.208,0.193,0.311,0.235,0.269,0.239,0.178,0.126,0.204,0.358,0.299,0.223,2306715,Q_MEDIA_M
2015,0.039,0.046,0.048,0.063,0.023,0.022,0.021,0.019,0.014,0.018,0.021,0.021,2306715,Q_MEDIA_M
2016,0.012,0.015,0.019,0.026,0.015,0.062,0.049,0.016,0.017,0.014,0.01,0.01,2306715,Q_MEDIA_M
2017,0.011,0.012,0.011,0.015,0.01,0.01,0.013,,,,0.028,0.045,2306715,Q_MEDIA_M
2018,0.044,0.036,0.041,0.042,0.051,0.038,,,,,,,2306715,Q_MEDIA_M
1993,0.53,0.457,0.371,0.307,1.048,1.032,0.685,0.532,0.698,0.748,0.658,0.635,2120864,Q_MEDIA_M
1994,0.367,0.29,0.304,0.84,1.293,0.791,1.309,0.531,0.694,1.254,1.25,0.423,2120864,Q_MEDIA_M
1995,0.214,0.219,0.505,0.679,0.566,0.41,0.324,1.312,0.571,0.504,0.656,0.671,2120864,Q_MEDIA_M
1996,0.2,0.163,0.724,0.347,0.507,0.511,1.276,0.696,0.448,1.141,0.528,0.49,2120864,Q_MEDIA_M
1997,0.645,0.244,0.178,0.356,0.285,0.341,1.086,0.45,0.204,0.179,0.158,0.11,2120864,Q_MEDIA_M
1998,0.108,0.092,0.091,0.149,1.048,0.763,0.94,0.691,0.378,0.619,0.994,0.565,2120864,Q_MEDIA_M
1999,0.641,0.595,0.79,0.845,0.32,0.352,0.196,0.345,1.835,2.542,2.022,1.256,2120864,Q_MEDIA_M
2000,0.271,0.288,0.459,0.323,0.205,0.262,0.293,0.202,1.465,1.362,1.657,0.319,2120864,Q_MEDIA_M
2001,0.128,0.122,0.572,0.966,0.165,0.184,0.183,0.545,0.995,0.273,0.385,0.299,2120864,Q_MEDIA_M
2002,1.135,0.115,0.858,1.135,1.022,1.942,1.018,1.146,0.432,0.372,0.497,0.228,2120864,Q_MEDIA_M
2003,0.1,0.101,0.128,1.209,0.399,0.188,0.429,0.471,0.28,0.521,0.756,0.558,2120864,Q_MEDIA_M
2004,0.272,0.099,0.096,0.326,1.994,0.8,0.26,0.415,0.579,1.019,2.971,,2120864,Q_MEDIA_M
2005,5.915,0.144,0.067,0.146,0.976,0.314,0.245,0.422,0.581,3.163,2.839,0.458,2120864,Q_MEDIA_M
2006,0.306,0.12,0.855,1.77,2.974,1.451,0.771,0.355,0.187,0.525,1.488,0.393,2120864,Q_MEDIA_M
2007,0.221,0.156,0.194,0.563,0.243,0.529,0.446,0.511,0.415,1.397,0.97,0.543,2120864,Q_MEDIA_M
2008,0.37,0.294,0.26,0.575,1.224,0.891,0.986,0.921,0.789,1.306,1.813,1.184,2120864,Q_MEDIA_M
2009,0.376,0.423,0.539,0.735,0.389,0.339,0.543,0.469,0.304,0.901,0.221,0.22,2120864,Q_MEDIA_M
2010,0.386,0.372,0.362,1.039,1.289,0.979,1.957,0.852,0.941,1.265,2.605,2.097,2120864,Q_MEDIA_M
2011,0.715,0.732,2.471,5.451,2.604,2.037,1.055,0.909,0.873,1.961,2.185,1.438,2120864,Q_MEDIA_M
2012,0.607,0.458,0.572,4.001,0.91,0.717,0.904,1.488,0.613,1.65,0.851,0.541,2120864,Q_MEDIA_M
2013,0.235,0.383,0.534,0.83,2.161,0.487,0.397,0.45,0.546,0.48,1.253,1.254,2120864,Q_MEDIA_M
2014,0.403,0.314,1.173,0.409,1.278,1.442,1.132,0.765,0.653,0.711,2.154,0.908,2120864,Q_MEDIA_M
2015,0.536,0.536,0.562,0.665,0.533,0.858,0.864,0.935,0.635,0.513,0.556,0.485,2120864,Q_MEDIA_M
2016,0.444,0.419,0.488,0.757,0.839,0.733,0.766,0.639,0.718,0.654,1.15,0.843,2120864,Q_MEDIA_M
2017,0.675,0.583,0.97,1.037,1.13,1.004,0.821,0.784,0.637,0.723,1.126,0.796,2120864,Q_MEDIA_M
2018,0.761,0.634,0.672,1.336,1.121,,,,,,,,2120864,Q_MEDIA_M
1991,1.97,0.4,3.95,3.02,1.39,0.43,0.09,0.08,,1.16,3.01,2.49,2120896,Q_MEDIA_M
1992,0.73,1.11,0.66,0.36,0.32,0.09,0.01,0.02,,0.01,4.2,5.89,2120896,Q_MEDIA_M
1993,2.5,2.62,0.78,2.67,2.54,0.49,0.27,0.03,0.37,2.25,4.71,3.67,2120896,Q_MEDIA_M
1994,2.77,2.11,2.84,3.53,1.03,0.61,0.12,0.07,0.09,1.43,2.28,0.6,2120896,Q_MEDIA_M
1995,0.278,0.376,2.637,1.242,1.447,2.157,0.356,1.216,0.915,2.839,2.642,0.979,2120896,Q_MEDIA_M
1996,1.87,1.17,,,1.31,1.09,0.49,0.33,0.28,1.92,1.22,0.66,2120896,Q_MEDIA_M
1997,1.347,0.981,0.6,1.878,1.517,0.813,0.381,0.023,,0.498,,,2120896,Q_MEDIA_M
1998,0.16,0.54,1.18,3.34,1.77,0.63,0.29,0.07,0.18,0.16,0.8,0.3,2120896,Q_MEDIA_M
1999,0.511,1.331,1.239,1.439,1.087,0.563,0.222,0.156,0.581,1.21,1.84,1.639,2120896,Q_MEDIA_M
2000,1.605,1.803,1.211,0.951,0.365,0.39,0.334,0.064,0.186,0.378,1.452,0.409,2120896,Q_MEDIA_M
2001,0.065,0.057,0.058,0.04,0.435,0.356,0.104,0.008,0.04,1.147,1.526,1.983,2120896,Q_MEDIA_M
2002,0.471,0.371,1.28,1.898,0.735,1.15,0.308,0.048,0.362,0.385,0.836,0.497,2120896,Q_MEDIA_M
2003,0.431,,,,,,,,,,,,2120896,Q_MEDIA_M
2004,,,2.788,2.756,1.587,0.937,,,,,,,2120896,Q_MEDIA_M
2007,0.367,,0.103,2.543,1.455,0.406,0.108,0.422,0.121,2.162,4.2,1.519,2120896,Q_MEDIA_M
2008,2.414,6.538,4.47,5.7,9.401,1.496,0.829,1.356,0.882,3.585,6.364,1.237,2120896,Q_MEDIA_M
2009,1.089,0.647,5.277,2.821,3.435,0.537,0.202,0.194,6.212,0.679,2.989,0.897,2120896,Q_MEDIA_M
2010,,,,2.33,1.386,0.52,1.066,0.478,1.405,1.427,2.966,3.531,2120896,Q_MEDIA_M
2011,0.856,4.986,4.75,5.864,5.054,1.244,0.482,0.586,,,,10.223,2120896,Q_MEDIA_M
2012,3.846,2.01,2.213,5.225,1.568,0.074,,,,14.737,2.774,0.914,2120896,Q_MEDIA_M
2013,1.21,3.196,2.123,2.289,1.877,1.435,0.391,0.248,0.487,1.108,4.076,2.519,2120896,Q_MEDIA_M
2014,4.153,2.211,1.543,1.735,11.124,0.432,,,0.058,3.483,2.385,3.821,2120896,Q_MEDIA_M
2015,0.509,0.644,2.728,2.413,0.842,0.62,0.041,,,0.597,1.199,0.447,2120896,Q_MEDIA_M
2016,1.257,0.508,0.903,2.184,1.069,0.528,0.335,,0.431,1.585,2.153,2.209,2120896,Q_MEDIA_M
2017,2.087,0.74,2.027,2.158,1.802,0.61,0.542,0.199,0.182,0.737,3.122,1.9,2120896,Q_MEDIA_M
2018,1.411,2.381,1.781,4.437,2.853,,,,,,,,2120896,Q_MEDIA_M
1973,0.215,0.111,0.104,0.215,0.762,0.382,0.677,0.93,1.829,0.704,0.753,0.42,2120815,Q_MEDIA_M
1974,0.161,0.246,0.265,0.438,0.481,0.382,0.729,0.595,0.475,0.537,0.782,0.165,2120815,Q_MEDIA_M
1975,0.077,0.124,0.237,0.108,0.223,0.728,0.519,0.847,0.569,0.735,0.691,0.645,2120815,Q_MEDIA_M
1976,0.56,0.403,0.556,1.49,2.754,3.022,2.409,1.431,1.912,2.351,1.938,0.785,2120815,Q_MEDIA_M
1978,0.361,0.161,0.312,1.859,1.161,2.327,1.675,1.889,1.483,1.564,1.198,0.935,2120815,Q_MEDIA_M
1979,0.14,0.227,0.863,0.698,1.159,2.18,0.911,0.943,1.014,4.808,8.831,12.63,2120815,Q_MEDIA_M
1980,0.42,0.31,0.2,0.35,0.55,2.19,1.22,0.64,0.69,1.3,0.47,0.25,2120815,Q_MEDIA_M
1981,0.24,0.27,0.27,0.61,2.44,1.32,0.68,0.5,0.53,1.16,0.79,0.22,2120815,Q_MEDIA_M
1982,0.18,0.29,0.36,1.83,1.52,0.82,1.41,1.47,1.0,0.58,0.31,,2120815,Q_MEDIA_M
1983,0.09,0.06,0.11,0.4,0.3,0.34,0.79,0.99,0.28,0.37,0.19,0.09,2120815,Q_MEDIA_M
1984,,,,,0.12,0.7,,1.1,1.36,0.41,0.39,0.3,2120815,Q_MEDIA_M
1985,0.25,0.09,0.17,0.24,0.39,1.44,0.89,1.08,0.93,1.28,1.1,0.66,2120815,Q_MEDIA_M
1986,0.16,0.33,0.99,0.49,0.5,2.41,2.84,0.86,0.75,1.75,0.92,0.47,2120815,Q_MEDIA_M
1987,0.42,0.73,0.75,0.82,1.29,1.22,1.96,1.43,0.6,1.6,0.96,0.75,2120815,Q_MEDIA_M
1988,0.63,0.79,1.0,1.3,1.15,1.65,1.85,1.09,1.21,1.77,2.13,1.9,2120815,Q_MEDIA_M
1989,0.81,0.69,2.26,1.19,1.75,1.94,3.14,1.16,0.95,0.99,1.16,1.1,2120815,Q_MEDIA_M
1990,0.3,0.35,0.36,0.41,1.72,1.06,1.34,1.17,0.38,0.49,0.64,0.59,2120815,Q_MEDIA_M
1991,0.201,0.118,0.527,0.431,0.498,0.669,1.339,1.551,0.73,0.405,0.793,0.309,2120815,Q_MEDIA_M
1992,0.136,0.097,0.149,0.23,0.229,0.338,1.452,1.291,0.332,0.123,0.373,0.31,2120815,Q_MEDIA_M
1993,0.106,0.129,0.102,0.309,0.974,1.044,1.142,1.092,0.446,0.46,0.503,0.8,2120815,Q_MEDIA_M
1994,0.335,0.34,0.366,0.435,0.96,1.217,2.331,1.173,1.215,1.539,0.64,0.175,2120815,Q_MEDIA_M
1995,0.03,0.023,0.058,0.086,0.14,0.346,0.309,0.244,0.107,0.075,0.102,0.109,2120815,Q_MEDIA_M
1996,0.089,0.119,0.276,0.118,0.667,0.82,1.584,0.604,0.383,0.803,0.359,0.288,2120815,Q_MEDIA_M
1997,0.28,0.17,0.14,0.15,0.29,0.41,2.6,1.12,0.33,0.26,0.22,0.14,2120815,Q_MEDIA_M
1998,0.067,0.076,0.142,0.15,1.465,1.359,2.125,0.737,0.253,0.326,0.128,0.236,2120815,Q_MEDIA_M
1999,0.032,0.063,0.037,0.154,0.343,0.368,0.259,0.658,1.12,0.917,0.684,0.143,2120815,Q_MEDIA_M
2000,0.078,0.017,0.167,0.041,0.722,0.724,0.685,0.82,0.637,0.578,0.77,0.23,2120815,Q_MEDIA_M
2001,0.109,0.096,0.124,0.115,0.227,0.528,0.53,1.031,0.547,0.241,0.354,0.229,2120815,Q_MEDIA_M
2002,0.12,0.104,0.115,0.419,0.585,1.437,0.884,1.206,0.461,0.269,0.299,0.139,2120815,Q_MEDIA_M
2003,0.104,0.071,0.141,0.207,0.562,0.428,0.92,0.566,0.455,0.69,0.765,0.756,2120815,Q_MEDIA_M
2004,0.2,0.088,0.117,0.315,0.785,1.659,0.839,1.443,0.457,0.62,0.522,0.325,2120815,Q_MEDIA_M
2005,0.272,0.234,0.23,0.365,0.484,0.35,0.505,0.734,0.699,0.769,1.074,0.361,2120815,Q_MEDIA_M
2006,0.307,0.285,0.358,0.87,1.682,2.15,1.838,1.025,0.551,0.661,0.895,0.438,2120815,Q_MEDIA_M
2007,0.223,0.188,0.3,0.484,0.399,0.894,0.657,0.746,0.591,0.943,0.809,0.406,2120815,Q_MEDIA_M
2008,0.284,0.585,0.177,0.29,0.421,0.759,0.988,0.611,0.529,0.483,1.195,0.784,2120815,Q_MEDIA_M
2009,0.403,0.355,0.246,0.368,0.339,0.544,0.954,0.993,0.538,0.54,0.315,0.132,2120815,Q_MEDIA_M
2010,0.124,0.108,0.108,0.417,0.801,0.696,1.684,0.607,0.464,0.694,1.578,0.707,2120815,Q_MEDIA_M
2011,0.239,0.312,1.036,3.852,3.93,1.1,1.034,0.985,0.891,2.163,4.087,2.382,2120815,Q_MEDIA_M
2012,0.741,0.734,0.757,1.895,0.8,0.727,1.104,1.217,0.642,0.957,0.762,0.323,2120815,Q_MEDIA_M
2013,0.186,0.207,0.606,0.246,0.631,0.298,0.423,0.391,0.31,0.244,0.546,0.348,2120815,Q_MEDIA_M
2014,0.111,0.066,0.101,0.13,0.135,0.569,0.687,0.455,0.451,0.258,0.301,0.264,2120815,Q_MEDIA_M
2015,0.351,0.322,0.265,0.38,0.443,2.281,1.243,1.338,0.477,0.234,0.338,0.295,2120815,Q_MEDIA_M
2016,0.024,0.011,0.012,0.112,0.432,0.544,0.909,0.544,0.704,0.345,0.928,0.332,2120815,Q_MEDIA_M
2017,0.189,0.051,0.458,0.394,0.787,1.471,1.371,0.605,0.403,0.224,0.323,0.141,2120815,Q_MEDIA_M
2018,0.206,0.125,0.168,1.312,1.381,1.402,,,,,,,2120815,Q_MEDIA_M
1997,,,,,,,,,,0.002,0.004,0.002,2120963,Q_MEDIA_M
1998,0.0,0.0,0.0,0.0,0.021,0.028,0.018,0.006,0.005,0.034,0.058,0.136,2120963,Q_MEDIA_M
1999,0.086,0.063,0.075,0.222,0.132,0.079,0.048,0.067,0.136,0.315,0.455,0.2,2120963,Q_MEDIA_M
2000,0.199,0.101,0.386,0.289,0.251,0.181,0.118,0.027,0.041,0.04,0.078,0.102,2120963,Q_MEDIA_M
2001,0.028,0.017,0.066,0.009,0.052,0.016,0.001,0.0,0.001,0.015,0.029,0.151,2120963,Q_MEDIA_M
2002,0.034,0.017,0.004,0.206,0.104,0.285,0.017,0.009,0.016,0.011,0.031,0.032,2120963,Q_MEDIA_M
2003,,,,,,,0.063,0.048,0.048,0.34,0.431,0.355,2120963,Q_MEDIA_M
2004,,,,0.398,0.648,0.504,0.244,0.131,0.192,0.378,0.722,0.444,2120963,Q_MEDIA_M
2005,0.332,0.28,0.084,0.154,0.532,0.246,0.259,0.289,0.414,,,,2120963,Q_MEDIA_M
2007,0.037,0.04,0.041,0.073,0.099,0.155,0.125,0.107,0.14,0.145,0.6,0.333,2120963,Q_MEDIA_M
2008,0.0,0.045,0.086,0.182,0.554,0.6,0.548,0.269,0.202,0.188,0.222,0.191,2120963,Q_MEDIA_M
2009,0.178,0.166,0.149,,0.159,0.165,0.131,0.105,0.034,0.043,0.243,0.014,2120963,Q_MEDIA_M
2010,0.012,0.013,0.017,0.279,0.381,0.653,,0.675,0.486,0.525,1.248,0.763,2120963,Q_MEDIA_M
2011,0.32,0.308,1.008,1.567,1.212,0.494,0.226,0.194,0.172,0.664,1.077,0.708,2120963,Q_MEDIA_M
2012,0.237,0.113,0.121,1.321,0.269,0.167,0.035,0.039,0.033,0.034,0.063,0.05,2120963,Q_MEDIA_M
2013,0.021,0.048,0.028,0.102,0.185,0.081,0.033,0.034,0.042,0.022,0.268,0.363,2120963,Q_MEDIA_M
2014,0.153,0.035,0.298,0.153,0.805,0.281,0.113,0.035,0.023,0.136,0.348,0.186,2120963,Q_MEDIA_M
2015,0.049,0.056,0.057,0.054,0.052,0.048,0.031,0.024,0.02,0.029,0.039,0.02,2120963,Q_MEDIA_M
2016,0.017,0.007,0.011,0.029,0.043,0.031,0.02,,0.032,0.071,,0.097,2120963,Q_MEDIA_M
2017,0.089,0.087,0.091,,,0.1,0.081,0.066,0.07,0.073,0.087,0.081,2120963,Q_MEDIA_M
2018,0.066,0.058,0.056,,,,,,,,,,2120963,Q_MEDIA_M
1997,0.553,0.23,0.225,0.197,0.112,0.151,0.034,0.02,0.063,0.072,0.361,0.116,2120928,Q_MEDIA_M
1998,0.086,0.099,0.081,0.438,0.469,0.257,0.305,0.17,0.288,0.34,0.24,0.202,2120928,Q_MEDIA_M
1999,0.197,0.319,0.276,0.432,0.153,0.137,0.091,0.078,0.151,0.272,0.295,0.171,2120928,Q_MEDIA_M
2000,0.189,0.113,0.209,0.136,0.275,0.475,0.163,0.202,0.07,0.183,0.567,0.123,2120928,Q_MEDIA_M
2001,0.109,0.221,0.412,0.181,0.178,0.108,0.067,0.057,0.071,0.13,0.116,0.45,2120928,Q_MEDIA_M
2002,0.182,0.075,0.114,1.182,0.165,0.126,0.159,0.057,0.089,0.166,0.263,0.149,2120928,Q_MEDIA_M
2003,0.038,0.049,0.118,0.184,0.264,0.187,0.047,0.125,7.587,0.324,0.634,0.273,2120928,Q_MEDIA_M
2004,0.037,0.04,0.039,0.12,4.42,0.568,0.078,0.038,0.016,0.047,0.061,0.035,2120928,Q_MEDIA_M
2005,0.026,0.022,0.022,0.022,0.034,0.025,0.026,0.022,0.022,0.022,0.022,0.022,2120928,Q_MEDIA_M
2006,0.031,0.027,0.038,0.031,0.032,0.026,,,,,,,2120928,Q_MEDIA_M
2007,0.045,0.045,0.045,0.045,0.046,0.045,0.045,0.061,0.08,0.308,0.195,0.463,2120928,Q_MEDIA_M
2008,0.126,0.203,0.208,0.266,0.184,0.189,0.237,0.213,0.138,0.22,0.403,0.19,2120928,Q_MEDIA_M
2009,0.168,0.181,0.253,0.218,0.153,0.175,0.123,0.132,0.087,0.236,0.214,0.065,2120928,Q_MEDIA_M
2010,0.047,0.038,0.07,0.134,0.137,0.096,0.146,0.067,0.117,0.172,0.476,0.117,2120928,Q_MEDIA_M
2011,0.07,0.216,0.252,0.466,0.457,0.133,0.088,0.169,0.177,0.615,0.435,0.152,2120928,Q_MEDIA_M
2012,0.103,0.06,0.095,0.239,0.079,0.062,0.064,0.051,0.058,0.752,0.231,0.238,2120928,Q_MEDIA_M
2013,0.159,0.185,0.174,0.417,0.556,0.225,0.22,0.066,0.171,0.385,0.154,0.068,2120928,Q_MEDIA_M
2014,0.058,0.163,0.392,0.103,0.398,0.083,0.05,0.043,0.043,0.193,0.381,0.211,2120928,Q_MEDIA_M
2015,0.122,0.213,0.4,0.244,0.099,0.081,0.095,0.061,0.022,0.227,0.513,0.029,2120928,Q_MEDIA_M
2016,0.101,0.506,0.266,0.45,0.387,0.332,0.265,0.278,0.083,0.622,0.896,0.173,2120928,Q_MEDIA_M
2018,0.21,0.377,0.201,0.468,0.461,,,,,,,,2120928,Q_MEDIA_M
1991,1.49,1.07,1.79,2.18,1.9,2.7,7.0,7.38,4.77,1.99,4.53,2.84,2120878,Q_MEDIA_M
1992,1.355,1.308,0.882,,,,5.322,5.05,1.592,1.052,3.077,2.629,2120878,Q_MEDIA_M
1993,1.55,,,2.42,4.041,5.841,6.609,7.053,4.114,1.655,2.171,1.852,2120878,Q_MEDIA_M
1994,1.086,1.195,0.919,1.058,3.005,3.184,,9.66,4.269,2.728,2.469,3.016,2120878,Q_MEDIA_M
1995,1.041,0.512,1.11,1.92,2.379,3.959,3.721,3.926,1.673,1.286,1.033,0.881,2120878,Q_MEDIA_M
1996,0.335,0.626,1.222,0.936,2.096,2.355,4.254,2.344,1.375,1.845,1.191,1.228,2120878,Q_MEDIA_M
1997,2.382,1.245,0.448,0.578,0.943,0.671,4.189,2.036,0.428,0.176,0.29,0.293,2120878,Q_MEDIA_M
1998,0.16,0.308,0.722,1.169,4.006,5.823,11.369,5.933,1.149,1.764,0.949,5.378,2120878,Q_MEDIA_M
1999,2.256,0.513,1.348,2.902,1.906,2.001,4.447,4.497,5.55,6.303,5.284,4.08,2120878,Q_MEDIA_M
2000,2.851,2.558,2.067,3.791,5.352,6.41,7.04,7.833,11.211,3.956,5.12,1.84,2120878,Q_MEDIA_M
2001,0.923,0.377,0.541,5.574,0.672,1.46,3.194,6.644,5.012,1.333,3.279,3.247,2120878,Q_MEDIA_M
2002,0.983,1.702,1.919,,,,,,,,,,2120878,Q_MEDIA_M
2003,,,,,,,,,0.741,0.451,0.588,0.432,2120878,Q_MEDIA_M
2004,0.222,0.439,0.33,0.0,0.0,0.0,0.641,,0.0,,0.702,,2120878,Q_MEDIA_M
2005,,,,,,0.314,0.434,0.703,0.611,0.195,2.073,,2120878,Q_MEDIA_M
2007,,,,,,,,2.015,1.174,2.839,2.87,2.194,2120878,Q_MEDIA_M
2008,0.455,0.368,0.826,0.68,0.529,,,,,,,,2120878,Q_MEDIA_M
2009,1.619,2.324,3.003,5.295,,,,0.826,0.877,0.677,0.77,0.47,2120878,Q_MEDIA_M
2010,0.305,0.189,0.307,0.852,2.037,2.965,6.216,2.925,1.13,2.337,4.79,2.437,2120878,Q_MEDIA_M
2011,0.723,3.614,3.828,7.027,8.378,6.736,4.679,2.98,1.692,6.813,8.242,5.905,2120878,Q_MEDIA_M
2012,3.885,3.753,2.134,10.634,8.661,4.686,5.55,6.823,,7.14,4.29,4.487,2120878,Q_MEDIA_M
2013,2.423,1.151,1.146,0.975,4.519,2.472,2.897,4.633,2.095,0.832,5.172,5.337,2120878,Q_MEDIA_M
2014,1.339,0.732,1.904,1.074,1.752,,,,2.38,2.463,4.472,1.658,2120878,Q_MEDIA_M
2015,0.687,0.64,0.635,0.825,0.99,6.153,4.182,3.292,2.317,0.11,0.447,0.274,2120878,Q_MEDIA_M
2016,,0.182,0.224,0.622,1.687,2.553,2.752,2.68,2.644,2.217,6.718,2.16,2120878,Q_MEDIA_M
2017,0.748,1.012,3.058,3.447,6.629,6.626,3.428,1.681,1.459,1.073,4.738,1.43,2120878,Q_MEDIA_M
2018,2.587,0.723,1.513,7.749,5.755,6.423,,,,,,,2120878,Q_MEDIA_M
1957,0.379,0.475,2.437,1.538,5.426,3.889,5.093,4.006,1.93,1.546,1.258,0.729,2120751,Q_MEDIA_M
1958,0.605,0.288,0.467,0.386,0.983,1.591,3.161,2.615,0.898,0.463,0.519,0.256,2120751,Q_MEDIA_M
1959,0.189,0.146,0.164,0.384,1.17,2.419,5.121,2.078,2.755,2.174,1.617,0.65,2120751,Q_MEDIA_M
1960,0.519,0.539,0.49,0.83,0.97,1.451,2.395,2.668,1.218,0.853,0.597,1.11,2120751,Q_MEDIA_M
1961,0.406,0.385,0.442,1.67,0.662,4.18,3.855,3.064,0.924,1.576,1.624,0.426,2120751,Q_MEDIA_M
1962,0.337,0.469,0.579,0.537,1.659,3.474,4.497,3.02,1.453,1.112,1.115,0.68,2120751,Q_MEDIA_M
1963,0.25,0.28,0.24,1.0,3.84,2.96,3.38,3.1,1.26,0.64,1.57,1.2,2120751,Q_MEDIA_M
1964,0.28,0.25,0.23,0.52,1.92,2.96,2.0,1.55,1.08,0.63,0.56,1.04,2120751,Q_MEDIA_M
1965,0.83,0.29,0.26,1.16,2.04,2.97,6.06,3.9,1.07,1.19,1.9,0.77,2120751,Q_MEDIA_M
1966,0.42,0.36,0.9,0.71,0.46,0.66,1.91,2.19,1.18,0.55,1.67,2.17,2120751,Q_MEDIA_M
1967,0.82,0.34,0.67,1.07,2.07,4.89,3.83,5.67,1.34,0.87,1.53,0.96,2120751,Q_MEDIA_M
1968,0.35,0.35,0.28,2.0,0.85,3.99,7.5,3.33,0.75,1.26,0.86,0.48,2120751,Q_MEDIA_M
1969,0.3,0.33,0.16,0.94,0.96,0.98,2.46,1.8,0.73,3.38,1.04,0.52,2120751,Q_MEDIA_M
1970,0.861,0.94,0.876,0.915,1.285,4.255,2.583,2.693,1.47,1.894,2.753,0.752,2120751,Q_MEDIA_M
1972,1.3,0.458,0.577,2.387,3.215,4.24,5.64,2.378,1.846,0.714,0.927,0.624,2120751,Q_MEDIA_M
1973,0.291,0.361,0.154,0.43,1.438,1.945,2.673,1.533,2.585,1.948,1.713,1.49,2120751,Q_MEDIA_M
1974,0.875,0.425,0.667,0.942,1.771,1.82,4.184,2.494,0.834,0.802,0.867,0.354,2120751,Q_MEDIA_M
1975,0.271,0.257,0.427,0.421,1.069,4.671,1.202,2.055,1.704,1.314,1.19,2.308,2120751,Q_MEDIA_M
1976,0.682,0.415,0.549,1.558,2.943,7.204,9.273,2.938,1.417,1.355,2.088,0.867,2120751,Q_MEDIA_M
1977,0.399,0.338,0.421,0.923,0.956,,,,1.907,,,,2120751,Q_MEDIA_M
1978,0.329,0.378,0.301,1.023,0.895,3.069,2.638,1.509,1.236,1.345,1.078,0.724,2120751,Q_MEDIA_M
1979,0.201,0.253,0.777,1.126,1.458,3.207,2.196,1.932,0.879,4.019,3.747,1.45,2120751,Q_MEDIA_M
1980,0.76,0.4,0.3,1.22,0.99,3.68,2.62,1.41,1.68,1.53,0.59,0.44,2120751,Q_MEDIA_M
1981,0.32,0.22,0.39,2.09,4.53,2.04,1.73,1.43,2.15,1.82,1.48,0.55,2120751,Q_MEDIA_M
1982,0.45,0.88,1.36,2.81,1.94,1.59,4.88,3.41,2.27,1.5,0.7,0.44,2120751,Q_MEDIA_M
1983,0.65,1.27,0.69,1.27,1.04,1.52,3.08,2.63,1.49,1.07,0.51,0.51,2120751,Q_MEDIA_M
1984,0.87,0.65,0.33,0.35,1.17,4.1,1.9,2.9,2.03,0.93,2.24,0.56,2120751,Q_MEDIA_M
1985,0.43,0.42,0.4,1.41,2.93,4.62,3.08,1.8,1.98,1.9,2.05,1.58,2120751,Q_MEDIA_M
1987,0.97,0.38,0.45,0.46,1.04,1.33,4.75,2.4,1.3,2.01,1.91,1.07,2120751,Q_MEDIA_M
1988,0.37,0.31,0.31,0.4,1.03,1.6,3.96,1.07,1.28,1.84,2.61,1.62,2120751,Q_MEDIA_M
1989,0.59,0.56,1.82,1.07,2.38,3.81,5.58,1.53,0.92,0.78,1.01,0.77,2120751,Q_MEDIA_M
1990,0.18,0.43,0.84,0.87,4.24,4.23,2.45,2.25,0.79,0.68,1.08,0.96,2120751,Q_MEDIA_M
1991,0.51,0.33,0.62,0.64,0.57,1.27,4.96,4.37,1.59,0.99,1.33,0.65,2120751,Q_MEDIA_M
1992,0.263,0.224,0.243,0.409,0.52,1.154,3.754,2.381,1.161,0.841,1.874,1.017,2120751,Q_MEDIA_M
1993,0.269,0.153,0.219,0.815,1.066,2.737,2.941,2.239,1.197,0.904,0.832,0.746,2120751,Q_MEDIA_M
1994,0.188,0.117,0.13,0.128,1.045,2.286,2.59,2.102,1.275,1.591,0.803,0.49,2120751,Q_MEDIA_M
1995,0.2,0.04,0.21,0.044,0.542,0.561,0.926,1.029,0.464,0.395,0.325,0.318,2120751,Q_MEDIA_M
1996,0.166,0.428,1.534,1.074,1.834,1.584,3.164,1.846,0.866,,,,2120751,Q_MEDIA_M
1997,0.81,0.868,0.445,0.691,1.184,1.277,4.045,2.105,0.895,0.39,0.479,0.356,2120751,Q_MEDIA_M
1998,0.259,0.265,0.305,0.358,1.095,2.283,2.802,1.651,0.513,0.453,0.441,0.989,2120751,Q_MEDIA_M
