Year,01,02,03,04,05,06,07,08,09,10,11,12,Code,Label
1961,11.0,2.0,15.0,18.0,8.0,25.0,29.0,23.0,24.0,21.0,13.0,5.0,2120074,CD_PTPM_M
1970,9.0,10.0,3.0,12.0,14.0,12.0,14.0,14.0,12.0,19.0,12.0,3.0,2120074,CD_PTPM_M
1971,13.0,7.0,15.0,14.0,22.0,13.0,16.0,14.0,15.0,16.0,16.0,8.0,2120074,CD_PTPM_M
1972,11.0,8.0,15.0,21.0,22.0,21.0,14.0,10.0,3.0,11.0,19.0,8.0,2120074,CD_PTPM_M
1973,4.0,2.0,8.0,10.0,10.0,20.0,14.0,11.0,19.0,15.0,14.0,13.0,2120074,CD_PTPM_M
1974,10.0,15.0,16.0,14.0,16.0,12.0,17.0,10.0,14.0,13.0,16.0,3.0,2120074,CD_PTPM_M
1975,5.0,11.0,10.0,8.0,11.0,14.0,14.0,15.0,8.0,14.0,13.0,17.0,2120074,CD_PTPM_M
1976,4.0,8.0,18.0,15.0,16.0,15.0,13.0,6.0,2.0,19.0,4.0,3.0,2120074,CD_PTPM_M
1977,1.0,0.0,7.0,11.0,8.0,11.0,7.0,7.0,11.0,10.0,12.0,4.0,2120074,CD_PTPM_M
1978,0.0,1.0,13.0,14.0,10.0,11.0,4.0,10.0,11.0,4.0,6.0,0.0,2120074,CD_PTPM_M
1979,0.0,0.0,5.0,8.0,3.0,9.0,2.0,5.0,3.0,16.0,9.0,0.0,2120074,CD_PTPM_M
1980,0.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,1.0,0.0,2120074,CD_PTPM_M
1981,0.0,0.0,0.0,10.0,10.0,2.0,3.0,6.0,1.0,8.0,15.0,9.0,2120074,CD_PTPM_M
1982,5.0,7.0,13.0,19.0,17.0,2.0,7.0,7.0,12.0,12.0,9.0,3.0,2120074,CD_PTPM_M
1983,2.0,6.0,7.0,14.0,8.0,8.0,11.0,3.0,,4.0,3.0,5.0,2120074,CD_PTPM_M
1984,5.0,4.0,11.0,9.0,11.0,17.0,16.0,14.0,13.0,7.0,9.0,3.0,2120074,CD_PTPM_M
1985,5.0,4.0,9.0,7.0,17.0,13.0,7.0,7.0,14.0,1.0,3.0,4.0,2120074,CD_PTPM_M
1986,,1.0,5.0,3.0,15.0,18.0,15.0,11.0,15.0,24.0,18.0,4.0,2120074,CD_PTPM_M
1993,,,,,,,,,,,20.0,31.0,2120074,CD_PTPM_M
1994,17.0,14.0,25.0,21.0,23.0,15.0,28.0,18.0,11.0,12.0,5.0,9.0,2120074,CD_PTPM_M
1995,7.0,8.0,14.0,10.0,18.0,19.0,15.0,17.0,5.0,12.0,8.0,14.0,2120074,CD_PTPM_M
1996,11.0,11.0,14.0,17.0,19.0,21.0,27.0,14.0,11.0,18.0,16.0,11.0,2120074,CD_PTPM_M
1997,19.0,8.0,5.0,18.0,14.0,20.0,23.0,12.0,12.0,12.0,17.0,4.0,2120074,CD_PTPM_M
1998,5.0,7.0,16.0,22.0,29.0,20.0,23.0,19.0,21.0,17.0,19.0,13.0,2120074,CD_PTPM_M
1999,21.0,21.0,22.0,22.0,21.0,22.0,15.0,26.0,25.0,26.0,17.0,9.0,2120074,CD_PTPM_M
2000,15.0,20.0,13.0,13.0,24.0,23.0,22.0,20.0,23.0,16.0,16.0,19.0,2120074,CD_PTPM_M
2001,1.0,15.0,3.0,14.0,12.0,14.0,12.0,17.0,13.0,7.0,9.0,9.0,2120074,CD_PTPM_M
2002,7.0,5.0,14.0,12.0,25.0,19.0,19.0,21.0,11.0,9.0,14.0,7.0,2120074,CD_PTPM_M
2003,5.0,10.0,10.0,15.0,17.0,13.0,19.0,12.0,13.0,15.0,13.0,4.0,2120074,CD_PTPM_M
2004,5.0,4.0,9.0,17.0,23.0,18.0,17.0,13.0,17.0,15.0,13.0,2.0,2120074,CD_PTPM_M
2005,5.0,7.0,4.0,14.0,16.0,9.0,13.0,10.0,16.0,22.0,15.0,7.0,2120074,CD_PTPM_M
2006,17.0,8.0,16.0,27.0,23.0,21.0,20.0,18.0,10.0,17.0,14.0,5.0,2120074,CD_PTPM_M
2007,2.0,3.0,9.0,12.0,17.0,21.0,11.0,16.0,12.0,23.0,11.0,13.0,2120074,CD_PTPM_M
2008,5.0,7.0,11.0,13.0,,23.0,25.0,21.0,20.0,21.0,22.0,13.0,2120074,CD_PTPM_M
2009,10.0,12.0,21.0,19.0,18.0,20.0,22.0,20.0,15.0,18.0,12.0,4.0,2120074,CD_PTPM_M
2010,4.0,6.0,12.0,22.0,24.0,19.0,21.0,20.0,16.0,20.0,21.0,17.0,2120074,CD_PTPM_M
2011,7.0,16.0,16.0,25.0,27.0,20.0,21.0,18.0,14.0,26.0,26.0,14.0,2120074,CD_PTPM_M
2012,10.0,11.0,21.0,23.0,25.0,17.0,25.0,27.0,17.0,19.0,11.0,11.0,2120074,CD_PTPM_M
2013,5.0,13.0,11.0,14.0,24.0,18.0,14.0,21.0,11.0,11.0,19.0,11.0,2120074,CD_PTPM_M
2014,9.0,13.0,16.0,20.0,19.0,23.0,26.0,18.0,12.0,21.0,16.0,13.0,2120074,CD_PTPM_M
2015,9.0,11.0,15.0,13.0,14.0,21.0,24.0,18.0,10.0,12.0,10.0,4.0,2120074,CD_PTPM_M
2016,6.0,6.0,15.0,24.0,23.0,20.0,25.0,21.0,17.0,18.0,21.0,14.0,2120074,CD_PTPM_M
2017,11.0,11.0,25.0,14.0,21.0,21.0,24.0,18.0,18.0,21.0,17.0,15.0,2120074,CD_PTPM_M
2018,14.0,13.0,15.0,25.0,22.0,22.0,24.0,12.0,16.0,16.0,16.0,1.0,2120074,CD_PTPM_M
2019,6.0,8.0,10.0,,,,,,,,,,2120074,CD_PTPM_M
1981,6.0,17.0,16.0,24.0,24.0,21.0,12.0,17.0,18.0,15.0,25.0,12.0,2401051,CD_PTPM_M
1982,13.0,4.0,,12.0,,3.0,13.0,16.0,14.0,17.0,11.0,18.0,2401051,CD_PTPM_M
1991,6.0,12.0,19.0,17.0,22.0,19.0,21.0,20.0,12.0,9.0,18.0,9.0,2401051,CD_PTPM_M
1992,11.0,10.0,9.0,18.0,18.0,15.0,14.0,16.0,11.0,8.0,20.0,12.0,2401051,CD_PTPM_M
1993,10.0,10.0,23.0,19.0,24.0,15.0,31.0,31.0,30.0,31.0,30.0,31.0,2401051,CD_PTPM_M
1994,11.0,15.0,16.0,15.0,19.0,16.0,19.0,15.0,15.0,20.0,23.0,8.0,2401051,CD_PTPM_M
1995,5.0,8.0,10.0,21.0,16.0,12.0,12.0,17.0,12.0,16.0,16.0,19.0,2401051,CD_PTPM_M
1996,14.0,17.0,20.0,17.0,19.0,14.0,21.0,7.0,10.0,3.0,8.0,13.0,2401051,CD_PTPM_M
1997,1.0,,10.0,16.0,15.0,15.0,19.0,8.0,9.0,10.0,13.0,3.0,2401051,CD_PTPM_M
1998,6.0,11.0,12.0,17.0,19.0,14.0,16.0,16.0,10.0,18.0,19.0,21.0,2401051,CD_PTPM_M
1999,14.0,20.0,26.0,25.0,21.0,21.0,21.0,24.0,24.0,23.0,21.0,16.0,2401051,CD_PTPM_M
2001,,,,,,,,2.0,15.0,16.0,14.0,17.0,2401051,CD_PTPM_M
2002,3.0,5.0,19.0,15.0,3.0,17.0,12.0,14.0,13.0,10.0,,,2401051,CD_PTPM_M
2006,15.0,7.0,21.0,20.0,18.0,9.0,,,,,,,2401051,CD_PTPM_M
2007,,,,11.0,21.0,15.0,14.0,17.0,10.0,26.0,19.0,20.0,2401051,CD_PTPM_M
2008,16.0,9.0,20.0,18.0,21.0,19.0,16.0,20.0,,,21.0,15.0,2401051,CD_PTPM_M
2009,11.0,12.0,22.0,16.0,10.0,12.0,14.0,15.0,12.0,17.0,14.0,6.0,2401051,CD_PTPM_M
2010,1.0,8.0,11.0,23.0,24.0,13.0,23.0,9.0,16.0,21.0,24.0,18.0,2401051,CD_PTPM_M
2011,9.0,18.0,21.0,25.0,22.0,19.0,16.0,13.0,12.0,23.0,24.0,18.0,2401051,CD_PTPM_M
2012,15.0,10.0,18.0,22.0,8.0,13.0,20.0,12.0,13.0,16.0,13.0,10.0,2401051,CD_PTPM_M
2013,8.0,13.0,11.0,12.0,17.0,16.0,19.0,23.0,19.0,18.0,29.0,22.0,2401051,CD_PTPM_M
2014,18.0,15.0,17.0,16.0,17.0,17.0,17.0,9.0,12.0,14.0,19.0,13.0,2401051,CD_PTPM_M
2015,8.0,9.0,8.0,1.0,11.0,20.0,18.0,13.0,6.0,9.0,12.0,4.0,2401051,CD_PTPM_M
2016,4.0,2.0,13.0,12.0,16.0,13.0,10.0,12.0,12.0,17.0,20.0,2.0,2401051,CD_PTPM_M
2017,3.0,12.0,23.0,14.0,19.0,15.0,14.0,14.0,11.0,12.0,16.0,15.0,2401051,CD_PTPM_M
2018,14.0,12.0,17.0,21.0,22.0,12.0,15.0,,,,12.0,2.0,2401051,CD_PTPM_M
2019,2.0,,,,,,,,,,,,2401051,CD_PTPM_M
1991,2.0,5.0,20.0,11.0,20.0,18.0,7.0,7.0,10.0,12.0,19.0,8.0,2120637,CD_PTPM_M
1992,12.0,8.0,7.0,14.0,18.0,4.0,3.0,5.0,11.0,7.0,13.0,9.0,2120637,CD_PTPM_M
1993,6.0,9.0,11.0,20.0,13.0,4.0,3.0,0.0,8.0,9.0,8.0,6.0,2120637,CD_PTPM_M
1994,7.0,8.0,10.0,15.0,23.0,11.0,7.0,10.0,8.0,11.0,11.0,8.0,2120637,CD_PTPM_M
1995,4.0,9.0,13.0,17.0,11.0,7.0,11.0,10.0,9.0,16.0,9.0,9.0,2120637,CD_PTPM_M
1996,15.0,4.0,,,18.0,15.0,6.0,4.0,12.0,14.0,13.0,10.0,2120637,CD_PTPM_M
1997,8.0,2.0,6.0,18.0,7.0,10.0,2.0,0.0,6.0,8.0,11.0,7.0,2120637,CD_PTPM_M
1998,7.0,6.0,10.0,16.0,11.0,4.0,7.0,8.0,14.0,19.0,9.0,17.0,2120637,CD_PTPM_M
1999,5.0,18.0,13.0,14.0,12.0,18.0,6.0,2.0,16.0,17.0,15.0,15.0,2120637,CD_PTPM_M
2000,5.0,10.0,13.0,16.0,16.0,18.0,6.0,5.0,10.0,18.0,10.0,9.0,2120637,CD_PTPM_M
2001,8.0,8.0,15.0,12.0,16.0,2.0,4.0,0.0,7.0,13.0,15.0,14.0,2120637,CD_PTPM_M
2002,3.0,7.0,15.0,20.0,9.0,2.0,,,,,,,2120637,CD_PTPM_M
2003,,,,,,0.0,5.0,3.0,6.0,12.0,8.0,2.0,2120637,CD_PTPM_M
2004,1.0,6.0,5.0,12.0,14.0,3.0,5.0,1.0,9.0,12.0,9.0,3.0,2120637,CD_PTPM_M
2005,5.0,6.0,7.0,6.0,10.0,3.0,6.0,2.0,5.0,9.0,9.0,4.0,2120637,CD_PTPM_M
2006,8.0,6.0,13.0,14.0,7.0,8.0,3.0,1.0,6.0,7.0,8.0,7.0,2120637,CD_PTPM_M
2007,6.0,1.0,11.0,17.0,16.0,9.0,10.0,13.0,8.0,17.0,9.0,5.0,2120637,CD_PTPM_M
2008,6.0,9.0,11.0,10.0,15.0,11.0,5.0,13.0,10.0,8.0,16.0,3.0,2120637,CD_PTPM_M
2009,10.0,6.0,14.0,8.0,7.0,0.0,,4.0,2.0,7.0,10.0,6.0,2120637,CD_PTPM_M
2010,3.0,1.0,3.0,19.0,10.0,10.0,14.0,6.0,9.0,9.0,10.0,9.0,2120637,CD_PTPM_M
2011,6.0,8.0,10.0,19.0,14.0,8.0,5.0,7.0,5.0,15.0,16.0,18.0,2120637,CD_PTPM_M
2012,10.0,13.0,13.0,17.0,9.0,5.0,7.0,3.0,5.0,12.0,8.0,5.0,2120637,CD_PTPM_M
2013,5.0,13.0,7.0,10.0,23.0,8.0,5.0,5.0,4.0,10.0,10.0,9.0,2120637,CD_PTPM_M
2014,6.0,5.0,10.0,13.0,11.0,6.0,4.0,2.0,6.0,9.0,10.0,8.0,2120637,CD_PTPM_M
2015,9.0,6.0,12.0,9.0,6.0,10.0,0.0,,,8.0,11.0,1.0,2120637,CD_PTPM_M
2016,1.0,7.0,14.0,11.0,10.0,3.0,7.0,4.0,11.0,20.0,13.0,12.0,2120637,CD_PTPM_M
2017,5.0,5.0,20.0,19.0,16.0,12.0,2.0,5.0,9.0,8.0,13.0,6.0,2120637,CD_PTPM_M
2018,6.0,5.0,15.0,14.0,22.0,9.0,8.0,4.0,8.0,12.0,10.0,1.0,2120637,CD_PTPM_M
2019,6.0,12.0,15.0,13.0,,,,,,,,,2120637,CD_PTPM_M
1981,1.0,5.0,3.0,18.0,17.0,22.0,18.0,14.0,19.0,17.0,11.0,6.0,3509508,CD_PTPM_M
1982,7.0,9.0,11.0,18.0,14.0,13.0,17.0,14.0,15.0,8.0,15.0,10.0,3509508,CD_PTPM_M
1991,3.0,3.0,13.0,14.0,24.0,23.0,27.0,22.0,17.0,12.0,21.0,7.0,3509508,CD_PTPM_M
1992,3.0,5.0,6.0,17.0,15.0,22.0,25.0,25.0,17.0,16.0,19.0,10.0,3509508,CD_PTPM_M
1993,6.0,7.0,17.0,21.0,24.0,23.0,25.0,21.0,30.0,31.0,30.0,31.0,3509508,CD_PTPM_M
1994,8.0,9.0,16.0,13.0,15.0,11.0,22.0,22.0,20.0,20.0,15.0,4.0,3509508,CD_PTPM_M
1995,2.0,5.0,13.0,13.0,14.0,16.0,15.0,19.0,9.0,7.0,5.0,9.0,3509508,CD_PTPM_M
1996,13.0,10.0,14.0,16.0,20.0,24.0,21.0,24.0,17.0,18.0,13.0,10.0,3509508,CD_PTPM_M
1997,10.0,8.0,8.0,13.0,12.0,6.0,,,,,,,3509508,CD_PTPM_M
1959,7.0,3.0,13.0,17.0,25.0,28.0,27.0,25.0,22.0,24.0,23.0,12.0,2120043,CD_PTPM_M
1970,13.0,15.0,12.0,14.0,22.0,21.0,27.0,23.0,23.0,20.0,16.0,7.0,2120043,CD_PTPM_M
1971,13.0,8.0,14.0,14.0,26.0,24.0,27.0,25.0,25.0,21.0,14.0,11.0,2120043,CD_PTPM_M
1972,24.0,14.0,29.0,25.0,25.0,23.0,27.0,27.0,21.0,17.0,26.0,10.0,2120043,CD_PTPM_M
1973,5.0,9.0,5.0,11.0,19.0,27.0,25.0,23.0,23.0,24.0,16.0,19.0,2120043,CD_PTPM_M
1974,16.0,10.0,19.0,24.0,27.0,18.0,28.0,30.0,22.0,20.0,22.0,3.0,2120043,CD_PTPM_M
1975,6.0,8.0,11.0,12.0,14.0,21.0,23.0,19.0,18.0,19.0,17.0,26.0,2120043,CD_PTPM_M
1976,6.0,8.0,20.0,23.0,21.0,29.0,31.0,20.0,21.0,19.0,12.0,13.0,2120043,CD_PTPM_M
1977,1.0,5.0,5.0,22.0,11.0,25.0,25.0,18.0,16.0,14.0,18.0,6.0,2120043,CD_PTPM_M
1978,2.0,5.0,10.0,21.0,25.0,25.0,,21.0,14.0,10.0,11.0,9.0,2120043,CD_PTPM_M
1979,3.0,8.0,16.0,23.0,17.0,23.0,24.0,13.0,18.0,22.0,26.0,10.0,2120043,CD_PTPM_M
1980,3.0,11.0,9.0,17.0,16.0,10.0,2.0,,14.0,14.0,16.0,5.0,2120043,CD_PTPM_M
1981,3.0,7.0,11.0,21.0,9.0,19.0,20.0,4.0,5.0,13.0,22.0,8.0,2120043,CD_PTPM_M
1982,8.0,13.0,,22.0,17.0,21.0,28.0,24.0,15.0,15.0,18.0,16.0,2120043,CD_PTPM_M
1988,3.0,0.0,0.0,1.0,21.0,21.0,29.0,22.0,25.0,22.0,24.0,16.0,2120043,CD_PTPM_M
1991,2.0,4.0,19.0,20.0,10.0,23.0,27.0,28.0,13.0,12.0,15.0,5.0,2120043,CD_PTPM_M
1992,7.0,7.0,10.0,16.0,23.0,25.0,27.0,24.0,17.0,14.0,20.0,9.0,2120043,CD_PTPM_M
1993,12.0,8.0,17.0,12.0,24.0,26.0,18.0,21.0,17.0,12.0,22.0,3.0,2120043,CD_PTPM_M
1994,9.0,2.0,10.0,14.0,21.0,24.0,29.0,26.0,22.0,23.0,16.0,7.0,2120043,CD_PTPM_M
1995,3.0,3.0,13.0,17.0,22.0,23.0,22.0,21.0,17.0,14.0,14.0,15.0,2120043,CD_PTPM_M
1996,,,,,,,,,22.0,17.0,16.0,16.0,2120043,CD_PTPM_M
1997,14.0,10.0,11.0,13.0,22.0,22.0,25.0,23.0,14.0,16.0,18.0,5.0,2120043,CD_PTPM_M
1998,6.0,8.0,13.0,18.0,29.0,28.0,28.0,24.0,20.0,21.0,13.0,15.0,2120043,CD_PTPM_M
1999,17.0,16.0,17.0,28.0,23.0,28.0,30.0,18.0,28.0,29.0,24.0,17.0,2120043,CD_PTPM_M
2000,17.0,14.0,15.0,18.0,28.0,22.0,20.0,22.0,21.0,22.0,21.0,21.0,2120043,CD_PTPM_M
2001,2.0,8.0,15.0,12.0,27.0,24.0,25.0,26.0,21.0,17.0,18.0,21.0,2120043,CD_PTPM_M
2002,12.0,8.0,12.0,18.0,23.0,25.0,26.0,25.0,17.0,16.0,21.0,8.0,2120043,CD_PTPM_M
2003,1.0,6.0,16.0,15.0,21.0,6.0,17.0,9.0,8.0,14.0,,,2120043,CD_PTPM_M
2006,15.0,2.0,10.0,24.0,23.0,27.0,21.0,21.0,20.0,23.0,2.0,11.0,2120043,CD_PTPM_M
2007,0.0,4.0,5.0,15.0,27.0,27.0,23.0,27.0,21.0,18.0,12.0,18.0,2120043,CD_PTPM_M
2008,11.0,5.0,12.0,6.0,17.0,24.0,26.0,19.0,17.0,17.0,10.0,0.0,2120043,CD_PTPM_M
2009,0.0,10.0,15.0,8.0,2.0,,,7.0,16.0,18.0,9.0,5.0,2120043,CD_PTPM_M
2010,3.0,8.0,14.0,18.0,23.0,21.0,22.0,16.0,18.0,23.0,21.0,20.0,2120043,CD_PTPM_M
2011,4.0,16.0,20.0,16.0,26.0,17.0,22.0,16.0,14.0,24.0,22.0,8.0,2120043,CD_PTPM_M
2012,8.0,11.0,19.0,23.0,24.0,19.0,22.0,22.0,12.0,18.0,10.0,7.0,2120043,CD_PTPM_M
2013,5.0,10.0,15.0,12.0,23.0,17.0,24.0,24.0,15.0,15.0,21.0,13.0,2120043,CD_PTPM_M
2014,4.0,5.0,9.0,17.0,15.0,26.0,27.0,21.0,19.0,18.0,11.0,11.0,2120043,CD_PTPM_M
2015,10.0,7.0,11.0,17.0,17.0,25.0,15.0,11.0,10.0,9.0,10.0,8.0,2120043,CD_PTPM_M
2016,3.0,3.0,8.0,17.0,11.0,19.0,9.0,19.0,18.0,11.0,19.0,16.0,2120043,CD_PTPM_M
2017,13.0,8.0,24.0,17.0,23.0,24.0,27.0,19.0,14.0,16.0,15.0,9.0,2120043,CD_PTPM_M
2018,11.0,12.0,16.0,26.0,24.0,30.0,30.0,23.0,19.0,15.0,8.0,0.0,2120043,CD_PTPM_M
2019,1.0,0.0,6.0,17.0,22.0,,,,,,,,2120043,CD_PTPM_M
1992,9.0,10.0,10.0,17.0,15.0,11.0,13.0,,9.0,11.0,14.0,12.0,2120188,CD_PTPM_M
1993,11.0,8.0,9.0,18.0,12.0,15.0,18.0,10.0,6.0,13.0,29.0,22.0,2120188,CD_PTPM_M
1994,9.0,5.0,10.0,11.0,20.0,11.0,7.0,14.0,12.0,11.0,11.0,5.0,2120188,CD_PTPM_M
1995,,7.0,13.0,6.0,20.0,11.0,,7.0,17.0,8.0,14.0,10.0,2120188,CD_PTPM_M
1996,8.0,9.0,3.0,13.0,23.0,13.0,24.0,16.0,13.0,11.0,4.0,3.0,2120188,CD_PTPM_M
1997,3.0,9.0,4.0,12.0,11.0,16.0,22.0,11.0,11.0,12.0,17.0,3.0,2120188,CD_PTPM_M
1998,4.0,8.0,7.0,18.0,24.0,7.0,0.0,17.0,7.0,16.0,,,2120188,CD_PTPM_M
1999,,,,,,,,,,19.0,21.0,12.0,2120188,CD_PTPM_M
2000,16.0,18.0,15.0,14.0,24.0,17.0,7.0,20.0,13.0,,,7.0,2120188,CD_PTPM_M
2001,5.0,5.0,17.0,12.0,20.0,19.0,6.0,,,,,,2120188,CD_PTPM_M
2002,,,,,,13.0,0.0,0.0,,,9.0,13.0,2120188,CD_PTPM_M
2003,0.0,,,,,1.0,13.0,,,,10.0,,2120188,CD_PTPM_M
2005,,,,,,,,,,,,10.0,2120188,CD_PTPM_M
2006,16.0,7.0,16.0,10.0,24.0,26.0,18.0,15.0,11.0,4.0,10.0,3.0,2120188,CD_PTPM_M
2007,,,4.0,20.0,15.0,,9.0,24.0,18.0,25.0,15.0,20.0,2120188,CD_PTPM_M
2008,7.0,12.0,16.0,19.0,18.0,21.0,21.0,9.0,11.0,15.0,24.0,11.0,2120188,CD_PTPM_M
2009,8.0,11.0,,,7.0,9.0,,14.0,2.0,1.0,9.0,5.0,2120188,CD_PTPM_M
2010,6.0,9.0,11.0,23.0,24.0,25.0,23.0,18.0,15.0,17.0,23.0,17.0,2120188,CD_PTPM_M
2011,9.0,17.0,13.0,23.0,4.0,,11.0,17.0,8.0,15.0,23.0,0.0,2120188,CD_PTPM_M
2012,11.0,4.0,12.0,18.0,1.0,18.0,17.0,22.0,,16.0,13.0,9.0,2120188,CD_PTPM_M
2013,1.0,12.0,5.0,14.0,15.0,12.0,1.0,11.0,14.0,10.0,2.0,9.0,2120188,CD_PTPM_M
2014,11.0,14.0,13.0,9.0,,11.0,19.0,18.0,7.0,11.0,6.0,,2120188,CD_PTPM_M
1991,11.0,6.0,18.0,8.0,20.0,12.0,9.0,5.0,12.0,12.0,19.0,8.0,2120640,CD_PTPM_M
1992,11.0,8.0,7.0,11.0,15.0,6.0,8.0,9.0,12.0,11.0,8.0,10.0,2120640,CD_PTPM_M
1993,31.0,26.0,31.0,30.0,31.0,30.0,31.0,31.0,30.0,31.0,30.0,31.0,2120640,CD_PTPM_M
1994,6.0,10.0,10.0,18.0,19.0,10.0,9.0,10.0,9.0,8.0,12.0,3.0,2120640,CD_PTPM_M
1995,2.0,8.0,11.0,16.0,12.0,10.0,12.0,11.0,13.0,14.0,14.0,15.0,2120640,CD_PTPM_M
1996,12.0,14.0,9.0,13.0,14.0,13.0,11.0,10.0,10.0,13.0,8.0,6.0,2120640,CD_PTPM_M
1997,8.0,6.0,8.0,14.0,14.0,9.0,1.0,2.0,8.0,7.0,9.0,0.0,2120640,CD_PTPM_M
1998,9.0,10.0,14.0,17.0,21.0,7.0,10.0,7.0,17.0,18.0,9.0,13.0,2120640,CD_PTPM_M
1999,7.0,20.0,13.0,16.0,16.0,22.0,9.0,13.0,17.0,21.0,19.0,14.0,2120640,CD_PTPM_M
2000,11.0,14.0,19.0,17.0,26.0,13.0,9.0,7.0,22.0,13.0,8.0,12.0,2120640,CD_PTPM_M
2001,8.0,11.0,16.0,12.0,14.0,4.0,15.0,0.0,11.0,8.0,10.0,12.0,2120640,CD_PTPM_M
2002,3.0,3.0,10.0,12.0,9.0,7.0,4.0,1.0,5.0,7.0,5.0,5.0,2120640,CD_PTPM_M
2003,3.0,3.0,9.0,10.0,4.0,0.0,1.0,1.0,13.0,6.0,15.0,2.0,2120640,CD_PTPM_M
2004,2.0,6.0,4.0,15.0,14.0,5.0,10.0,4.0,11.0,12.0,12.0,10.0,2120640,CD_PTPM_M
2005,13.0,17.0,13.0,14.0,23.0,15.0,7.0,7.0,12.0,22.0,7.0,8.0,2120640,CD_PTPM_M
2006,8.0,5.0,15.0,13.0,12.0,12.0,4.0,6.0,9.0,13.0,14.0,7.0,2120640,CD_PTPM_M
2007,0.0,1.0,9.0,9.0,17.0,10.0,9.0,14.0,10.0,22.0,16.0,14.0,2120640,CD_PTPM_M
2008,7.0,12.0,11.0,13.0,16.0,12.0,8.0,2.0,8.0,12.0,19.0,10.0,2120640,CD_PTPM_M
2009,11.0,8.0,15.0,6.0,,,,,0.0,10.0,11.0,6.0,2120640,CD_PTPM_M
2010,0.0,5.0,5.0,20.0,12.0,14.0,12.0,10.0,14.0,15.0,18.0,13.0,2120640,CD_PTPM_M
2011,7.0,12.0,14.0,19.0,15.0,5.0,8.0,9.0,9.0,14.0,10.0,12.0,2120640,CD_PTPM_M
2012,9.0,5.0,4.0,18.0,9.0,11.0,10.0,8.0,5.0,18.0,11.0,4.0,2120640,CD_PTPM_M
2013,4.0,11.0,4.0,11.0,14.0,7.0,5.0,9.0,10.0,13.0,16.0,10.0,2120640,CD_PTPM_M
2014,8.0,10.0,15.0,15.0,14.0,8.0,3.0,6.0,8.0,16.0,11.0,8.0,2120640,CD_PTPM_M
2015,11.0,9.0,15.0,11.0,8.0,11.0,2.0,0.0,3.0,6.0,7.0,2.0,2120640,CD_PTPM_M
2016,2.0,8.0,12.0,8.0,6.0,6.0,8.0,6.0,9.0,15.0,12.0,13.0,2120640,CD_PTPM_M
2017,7.0,7.0,19.0,11.0,17.0,2.0,0.0,2.0,8.0,11.0,18.0,11.0,2120640,CD_PTPM_M
2018,7.0,10.0,16.0,20.0,22.0,9.0,15.0,7.0,11.0,13.0,18.0,2.0,2120640,CD_PTPM_M
2019,9.0,16.0,18.0,20.0,,,,,,,,,2120640,CD_PTPM_M
1957,5.0,6.0,11.0,12.0,15.0,17.0,16.0,18.0,9.0,15.0,7.0,4.0,2120026,CD_PTPM_M
1958,4.0,6.0,11.0,12.0,20.0,12.0,9.0,16.0,7.0,15.0,15.0,5.0,2120026,CD_PTPM_M
1959,0.0,4.0,5.0,9.0,11.0,21.0,16.0,10.0,13.0,16.0,18.0,5.0,2120026,CD_PTPM_M
1970,10.0,15.0,3.0,13.0,19.0,16.0,11.0,13.0,11.0,16.0,19.0,5.0,2120026,CD_PTPM_M
1971,14.0,8.0,15.0,14.0,23.0,11.0,16.0,12.0,17.0,19.0,17.0,8.0,2120026,CD_PTPM_M
1972,7.0,8.0,18.0,21.0,18.0,20.0,15.0,10.0,7.0,9.0,17.0,11.0,2120026,CD_PTPM_M
1973,3.0,3.0,9.0,7.0,14.0,17.0,9.0,11.0,20.0,14.0,15.0,16.0,2120026,CD_PTPM_M
1974,9.0,14.0,18.0,14.0,14.0,12.0,12.0,13.0,15.0,16.0,14.0,4.0,2120026,CD_PTPM_M
1975,4.0,11.0,11.0,11.0,12.0,17.0,15.0,16.0,14.0,17.0,15.0,17.0,2120026,CD_PTPM_M
1976,4.0,9.0,18.0,19.0,16.0,18.0,16.0,6.0,7.0,19.0,11.0,5.0,2120026,CD_PTPM_M
1977,4.0,1.0,7.0,14.0,8.0,16.0,14.0,16.0,16.0,17.0,11.0,6.0,2120026,CD_PTPM_M
1978,0.0,4.0,9.0,15.0,14.0,21.0,11.0,11.0,11.0,15.0,6.0,9.0,2120026,CD_PTPM_M
1979,4.0,3.0,9.0,12.0,10.0,20.0,13.0,12.0,5.0,18.0,19.0,10.0,2120026,CD_PTPM_M
1980,2.0,4.0,8.0,12.0,11.0,18.0,10.0,9.0,9.0,12.0,6.0,9.0,2120026,CD_PTPM_M
1981,4.0,5.0,8.0,14.0,22.0,11.0,14.0,13.0,16.0,17.0,13.0,4.0,2120026,CD_PTPM_M
1982,7.0,14.0,6.0,19.0,16.0,7.0,14.0,13.0,5.0,16.0,10.0,8.0,2120026,CD_PTPM_M
1987,5.0,8.0,5.0,12.0,17.0,13.0,16.0,26.0,15.0,25.0,16.0,8.0,2120026,CD_PTPM_M
1988,2.0,5.0,5.0,17.0,22.0,26.0,26.0,30.0,26.0,27.0,25.0,4.0,2120026,CD_PTPM_M
1991,6.0,13.0,16.0,17.0,22.0,14.0,28.0,26.0,14.0,14.0,22.0,9.0,2120026,CD_PTPM_M
1992,6.0,10.0,11.0,19.0,21.0,18.0,25.0,17.0,,,,,2120026,CD_PTPM_M
